date,open,high,low,close,volume,date_ordinal,processed_log_return,outliers_processed_log_return,normalized_outliers_processed_log_return,srl_input
2022-04-03 17:00:00,3484.3,3484.3,3484.3,3484.3,7609440000000000.0,1649005200.0,-0.0018695024312043648,-0.0018695024312043648,-0.09879126619412963,-0.09879126619412963
2022-04-03 18:00:00,3494.63,3515.9,3494.63,3513.99,8256600000000000.0,1649008800.0,0.008484980795927495,0.008484980795927495,0.5244034709077551,0.5244034709077551
2022-04-03 19:00:00,3507.23,3507.23,3491.96,3491.96,32663300000000.0,1649012400.0,-0.006288960843011536,-0.006288960843011536,-0.36478070889872494,-0.36478070889872494
2022-04-03 20:00:00,3491.96,3491.96,3491.96,3491.96,0.0,1649016000.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-03 21:00:00,3512.86,3525.0,3512.86,3525.0,122976000000.0,1649019600.0,0.009417253106205246,0.009417253106205246,0.580513195030785,0.580513195030785
2022-04-03 22:00:00,3561.25,3561.92,3555.86,3555.86,4537090000000000.0,1649023200.0,0.008716510533664167,0.008716510533664167,0.5383383154456258,0.5383383154456258
2022-04-03 23:00:00,3555.86,3555.86,3555.86,3555.86,0.0,1649026800.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-04 00:00:00,3480.0,3499.79,3480.0,3498.4,529229000000.0,1649030400.0,-0.01629122568132235,-0.01629122568132235,-0.9667768365278911,-0.9667768365278911
2022-04-04 01:00:00,3498.4,3498.4,3498.4,3498.4,0.0,1649034000.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-04 02:00:00,3498.4,3498.4,3498.4,3498.4,0.0,1649037600.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-04 03:00:00,3504.11,3504.58,3492.53,3492.53,1.17997e+16,1649041200.0,-0.0016793191691248318,-0.0016793191691248318,-0.08734489987984828,-0.08734489987984828
2022-04-04 04:00:00,3492.53,3492.53,3492.53,3492.53,0.0,1649044800.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-04 05:00:00,3492.53,3492.53,3492.53,3492.53,0.0,1649048400.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-04 06:00:00,3503.18,3503.18,3503.18,3503.18,8215200000000.0,1649052000.0,0.0030447254753089717,0.0030447254753089717,0.1969763642206455,0.1969763642206455
2022-04-04 07:00:00,3503.18,3503.18,3503.18,3503.18,0.0,1649055600.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-04 08:00:00,3488.78,3488.78,3488.1,3488.1,1506250000000.0,1649059200.0,-0.004313952062222825,-0.004313952062222825,-0.2459128667361698,-0.2459128667361698
2022-04-04 09:00:00,3486.17,3486.17,3467.8,3467.8,1.85896e+16,1649062800.0,-0.0058367882320995955,-0.0058367882320995955,-0.33756625645327976,-0.33756625645327976
2022-04-04 10:00:00,3461.79,3475.45,3450.72,3450.72,91834200000000.0,1649066400.0,-0.004937482206901549,-0.004937482206901549,-0.28344064055784723,-0.28344064055784723
2022-04-04 11:00:00,3475.45,3475.45,3475.45,3475.45,280701000000000.0,1649070000.0,0.007141062114163767,0.007141062114163767,0.443518405840143,0.443518405840143
2022-04-04 12:00:00,3486.14,3486.14,3486.14,3486.14,31991400000000.0,1649073600.0,0.003071139898284677,0.003071139898284677,0.1985661421961324,0.1985661421961324
2022-04-04 13:00:00,3464.1,3464.1,3456.43,3456.43,6887130000000000.0,1649077200.0,-0.008558842435564517,-0.008558842435564517,-0.5013957606877744,-0.5013957606877744
2022-04-04 14:00:00,3451.0,3451.0,3451.0,3451.0,86275.0,1649080800.0,-0.0015722203825515727,-0.0015722203825515727,-0.08089905428056571,-0.08089905428056571
2022-04-04 15:00:00,3432.95,3436.38,3432.0,3432.0,4625130000000000.0,1649084400.0,-0.005520862490150559,-0.005520862490150559,-0.31855195555782273,-0.31855195555782273
2022-04-04 16:00:00,3416.84,3454.25,3416.84,3454.25,529851000000.0,1649088000.0,0.006462175328926057,0.006462175328926057,0.40265893826772325,0.40265893826772325
2022-04-04 17:00:00,3453.56,3453.56,3453.56,3453.56,58171400000000.0,1649091600.0,-0.00019977387979542901,-0.00019977387979542901,0.0017029856967041377,0.0017029856967041377
2022-04-04 18:00:00,3453.56,3453.56,3453.56,3453.56,0.0,1649095200.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-04 19:00:00,3453.56,3453.56,3453.56,3453.56,0.0,1649098800.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-04 20:00:00,3515.84,3517.25,3515.84,3517.25,698586000000.0,1649102400.0,0.01827385120033904,0.016387095480446524,0.9999999999999998,0.9999999999999998
2022-04-04 21:00:00,3507.65,3512.04,3507.65,3512.04,1.52505e+16,1649106000.0,-0.0014823690455354197,-0.0014823690455354197,-0.07549126336316764,-0.07549126336316764
2022-04-04 22:00:00,3543.1,3543.1,3543.1,3543.1,8217710000000000.0,1649109600.0,0.008804984923736499,0.008804984923736499,0.5436632334595835,0.5436632334595835
2022-04-04 23:00:00,3539.69,3539.69,3530.42,3530.42,16223600000000.0,1649113200.0,-0.003585206115788517,-0.003585206115788517,-0.20205257660482054,-0.20205257660482054
2022-04-05 00:00:00,3511.23,3511.23,3507.42,3507.42,70750600000000.0,1649116800.0,-0.006536119571228762,-0.006536119571228762,-0.37965619957026037,-0.37965619957026037
2022-04-05 01:00:00,3507.42,3507.42,3507.42,3507.42,0.0,1649120400.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-05 02:00:00,3507.42,3507.42,3507.42,3507.42,0.0,1649124000.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-05 03:00:00,3507.42,3507.42,3507.42,3507.42,0.0,1649127600.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-05 04:00:00,3507.42,3507.42,3507.42,3507.42,0.0,1649131200.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-05 05:00:00,3520.18,3520.18,3520.18,3520.18,3015000000000.0,1649134800.0,0.0036314001998534106,0.0036314001998534106,0.23228595840384694,0.23228595840384694
2022-04-05 06:00:00,3520.11,3520.11,3516.55,3517.38,109240000000.0,1649138400.0,-0.0007957303803430252,-0.0007957303803430252,-0.03416524128634285,-0.03416524128634285
2022-04-05 07:00:00,3520.15,3520.15,3520.15,3520.15,6732050000000.0,1649142000.0,0.0007872080525543676,0.0007872080525543676,0.06110546212771925,0.06110546212771925
2022-04-05 08:00:00,3525.69,3527.94,3519.56,3519.56,111635000000000.0,1649145600.0,-0.00016762054157954466,-0.00016762054157954466,0.003638165919304817,0.003638165919304817
2022-04-05 09:00:00,3511.03,3511.03,3511.03,3511.03,2.61386e+16,1649149200.0,-0.0024265400728686287,-0.0024265400728686287,-0.13231712345209456,-0.13231712345209456
2022-04-05 10:00:00,3511.03,3511.03,3511.03,3511.03,0.0,1649152800.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-05 11:00:00,3514.8,3520.08,3514.8,3520.08,1.34213e+16,1649156400.0,0.0025742749004863475,0.0025742749004863475,0.16866183457538128,0.16866183457538128
2022-04-05 12:00:00,3529.06,3549.0,3520.46,3524.89,1.71331e+16,1649160000.0,0.0013655134790935134,0.0013655134790935134,0.09591134189507529,0.09591134189507529
2022-04-05 13:00:00,3511.31,3511.31,3473.69,3473.69,184834000000000.0,1649163600.0,-0.014631800578303022,-0.014631800578303022,-0.8669027077923666,-0.8669027077923666
2022-04-05 14:00:00,3455.97,3457.3,3442.84,3457.3,4543960000000.0,1649167200.0,-0.004729491905507403,-0.004729491905507403,-0.2709225401028263,-0.2709225401028263
2022-04-05 15:00:00,3448.77,3456.92,3448.77,3453.0,1162080000000.0,1649170800.0,-0.0012445192119001948,-0.0012445192119001948,-0.06117603764976533,-0.06117603764976533
2022-04-05 16:00:00,3456.46,3456.46,3442.65,3442.65,157201000000000.0,1649174400.0,-0.003001894751707872,-0.003001894751707872,-0.1669454095726449,-0.1669454095726449
2022-04-05 17:00:00,3477.48,3477.48,3477.48,3477.48,309200000000.0,1649178000.0,0.01006636988468717,0.01006636988468717,0.619580925524035,0.619580925524035
2022-04-05 18:00:00,3457.17,3457.17,3435.74,3450.17,2.41781e+16,1649181600.0,-0.007884388349238191,-0.007884388349238191,-0.46080307945052323,-0.46080307945052323
2022-04-05 19:00:00,3424.89,3465.79,3424.89,3465.79,1.40938e+16,1649185200.0,0.004517095691530102,0.004517095691530102,0.2855924109790442,0.2855924109790442
2022-04-05 20:00:00,3437.67,3437.67,3437.67,3437.67,1.51431e+16,1649188800.0,-0.008146684567818026,-0.008146684567818026,-0.4765896348386628,-0.4765896348386628
2022-04-05 21:00:00,3431.41,3433.25,3431.41,3433.25,4.64715e+16,1649192400.0,-0.0012865818870543356,-0.0012865818870543356,-0.06370762104311133,-0.06370762104311133
2022-04-05 22:00:00,3452.99,3452.99,3452.99,3452.99,62902100000000.0,1649196000.0,0.0057331879429719625,0.0057331879429719625,0.35878411686187595,0.35878411686187595
2022-04-05 23:00:00,3411.98,3411.98,3397.89,3405.89,62554700000000.0,1649199600.0,-0.013734236600581495,-0.013734236600581495,-0.8128819387343217,-0.8128819387343217
2022-04-06 00:00:00,3359.44,3359.44,3306.91,3316.78,2.61599e+16,1649203200.0,-0.026511852997791917,-0.016843234015866373,-1.0,-1.0
2022-04-06 01:00:00,3341.73,3341.8,3341.73,3341.8,7939050000000000.0,1649206800.0,0.007515151205053203,0.007515151205053203,0.4660333249853741,0.4660333249853741
2022-04-06 02:00:00,3350.04,3351.67,3350.04,3351.67,1489010000000000.0,1649210400.0,0.002949145108189768,0.002949145108189768,0.19122376600281507,0.19122376600281507
2022-04-06 03:00:00,3341.69,3351.93,3339.48,3351.93,2.72153e+16,1649214000.0,7.757026079421296e-05,7.757026079421296e-05,0.01839521504221303,0.01839521504221303
2022-04-06 04:00:00,3339.04,3339.04,3339.04,3339.04,15095100000000.0,1649217600.0,-0.0038529588225065434,-0.0038529588225065434,-0.21816753608770711,-0.21816753608770711
2022-04-06 05:00:00,3371.0,3371.0,3371.0,3371.0,671414000000.0,1649221200.0,0.009526095727540394,0.009526095727540394,0.5870639950369796,0.5870639950369796
2022-04-06 06:00:00,3359.05,3369.22,3359.05,3369.22,1.62218e+16,1649224800.0,-0.0005281726832003298,-0.0005281726832003298,-0.018062018646171164,-0.018062018646171164
2022-04-06 07:00:00,3368.74,3370.9,3368.74,3370.9,1.08813e+16,1649228400.0,0.000498507455295071,0.000498507455295071,0.04372973328992186,0.04372973328992186
2022-04-06 08:00:00,3339.14,3341.6,3329.6,3329.6,11324200000000.0,1649232000.0,-0.012327594366785476,-0.012327594366785476,-0.7282217951175036,-0.7282217951175036
2022-04-06 09:00:00,3355.77,3355.77,3351.46,3351.46,124265000000000.0,1649235600.0,0.006543895132922388,0.006543895132922388,0.4075773248883192,0.4075773248883192
2022-04-06 10:00:00,3351.46,3351.46,3351.46,3351.46,0.0,1649239200.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-06 11:00:00,3312.62,3312.62,3302.57,3302.57,15782100000000.0,1649242800.0,-0.014695118536857073,-0.014695118536857073,-0.8707135612815609,-0.8707135612815609
2022-04-06 12:00:00,3317.3,3317.3,3304.33,3304.33,168152000000000.0,1649246400.0,0.0005327763524894308,0.0005327763524894308,0.04579224050629852,0.04579224050629852
2022-04-06 13:00:00,3291.35,3291.35,3230.0,3260.54,3.6535e+16,1649250000.0,-0.013340903772873242,-0.013340903772873242,-0.7892088163987822,-0.7892088163987822
2022-04-06 14:00:00,3253.26,3253.26,3230.0,3244.76,96491100000000.0,1649253600.0,-0.004851438350398798,-0.004851438350398798,-0.2782620065926139,-0.2782620065926139
2022-04-06 15:00:00,3241.01,3257.36,3223.99,3257.36,150534000000000.0,1649257200.0,0.0038756638671095587,0.0038756638671095587,0.2469872069896156,0.2469872069896156
2022-04-06 16:00:00,3252.44,3252.44,3155.01,3213.36,342578000000000.0,1649260800.0,-0.013599932674528229,-0.013599932674528229,-0.8047987251105647,-0.8047987251105647
2022-04-06 17:00:00,3198.73,3208.55,3198.73,3208.55,6593450000000.0,1649264400.0,-0.0014979969820405562,-0.0014979969820405562,-0.07643184606228716,-0.07643184606228716
2022-04-06 18:00:00,3201.57,3230.76,3183.65,3230.76,5701850000000000.0,1649268000.0,0.006898281981836619,0.006898281981836619,0.4289064452603308,0.4289064452603308
2022-04-06 19:00:00,3227.0,3240.14,3209.34,3224.8,18822800000000.0,1649271600.0,-0.0018464708540738325,-0.0018464708540738325,-0.09740508811647393,-0.09740508811647393
2022-04-06 20:00:00,3231.58,3238.73,3213.69,3213.69,2.30112e+16,1649275200.0,-0.0034511231754357436,-0.0034511231754357436,-0.19398266322236968,-0.19398266322236968
2022-04-06 21:00:00,3224.37,3233.75,3224.37,3233.75,8035190000000000.0,1649278800.0,0.006222644872718432,0.006222644872718432,0.38824256263508305,0.38824256263508305
2022-04-06 22:00:00,3231.55,3249.36,3210.33,3210.33,115372000000000.0,1649282400.0,-0.0072687189218017915,-0.0072687189218017915,-0.42374841061224333,-0.42374841061224333
2022-04-06 23:00:00,3181.0,3194.79,3163.4,3194.79,66118200000000.0,1649286000.0,-0.004852377626492383,-0.004852377626492383,-0.2783185378463103,-0.2783185378463103
2022-04-07 00:00:00,3164.76,3192.36,3155.0,3177.3,8922500000000.0,1649289600.0,-0.0054895784342114794,-0.0054895784342114794,-0.3166690939423488,-0.3166690939423488
2022-04-07 01:00:00,3159.28,3159.28,3159.28,3159.28,1.19871e+16,1649293200.0,-0.0056876259993634435,-0.0056876259993634435,-0.3285887810567326,-0.3285887810567326
2022-04-07 02:00:00,3175.9,3179.84,3172.09,3179.84,7794980000000000.0,1649296800.0,0.006486727524628699,0.006486727524628699,0.40413663626679763,0.40413663626679763
2022-04-07 03:00:00,3179.84,3179.84,3179.84,3179.84,0.0,1649300400.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-07 04:00:00,3190.7,3210.41,3189.17,3204.16,138012000000000.0,1649304000.0,0.007619084476439358,0.007619084476439358,0.47228865094581557,0.47228865094581557
2022-04-07 05:00:00,3210.5,3211.05,3183.25,3199.29,43172500000000.0,1649307600.0,-0.0015210553495192832,-0.0015210553495192832,-0.07781963654334667,-0.07781963654334667
2022-04-07 06:00:00,3210.33,3213.17,3206.99,3213.17,148717000000000.0,1649311200.0,0.004329078599162526,0.004329078599162526,0.2742764177152135,0.2742764177152135
2022-04-07 07:00:00,3227.31,3229.18,3223.18,3223.18,69259700000000.0,1649314800.0,0.0031104610751542094,0.0031104610751542094,0.2009327258241337,0.2009327258241337
2022-04-07 08:00:00,3233.91,3233.91,3233.91,3233.91,1083100000000.0,1649318400.0,0.0033234815920308177,0.0033234815920308177,0.21375357473568268,0.21375357473568268
2022-04-07 09:00:00,3207.59,3218.96,3207.59,3218.96,25792600000000.0,1649322000.0,-0.0046336054339867015,-0.0046336054339867015,-0.2651515186911162,-0.2651515186911162
2022-04-07 10:00:00,3218.96,3218.96,3218.96,3218.96,0.0,1649325600.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-07 11:00:00,3233.05,3234.1,3219.95,3234.1,9340830000000.0,1649329200.0,0.004692356116207317,0.004692356116207317,0.29614063167584237,0.29614063167584237
2022-04-07 12:00:00,3255.93,3261.56,3230.98,3230.98,32266700000000.0,1649332800.0,-0.0009651853471918624,-0.0009651853471918624,-0.04436405480503752,-0.04436405480503752
2022-04-07 13:00:00,3228.35,3228.35,3212.23,3213.51,29519400000000.0,1649336400.0,-0.0054216990930047145,-0.0054216990930047145,-0.3125837091606965,-0.3125837091606965
2022-04-07 14:00:00,3225.22,3225.22,3190.0,3194.44,7446660000000.0,1649340000.0,-0.005951999094328544,-0.005951999094328544,-0.34450033528880447,-0.34450033528880447
2022-04-07 15:00:00,3177.04,3194.56,3171.66,3194.56,1.58285e+16,1649343600.0,3.756456409896431e-05,3.756456409896431e-05,0.015987432916568595,0.015987432916568595
2022-04-07 16:00:00,3210.99,3210.99,3198.37,3203.41,51382900000000.0,1649347200.0,0.002766504264474256,0.002766504264474256,0.1802313475414948,0.1802313475414948
2022-04-07 17:00:00,3224.08,3224.08,3217.79,3217.79,329759000000000.0,1649350800.0,0.004478921086226414,0.004478921086226414,0.28329483488622076,0.28329483488622076
2022-04-07 18:00:00,3224.93,3233.71,3224.93,3228.09,1.20221e+16,1649354400.0,0.0031958425433017026,0.0031958425433017026,0.20607149329599805,0.20607149329599805
2022-04-07 19:00:00,3226.24,3226.24,3226.24,3226.24,4996380000000000.0,1649358000.0,-0.0005732585878513937,-0.0005732585878513937,-0.020775558074425493,-0.020775558074425493
2022-04-07 20:00:00,3226.24,3226.24,3226.24,3226.24,0.0,1649361600.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-07 21:00:00,3227.35,3227.35,3200.0,3214.58,6554880000000000.0,1649365200.0,-0.003620660952411642,-0.003620660952411642,-0.2041864607498489,-0.2041864607498489
2022-04-07 22:00:00,3227.37,3227.37,3227.06,3227.06,3.0248e+16,1649368800.0,0.003874794497857605,0.003874794497857605,0.24693488314780412,0.24693488314780412
2022-04-07 23:00:00,3227.06,3227.06,3227.06,3227.06,0.0,1649372400.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-08 00:00:00,3227.06,3227.06,3227.06,3227.06,0.0,1649376000.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-08 01:00:00,3222.74,3223.62,3222.74,3223.62,61494200000000.0,1649379600.0,-0.0010665543248446101,-0.0010665543248446101,-0.05046504622999437,-0.05046504622999437
2022-04-08 02:00:00,3265.57,3265.57,3259.08,3259.08,9935150000000000.0,1649383200.0,0.010939995268646302,0.010939995268646302,0.6721609268180978,0.6721609268180978
2022-04-08 03:00:00,3259.08,3259.08,3259.08,3259.08,0.0,1649386800.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-08 04:00:00,3267.04,3267.04,3259.69,3259.69,20986000000000.0,1649390400.0,0.000187151871221312,0.000187151871221312,0.02499049183230672,0.02499049183230672
2022-04-08 05:00:00,3264.11,3265.95,3264.11,3265.95,21701000000000.0,1649394000.0,0.001918586351757242,0.001918586351757242,0.12919857563888126,0.12919857563888126
2022-04-08 06:00:00,3270.46,3270.46,3263.17,3263.17,6.51857e+16,1649397600.0,-0.0008515696351109566,-0.0008515696351109566,-0.03752598164699002,-0.03752598164699002
2022-04-08 07:00:00,3266.07,3266.07,3248.86,3250.16,30356100000000.0,1649401200.0,-0.0039948896501073175,-0.0039948896501073175,-0.2267097822677531,-0.2267097822677531
2022-04-08 08:00:00,3294.79,3299.57,3277.53,3299.57,115936000000000.0,1649404800.0,0.01508793105287182,0.01508793105287182,0.9218085136520324,0.9218085136520324
2022-04-08 09:00:00,3281.73,3281.73,3281.65,3281.65,65097700000000.0,1649408400.0,-0.005445812262034286,-0.005445812262034286,-0.3140349839084986,-0.3140349839084986
2022-04-08 10:00:00,3274.46,3275.24,3274.46,3275.24,6610750000000000.0,1649412000.0,-0.0019551958449836697,-0.0019551958449836697,-0.10394880842005388,-0.10394880842005388
2022-04-08 11:00:00,3282.29,3282.29,3282.29,3282.29,63759300000000.0,1649415600.0,0.002150200675018075,0.002150200675018075,0.1431385110395538,0.1431385110395538
2022-04-08 12:00:00,3265.78,3268.65,3242.0,3245.93,74931900000000.0,1649419200.0,-0.011139445663163619,-0.011139445663163619,-0.656711899089919,-0.656711899089919
2022-04-08 13:00:00,3226.57,3229.84,3221.32,3221.32,13135600000000.0,1649422800.0,-0.007610690413854855,-0.007610690413854855,-0.4443303005445118,-0.4443303005445118
2022-04-08 14:00:00,3271.44,3272.7,3262.76,3262.76,540828000000000.0,1649426400.0,0.012782249517108978,0.012782249517108978,0.7830388071392715,0.7830388071392715
2022-04-08 15:00:00,3301.54,3301.54,3284.68,3284.68,2229940000000.0,1649430000.0,0.0066957717506511165,0.0066957717506511165,0.41671816821011537,0.41671816821011537
2022-04-08 16:00:00,3285.35,3285.35,3282.23,3282.23,1.97336e+16,1649433600.0,-0.0007461652782426123,-0.0007461652782426123,-0.031182116962768965,-0.031182116962768965
2022-04-08 17:00:00,3243.11,3249.68,3230.69,3241.68,78791000000000.0,1649437200.0,-0.012431355493971874,-0.012431355493971874,-0.734466760410304,-0.734466760410304
2022-04-08 18:00:00,3242.17,3273.93,3225.26,3262.85,23368500000000.0,1649440800.0,0.006509332649762231,0.006509332649762231,0.40549714791240377,0.40549714791240377
2022-04-08 19:00:00,3267.97,3267.97,3267.97,3267.97,1.07339e+16,1649444400.0,0.0015679504408165573,0.0015679504408165573,0.10809520915077045,0.10809520915077045
2022-04-08 20:00:00,3267.97,3267.97,3267.97,3267.97,0.0,1649448000.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-08 21:00:00,3267.97,3267.97,3267.97,3267.97,0.0,1649451600.0,0.0,0.0,0.013726572752474686,0.013726572752474686
2022-04-08 22:00:00,3195.14,3200.42,3190.0,3194.97,658842000000000.0,1649455200.0,-0.022591298915006646,-0.016843234015866373,-1.0,-1.0
