date,ae_embedding_0,ae_embedding_1,ae_embedding_2,ae_embedding_3,ae_embedding_4,ae_embedding_5,ae_embedding_6,ae_embedding_7,ae_embedding_8,ae_embedding_9,ae_embedding_10,ae_embedding_11,ae_embedding_12,ae_embedding_13,ae_embedding_14,ae_embedding_15,ae_embedding_16,ae_embedding_17,ae_embedding_18,ae_embedding_19,ae_embedding_20,ae_embedding_21,ae_embedding_22,ae_embedding_23,ae_embedding_24,ae_embedding_25,ae_embedding_26,ae_embedding_27,ae_embedding_28,ae_embedding_29,ae_embedding_30,ae_embedding_31
2024-03-31 14:00:00,0.0011984957,0.12075384,0.04258129,-0.019810965,-0.036233366,0.0002944218,0.04816824,0.11662502,0.12936434,0.08377018,-0.1617403,-0.036533248,-0.03402119,0.01146679,0.06140077,-0.03801785,-0.026725225,-0.03135463,0.620733,0.034206003,-0.051235784,0.03775587,0.0104064755,-0.043386016,0.23541272,-0.045190357,-0.025945278,0.07134158,0.10502356,-0.060416892,0.04895862,-0.03925237
2024-03-31 15:00:00,-0.004440454,0.1227088,0.03937491,-0.022199852,-0.03413795,0.009753467,0.05155895,0.12342145,0.12921783,0.087121494,-0.15642104,-0.036209032,-0.03990065,0.010499235,0.07377367,-0.03806365,-0.026388116,-0.030613147,0.6250356,0.033003658,-0.05168139,0.035187908,0.017627683,-0.04287899,0.23724622,-0.047409832,-0.027720185,0.074741356,0.105905846,-0.05343587,0.05664544,-0.044804163
2024-03-31 16:00:00,0.0014138622,0.12322618,0.0411497,-0.018227926,-0.037113994,0.014790469,0.046007097,0.12317952,0.13392949,0.085119225,-0.15975836,-0.024284635,-0.046500113,0.011560347,0.066545404,-0.038565904,-0.025952943,-0.042453535,0.6271244,0.024507329,-0.0488911,0.039121307,0.026134517,-0.04413073,0.23516345,-0.04733619,-0.025153194,0.067102335,0.11297809,-0.06747308,0.05010781,-0.044999063
2024-03-31 17:00:00,-0.0036679031,0.12636194,0.03903684,-0.021898052,-0.034117788,0.02549095,0.048316553,0.12966332,0.13349792,0.089924194,-0.1563873,-0.021287423,-0.053151682,0.011289712,0.07815904,-0.038705967,-0.025343083,-0.04736419,0.63024175,0.01902318,-0.04855949,0.037013337,0.03610727,-0.04456171,0.235192,-0.051677354,-0.02534303,0.067476235,0.11544792,-0.062545516,0.05413584,-0.04852999
2024-03-31 18:00:00,-0.010224734,0.12827243,0.040527962,-0.022595217,-0.030848846,0.030333478,0.044369303,0.11695458,0.14354733,0.08710257,-0.16542852,-0.01623943,-0.05399689,0.010661315,0.078010015,-0.04068272,-0.022445612,-0.051144518,0.6318042,0.009441167,-0.04585937,0.04170849,0.04007816,-0.049848553,0.23247802,-0.04343859,-0.024547879,0.059581988,0.12091382,-0.06953617,0.04882772,-0.046647087
2024-03-31 19:00:00,-0.021064792,0.12977767,0.041589737,-0.025737943,-0.026007056,0.043892443,0.048343122,0.11246237,0.14737353,0.09545844,-0.16583788,-0.017295238,-0.0520045,0.015028264,0.09316405,-0.03930714,-0.018583484,-0.04876726,0.63855594,0.006224245,-0.0467175,0.032091044,0.04290178,-0.051698957,0.23058951,-0.039656922,-0.025293149,0.055457093,0.12899135,-0.05757486,0.053521182,-0.048133753
2024-03-31 20:00:00,-0.014075247,0.12427232,0.04197938,-0.014607789,-0.029028773,0.052488323,0.037410177,0.12599976,0.14365265,0.07928368,-0.16680202,0.0018216595,-0.052284714,0.008095395,0.08093275,-0.044764113,-0.020634644,-0.068775214,0.64493436,0.009690188,-0.047992144,0.025214834,0.05998149,-0.04805241,0.22900641,-0.03904113,-0.014987245,0.04223404,0.14321066,-0.06949378,0.049549337,-0.051196508
2024-03-31 21:00:00,-0.04076607,0.132305,0.04891672,-0.028997777,-0.016487792,0.058656238,0.04419554,0.07882413,0.16688403,0.09754098,-0.1873181,-0.014421642,-0.041349355,0.02028038,0.10114741,-0.04303407,-0.009363465,-0.04831504,0.6447664,-0.0074495524,-0.045206893,0.02629031,0.039806973,-0.06234115,0.22315404,-0.018285552,-0.021442587,0.033977292,0.1463368,-0.05746293,0.044174377,-0.042267792
2024-03-31 22:00:00,-0.041779067,0.12901732,0.051100537,-0.02538143,-0.015108965,0.06929081,0.041346595,0.07708806,0.17428201,0.09757986,-0.18672302,-0.0026892498,-0.041839667,0.023771707,0.0901658,-0.040610522,-0.007697992,-0.05162891,0.64861983,-0.0071036443,-0.04719046,0.021279499,0.046537157,-0.057563905,0.22014451,-0.013568716,-0.022992434,0.024988703,0.15506993,-0.060581252,0.04328249,-0.04368928
2024-03-31 23:00:00,-0.048341148,0.12656596,0.05218274,-0.02432402,-0.012259118,0.08071949,0.04074632,0.08679469,0.1772823,0.093842454,-0.18212536,0.005125113,-0.046555363,0.018133309,0.08457176,-0.039427776,-0.009163164,-0.052802883,0.65227157,-0.0023031533,-0.05220959,0.02080851,0.060779255,-0.051771443,0.2179746,-0.0126352515,-0.02225383,0.023900121,0.16351977,-0.058311015,0.05143478,-0.04956954
