date,cpc_embedding_0,cpc_embedding_1,cpc_embedding_2,cpc_embedding_3,cpc_embedding_4,cpc_embedding_5,cpc_embedding_6,cpc_embedding_7,cpc_embedding_8,cpc_embedding_9,cpc_embedding_10,cpc_embedding_11,cpc_embedding_12,cpc_embedding_13,cpc_embedding_14,cpc_embedding_15,cpc_embedding_16,cpc_embedding_17,cpc_embedding_18,cpc_embedding_19,cpc_embedding_20,cpc_embedding_21,cpc_embedding_22,cpc_embedding_23,cpc_embedding_24,cpc_embedding_25,cpc_embedding_26,cpc_embedding_27,cpc_embedding_28,cpc_embedding_29,cpc_embedding_30,cpc_embedding_31,cpc_embedding_32,cpc_embedding_33,cpc_embedding_34,cpc_embedding_35,cpc_embedding_36,cpc_embedding_37,cpc_embedding_38,cpc_embedding_39,cpc_embedding_40,cpc_embedding_41,cpc_embedding_42,cpc_embedding_43,cpc_embedding_44,cpc_embedding_45,cpc_embedding_46,cpc_embedding_47,cpc_embedding_48,cpc_embedding_49,cpc_embedding_50,cpc_embedding_51,cpc_embedding_52,cpc_embedding_53,cpc_embedding_54,cpc_embedding_55,cpc_embedding_56,cpc_embedding_57,cpc_embedding_58,cpc_embedding_59,cpc_embedding_60,cpc_embedding_61,cpc_embedding_62,cpc_embedding_63
2022-11-06,0.103226416,0.07915344,-0.29803178,0.37665394,-0.0055096606,0.24767296,0.34236407,0.13071603,-0.070035204,-0.20584124,-0.22305481,-0.12444415,0.15737216,0.13625452,0.06765124,-0.24623598,-0.21439919,0.25453243,0.123167425,-0.065300465,0.031430736,-0.046847716,0.29859406,-0.22279496,-0.18824951,-0.066786826,-0.1148301,-0.27544656,0.11880684,-0.06717985,-0.27823672,-0.197562,-0.14553204,-0.01994032,0.06539631,-0.120644115,0.058152586,-0.04419463,0.15101978,0.10115714,-0.10643032,-0.21868359,-0.1971816,-0.12492095,0.146728,-0.12609082,0.12467944,0.12140972,0.055931844,-0.029394843,0.14257002,0.027977569,-0.27875346,0.07935297,-0.3235976,0.038075298,-0.06363003,-0.08913119,-0.13796274,-0.4237511,0.12888037,0.26679203,0.23147705,0.026413742
2022-11-07,0.105416454,0.09272473,-0.30299136,0.37850338,-0.0078721605,0.24530089,0.33307588,0.13500054,-0.048797052,-0.20905602,-0.23065843,-0.11389646,0.16239679,0.14225493,0.043563575,-0.24794443,-0.21291585,0.26247856,0.12748425,-0.062124807,0.038041532,-0.035279,0.29406857,-0.21298273,-0.17789458,-0.0867386,-0.113514654,-0.28052518,0.12079517,-0.06330835,-0.27207837,-0.19161737,-0.1572188,-0.018929597,0.04591479,-0.1204085,0.04892175,-0.043120045,0.15610781,0.09631897,-0.10034374,-0.21923488,-0.20498154,-0.1236342,0.13966475,-0.13085221,0.12273348,0.11925178,0.05935179,-0.03959376,0.15409207,0.05035118,-0.28069392,0.07268971,-0.3288877,0.030833641,-0.062711634,-0.10079639,-0.16026701,-0.4241117,0.13353196,0.26635587,0.22998896,0.0025428245
2022-11-08,0.06730378,0.050583065,-0.27158037,0.35607243,0.01239941,0.21337736,0.32336494,0.1127193,-0.11581173,-0.181555,-0.21494955,-0.14079115,0.16759753,0.10507671,0.09388425,-0.21007669,-0.1710266,0.20907165,0.08735549,-0.08060567,0.03523525,-0.018530935,0.26852992,-0.20955206,-0.20504683,-0.03216772,-0.11242782,-0.26789057,0.11070023,-0.096141756,-0.2617659,-0.20052013,-0.124602556,-0.048685305,0.10600215,-0.102173164,0.0664931,-0.046141274,0.11451527,0.08117719,-0.0775346,-0.17434053,-0.16306886,-0.13295138,0.15519802,-0.10192408,0.13058919,0.11317217,0.04949445,-0.0061585475,0.11685132,0.00095031783,-0.26251742,0.070979066,-0.28518814,0.017830407,-0.079019986,-0.095426075,-0.11675411,-0.39773855,0.11030745,0.25742456,0.19963753,0.045089595
2022-11-09,0.082298264,0.08188747,-0.2853796,0.36192948,-0.0007946063,0.21640263,0.30565032,0.12466169,-0.059210077,-0.1900322,-0.23073702,-0.11516687,0.16810639,0.12459834,0.03652826,-0.22102967,-0.18228137,0.23166797,0.101353794,-0.07446066,0.043705165,-0.009359163,0.26239634,-0.19597024,-0.17335565,-0.083833754,-0.11632304,-0.2740556,0.12154327,-0.082528815,-0.25569794,-0.1816634,-0.1539226,-0.035848975,0.057792373,-0.10468906,0.048041027,-0.048621196,0.1406399,0.07836381,-0.07532725,-0.1881556,-0.18629877,-0.12847291,0.13226445,-0.111523725,0.12215459,0.110901035,0.062594116,-0.032518268,0.14330553,0.054361813,-0.26164994,0.056239363,-0.30728403,0.009928983,-0.07308883,-0.115641706,-0.16307695,-0.40132153,0.12254511,0.25207147,0.20831755,-0.007837106
2022-11-10,0.15830341,0.13141677,-0.34257126,0.37254915,-0.06995088,0.24500206,0.2733491,0.1573216,0.101948306,-0.20896076,-0.22317126,-0.067653134,0.12853979,0.15225261,-0.07157828,-0.25696242,-0.23891585,0.28621536,0.13761419,-0.088184506,0.039770674,-0.08278267,0.2678897,-0.18474299,-0.060553722,-0.21493919,-0.1518812,-0.29526973,0.21060866,-0.06486044,-0.2440244,-0.13059178,-0.24093601,0.00067598745,-0.054898664,-0.12509044,0.07195196,-0.036163725,0.24184829,0.10663047,-0.08907786,-0.25191903,-0.2322418,-0.09398328,0.04629857,-0.19246712,0.07456887,0.11385708,0.093810216,-0.1256491,0.22762388,0.19641274,-0.25281245,0.037012875,-0.3850838,0.035589196,-0.029617943,-0.16201748,-0.24386773,-0.4378274,0.10776616,0.23993288,0.28229177,-0.15122281
2022-11-11,0.16628513,0.112118974,-0.33043423,0.3650469,-0.068580136,0.27261293,0.31303945,0.15554695,0.044987362,-0.2163239,-0.22279418,-0.07004953,0.11577767,0.16667794,-0.013141183,-0.27483806,-0.2680092,0.297976,0.16077346,-0.0740782,0.03225122,-0.10991916,0.301998,-0.23455119,-0.11761291,-0.16660698,-0.143345,-0.28769195,0.16977629,-0.049547143,-0.27142596,-0.15724148,-0.20358102,0.014205043,-0.017401293,-0.12743232,0.090948746,-0.048980504,0.23218124,0.11683906,-0.11052014,-0.2717333,-0.23005472,-0.10768693,0.10072397,-0.17630216,0.09712805,0.12975197,0.08367781,-0.100407705,0.1992965,0.10880883,-0.25804332,0.07153289,-0.3820684,0.04877816,-0.0317727,-0.108823836,-0.19206974,-0.45483652,0.12814881,0.24915434,0.27845025,-0.059349637
2022-11-12,0.10527161,0.04621093,-0.27830124,0.34857127,-0.015578102,0.23532546,0.32886338,0.12098435,-0.08695201,-0.18433559,-0.20357502,-0.13094671,0.13478242,0.11507608,0.09734358,-0.22718647,-0.20873502,0.22591627,0.10308101,-0.08815987,0.020574264,-0.08269857,0.28577626,-0.23975872,-0.18653107,-0.047499068,-0.13121122,-0.26319402,0.13576685,-0.09064415,-0.2750953,-0.18716007,-0.13738115,-0.027111132,0.10064295,-0.10887639,0.10088493,-0.051742848,0.15188575,0.10410072,-0.09809756,-0.2085478,-0.17095801,-0.12756145,0.14432098,-0.12003802,0.12148321,0.12508835,0.0606122,-0.025383994,0.12571022,0.003545016,-0.25075147,0.08181327,-0.31122535,0.039042097,-0.062215775,-0.084053226,-0.09658714,-0.4171082,0.10296004,0.24961823,0.23402432,0.04941939
2022-11-13,0.056889944,0.034356073,-0.25520164,0.34670442,0.015602704,0.20031852,0.3117566,0.104433544,-0.12942448,-0.16423635,-0.2098858,-0.15206635,0.15823,0.09037856,0.10388515,-0.19525424,-0.16005614,0.18495275,0.06335515,-0.09455445,0.024640305,-0.024568869,0.25117835,-0.21031836,-0.20447186,-0.018501123,-0.12598369,-0.25254107,0.122044474,-0.11088418,-0.26278865,-0.1912605,-0.11796271,-0.050723694,0.12663464,-0.094216466,0.07747683,-0.053611375,0.11053954,0.081233986,-0.077980064,-0.15861222,-0.15137511,-0.13720976,0.14497739,-0.0819483,0.12848945,0.110361315,0.055115867,0.006102288,0.09995488,-0.0076278932,-0.24263401,0.061994664,-0.27331942,0.014468301,-0.083379105,-0.09703502,-0.09650611,-0.3792771,0.09688881,0.24185137,0.19948518,0.056792933
2022-11-14,-0.15559873,-0.14670178,-0.055103302,0.20725545,0.13301611,-0.06138043,0.23038012,-0.035401918,-0.3316285,-0.009204537,-0.14684124,-0.2551242,0.18071006,-0.12111473,0.30393782,0.029335313,0.1061483,-0.09943792,-0.15873936,-0.19852936,-0.044040103,0.069769934,0.09519384,-0.13454969,-0.28416997,0.21587649,-0.15430848,-0.17724124,0.122428946,-0.29946798,-0.15929933,-0.20064306,-0.015832912,-0.17550808,0.4150914,0.009865917,0.16844392,-0.06551733,-0.08292535,0.00644226,0.04527969,0.13334516,0.06450628,-0.20069714,0.13703962,0.0719311,0.15752897,0.059879318,0.036860064,0.15299147,-0.042978317,-0.12665953,-0.06496036,0.0019456707,-0.0389942,-0.07435064,-0.13962625,-0.13430512,0.07663504,-0.17056727,-0.09889526,0.1520266,0.04085459,0.15749367
2022-11-15,-0.3744814,-0.2400518,0.11958538,0.069368824,0.19180828,-0.32931235,0.057314284,-0.13538872,-0.4506052,0.12489318,-0.14107314,-0.2926337,0.19920163,-0.24895668,0.31540498,0.2421681,0.3176136,-0.3440158,-0.38019288,-0.29244184,-0.061463654,0.25956386,-0.121094644,-0.039864413,-0.31376824,0.30409348,-0.18935817,-0.10823104,0.1268756,-0.42092127,-0.06004931,-0.16942656,0.05190914,-0.26220885,0.5207985,0.11276074,0.19239092,-0.11120139,-0.19869018,-0.16973126,0.19001852,0.3938635,0.20670033,-0.26054335,0.063303,0.2524533,0.15912414,-0.011137947,0.06308988,0.2532693,-0.1428116,-0.16829182,0.09564825,-0.12325055,0.12752424,-0.21929868,-0.20343402,-0.19034572,0.1089894,0.020861767,-0.18667668,0.03421642,-0.19639318,0.14932601
2022-11-16,-0.24485648,-0.11571774,0.049876846,0.09338786,0.061980687,-0.33900988,-0.11557278,-0.015235737,-0.12597655,0.07588682,-0.18011999,-0.1561747,0.1355697,-0.14857706,0.012216717,0.25904852,0.28522384,-0.30054578,-0.35329315,-0.31222427,0.030723803,0.19007881,-0.20049666,0.00092474744,0.052904114,-0.03131789,-0.24685651,-0.1545452,0.31172675,-0.3579852,-0.04712373,0.056444407,-0.112878464,-0.18596116,0.27799028,0.10928384,0.14144617,-0.14112833,0.027916163,-0.19076477,0.2159059,0.27645695,0.09257987,-0.19310923,-0.19897369,0.22508115,0.010601833,-0.024017181,0.23554225,0.06397555,-0.006308213,0.16234611,0.106863745,-0.25146866,-0.06834756,-0.21056612,-0.14965321,-0.297654,-0.06174493,-0.039482035,-0.11767842,-0.024591058,-0.11396229,-0.2076161
2022-11-17,-0.31269193,-0.18052049,0.16463602,0.002256181,0.04373552,-0.321706,-0.16781692,-0.06058625,-0.2747022,0.13338052,-0.1755159,-0.15508364,0.11478498,-0.15166385,0.068321645,0.32174873,0.28086793,-0.35523605,-0.42098197,-0.31296507,0.030383464,0.14927217,-0.21456873,-0.07949749,-0.15398562,0.050292388,-0.24064772,-0.11316028,0.18668407,-0.37330323,-0.06372163,0.0076925717,-0.006381847,-0.19062455,0.3429249,0.14876585,0.18057196,-0.2049017,-0.037206985,-0.24738826,0.24778776,0.30960885,0.1822267,-0.25836068,-0.0013507083,0.29334405,0.078831114,-0.0146913165,0.20242855,0.10805264,-0.098011,-0.0038442463,0.15833539,-0.21112314,0.010397658,-0.23835328,-0.18056467,-0.22963415,-0.028689642,-0.028729051,-0.066876546,-0.046581484,-0.2491546,0.007853307
2022-11-18,-0.33481282,-0.15890867,0.19560346,-0.008828849,0.041288793,-0.376528,-0.20437846,-0.047973648,-0.2713778,0.13879122,-0.19062357,-0.15006518,0.1334609,-0.12663054,0.022091933,0.35378024,0.28847274,-0.34574705,-0.4422862,-0.2999833,0.05237049,0.19424658,-0.21800233,-0.10659248,-0.17796943,0.028525347,-0.22171047,-0.09584518,0.14817557,-0.35113788,-0.07147879,0.005935942,0.0032889042,-0.18102114,0.3199986,0.1502833,0.1496394,-0.2401833,-0.04669711,-0.29146913,0.26901022,0.31608376,0.19056922,-0.27865297,0.018158846,0.32493186,0.09503607,-0.0013289098,0.21255034,0.11984862,-0.12189357,-0.0036585259,0.14656687,-0.22140887,0.0250775,-0.26954252,-0.19657364,-0.21500006,-0.06350526,-0.036962733,-0.018795922,-0.051821128,-0.31062847,0.024240175
2022-11-19,-0.38963133,-0.18804726,0.2513685,-0.05170293,0.05925914,-0.45671308,-0.24701975,-0.07086968,-0.32237428,0.1755428,-0.17728391,-0.17206737,0.14963236,-0.1602513,0.052388165,0.41126096,0.3331434,-0.38184226,-0.507535,-0.3166129,0.05602012,0.23469137,-0.24980114,-0.11880577,-0.2158969,0.06617382,-0.2114058,-0.072053686,0.1361006,-0.37768638,-0.055362318,-0.0064170696,0.035130966,-0.21150067,0.3576072,0.16804783,0.16025996,-0.26095173,-0.09301108,-0.34061974,0.31066152,0.37631756,0.25207484,-0.30132756,0.039069574,0.3624387,0.11081442,0.0028034942,0.2085802,0.15396363,-0.16399093,-0.040117063,0.15871353,-0.23196734,0.07699055,-0.30119804,-0.22010905,-0.20866993,-0.042888865,-0.018032921,-0.028443206,-0.067647815,-0.387443,0.06928693
2022-11-20,-0.31355685,-0.108501434,0.21264075,-0.017019654,0.015133329,-0.45805198,-0.27417654,-0.0084260255,-0.15290427,0.13334295,-0.20548172,-0.10722217,0.14455155,-0.08646082,-0.07474822,0.39677873,0.3037353,-0.3130219,-0.44774488,-0.29255503,0.07805122,0.21839651,-0.23467335,-0.12540741,-0.080445595,-0.06693511,-0.21216513,-0.090934694,0.17950627,-0.3293162,-0.065975964,0.055587184,-0.040685397,-0.1578671,0.250719,0.14889508,0.12597708,-0.27416983,0.0019187331,-0.31845742,0.3040562,0.3023834,0.1876216,-0.28180653,-0.035625443,0.3266586,0.07974974,0.023950282,0.26486713,0.08261411,-0.0982266,0.09607646,0.13885066,-0.25533512,-0.011422664,-0.29078156,-0.19195493,-0.23731376,-0.1314888,-0.062575415,0.012423731,-0.069606,-0.32246986,-0.071409106
2022-11-21,-0.24163741,-0.07647167,0.17592448,0.0057607936,-0.028897934,-0.3930546,-0.25989756,0.02518192,-0.082423255,0.09648279,-0.2098481,-0.06955918,0.124735385,-0.037671756,-0.118614495,0.35394245,0.24480379,-0.22815676,-0.38020077,-0.26835904,0.074891105,0.13907614,-0.19018722,-0.16126202,-0.0653745,-0.12975192,-0.21049513,-0.10317146,0.18963137,-0.29389545,-0.09100163,0.07204898,-0.071494296,-0.11626126,0.18692681,0.12488386,0.13955766,-0.28353623,0.060692165,-0.26752904,0.27886087,0.20472148,0.14666507,-0.27556363,-0.02100435,0.2660239,0.07520169,0.04944501,0.2687466,0.028293105,-0.056077775,0.13842322,0.123363286,-0.2312055,-0.06785497,-0.25538534,-0.16425961,-0.23041934,-0.17562982,-0.115763634,0.038398206,-0.060181722,-0.23894913,-0.096628994
2022-11-22,-0.2552978,-0.12105219,0.18867497,0.0019327246,-0.020580946,-0.35241795,-0.2224497,0.004049912,-0.17695478,0.10391835,-0.18890595,-0.10535984,0.12840311,-0.061693538,-0.0342519,0.3352704,0.22374381,-0.21656457,-0.39432606,-0.2659436,0.061879076,0.1143108,-0.15873861,-0.19795139,-0.16047704,-0.05713309,-0.19745255,-0.08892463,0.15886453,-0.30119473,-0.108164884,0.036325816,-0.028761653,-0.13324842,0.23727395,0.1169641,0.1633167,-0.28518516,0.019242594,-0.25286883,0.26071295,0.1960449,0.1778106,-0.29174507,0.04595928,0.25980744,0.10023563,0.06089717,0.23037402,0.060015395,-0.0931478,0.05007885,0.11132132,-0.19252239,-0.031580497,-0.24249205,-0.17490274,-0.19371448,-0.1164754,-0.12748362,0.03219649,-0.048334755,-0.24666326,0.014334708
2022-11-23,-0.22640759,-0.09316016,0.15500304,0.035646267,-0.021925379,-0.3257197,-0.19340469,0.024422832,-0.14012645,0.07987614,-0.19873689,-0.103639506,0.1377606,-0.03849956,-0.056338947,0.30001327,0.19386297,-0.17134592,-0.35928547,-0.24843669,0.06547176,0.12147656,-0.13043304,-0.20263317,-0.13936286,-0.07993993,-0.19055368,-0.0966649,0.16514713,-0.27621543,-0.11994436,0.037442464,-0.049248025,-0.11705198,0.20326594,0.09813431,0.13905784,-0.27734864,0.036141247,-0.2306764,0.23540933,0.16109651,0.13833424,-0.28322574,0.027879538,0.23527339,0.09770093,0.06881658,0.23057662,0.0506106,-0.074153766,0.077834226,0.08063134,-0.18722746,-0.057781722,-0.232937,-0.16809241,-0.19397695,-0.13791353,-0.15030518,0.050239354,-0.0327307,-0.20735247,-0.013304295
2022-11-24,-0.19817057,-0.07828041,0.12284179,0.059542246,-0.025150906,-0.2814776,-0.1581732,0.036774565,-0.12646508,0.058038052,-0.20173055,-0.10209123,0.1403701,-0.021974843,-0.055879306,0.26112607,0.16165723,-0.13062592,-0.32327673,-0.23131952,0.065747365,0.10781245,-0.09919023,-0.21222462,-0.13983299,-0.086884096,-0.18374097,-0.106578715,0.16350146,-0.2584447,-0.1314382,0.03003535,-0.058704417,-0.10557812,0.18387046,0.082506284,0.1333165,-0.26762435,0.046802197,-0.20570835,0.21278146,0.12455643,0.11024798,-0.27669883,0.037113886,0.20485339,0.099136606,0.07689608,0.22183725,0.041107725,-0.057458095,0.082357556,0.055199485,-0.17070869,-0.078191735,-0.21693352,-0.15908705,-0.18590607,-0.1455279,-0.17489173,0.06224043,-0.0150053175,-0.17126307,-0.015755584
2022-11-25,-0.17103374,-0.06633369,0.08931975,0.08292776,-0.026786247,-0.23455133,-0.11970125,0.046099957,-0.1180278,0.036722116,-0.20328714,-0.10244658,0.14255734,-0.008068843,-0.049118377,0.21944891,0.1288845,-0.09256829,-0.28698087,-0.21538624,0.06457608,0.09322428,-0.06760843,-0.21959609,-0.14333247,-0.08864583,-0.17717533,-0.11672761,0.16076693,-0.24312355,-0.14274645,0.019840557,-0.06685787,-0.09655524,0.16974951,0.06738978,0.12883894,-0.25532368,0.05528315,-0.17948377,0.18938448,0.089703955,0.08346402,-0.26894668,0.047381017,0.17414391,0.10128635,0.08387849,0.21040398,0.03317482,-0.041109562,0.082035296,0.030213479,-0.15192401,-0.09643572,-0.20002398,-0.15071401,-0.17735285,-0.14806537,-0.19822754,0.070921935,0.0039928798,-0.13429536,-0.013611405
2022-11-26,-0.2223423,-0.12276866,0.112244315,0.06283161,0.010639017,-0.24896899,-0.09802964,0.006870469,-0.22576922,0.06946273,-0.17934142,-0.1518692,0.15219633,-0.06585433,0.051098563,0.2345941,0.15845026,-0.15095909,-0.33957356,-0.23499222,0.050990373,0.1134007,-0.08238533,-0.21574347,-0.20522173,0.00437627,-0.17426823,-0.10180516,0.14426792,-0.28537846,-0.13438694,-0.015116859,-0.022365155,-0.140739,0.25619605,0.08268244,0.14930399,-0.24081254,-0.009166695,-0.1894828,0.19771312,0.15064141,0.13424677,-0.2771024,0.08306148,0.1978889,0.118956566,0.07645112,0.17764144,0.08521636,-0.084798604,3.8452446e-05,0.037278496,-0.13747394,-0.03715214,-0.2066901,-0.17257012,-0.16227849,-0.075036034,-0.16983582,0.032935493,0.0069370177,-0.17129567,0.06682685
2022-11-27,-0.29379803,-0.15839478,0.14930582,0.037464414,0.04916383,-0.32010555,-0.120780244,-0.029901836,-0.2963058,0.11049468,-0.17039476,-0.1877367,0.1674732,-0.11843558,0.09475759,0.28704077,0.21955647,-0.23434067,-0.40865713,-0.26367056,0.04715191,0.18277952,-0.13360834,-0.1837964,-0.23019023,0.06445494,-0.1778843,-0.08718866,0.13986868,-0.32851395,-0.107710496,-0.03196828,0.008195126,-0.18182687,0.3177147,0.10844192,0.15131596,-0.23187695,-0.0665856,-0.2311571,0.22560407,0.24788597,0.17967762,-0.28568608,0.07557497,0.25002787,0.12583204,0.05534888,0.16880532,0.13474093,-0.122636706,-0.039741006,0.05877938,-0.15979263,0.019340325,-0.23888145,-0.19944398,-0.17213508,-0.038595535,-0.11481113,-0.00072904304,-0.0073531475,-0.23971105,0.09038669
2022-11-28,-0.19987276,-0.065301396,0.08463671,0.07716665,-0.002069641,-0.30024537,-0.149437,0.030291993,-0.093054056,0.063686326,-0.20378742,-0.1098009,0.14927351,-0.043472942,-0.060251325,0.2564063,0.18037285,-0.16584858,-0.32682493,-0.24553035,0.06810365,0.15472119,-0.12949169,-0.1595785,-0.057297673,-0.093867406,-0.19593573,-0.119162425,0.20462973,-0.28129807,-0.11028595,0.040574282,-0.0897078,-0.12347451,0.18823181,0.090192124,0.11209731,-0.2292004,0.05090744,-0.2047984,0.21158357,0.16563249,0.09014862,-0.24920672,-0.03046228,0.20122078,0.07691414,0.05685593,0.22986938,0.042780694,-0.027966522,0.13082008,0.04905099,-0.19774838,-0.09171776,-0.22262557,-0.1597273,-0.22152694,-0.14548613,-0.15137187,0.030717295,-0.0099796625,-0.14965898,-0.0973027
2022-11-29,-0.12181601,-0.030354137,0.035629477,0.09667759,-0.048658412,-0.20906842,-0.12525171,0.06070499,-0.022936042,0.024183173,-0.21110357,-0.06489211,0.11839791,0.009132598,-0.10836649,0.19536199,0.107023574,-0.08007719,-0.23940308,-0.21987395,0.06408414,0.06620838,-0.08144434,-0.187805,-0.047806386,-0.15876962,-0.20106383,-0.1376881,0.2074112,-0.24214259,-0.13390096,0.04940703,-0.121206656,-0.07584177,0.1206065,0.06746044,0.12785594,-0.23350021,0.116062775,-0.15213478,0.18088363,0.060853437,0.036297858,-0.23752625,-0.011571942,0.13617794,0.07228287,0.073911875,0.23184252,-0.016642652,0.021819837,0.16704296,0.04093059,-0.17003559,-0.15389895,-0.18262678,-0.12631132,-0.21238796,-0.19418317,-0.20217852,0.05726429,0.0026505105,-0.0623299,-0.122059196
2022-11-30,-0.101949506,-0.044111177,0.021301301,0.11285982,-0.049864244,-0.13256052,-0.06645642,0.060703427,-0.074575864,0.0029605217,-0.2052028,-0.08005687,0.11814636,0.020197887,-0.056545705,0.14240314,0.05885115,-0.0320224,-0.20244497,-0.1971528,0.055668972,0.025999391,-0.025432186,-0.22406007,-0.12449589,-0.116844416,-0.18575606,-0.1380486,0.17204912,-0.22138557,-0.16097215,0.016284091,-0.09733406,-0.067386575,0.1371921,0.047174636,0.13933189,-0.23261029,0.10306183,-0.12004084,0.1474663,0.012917187,0.027034093,-0.24446446,0.050083462,0.1129491,0.09377385,0.08873566,0.20129184,-0.0057570525,0.0073456806,0.09948912,0.016228303,-0.12383925,-0.1495016,-0.15832935,-0.12358176,-0.17230657,-0.15993688,-0.23242901,0.07431215,0.027002404,-0.039836068,-0.035714816
2022-12-01,-0.0979076,-0.047659412,0.0007532742,0.1369628,-0.033170834,-0.09601844,-0.015517864,0.060165327,-0.10800365,-0.012292377,-0.20165996,-0.10372842,0.1319067,0.021115797,-0.018042555,0.104106225,0.035466123,-0.007085995,-0.18586987,-0.18182106,0.05210407,0.02921422,0.010211252,-0.2327847,-0.15930259,-0.0830209,-0.17127365,-0.14055553,0.15380222,-0.20962904,-0.17470042,-0.010307953,-0.08562963,-0.07153157,0.14997742,0.031048473,0.12683204,-0.22038737,0.08345133,-0.10193075,0.122705564,-0.0031105913,0.015598407,-0.24275996,0.07361191,0.099377096,0.10533372,0.09438685,0.17738941,0.012966736,-0.0018359255,0.06721355,-0.01584671,-0.099445835,-0.14242736,-0.14565526,-0.12624232,-0.15298131,-0.13763008,-0.24779889,0.08144846,0.050598145,-0.027212927,0.004502589
2022-12-02,-0.089797504,-0.03788558,-0.026062848,0.16185951,-0.020902487,-0.069456056,0.021853544,0.06474645,-0.11355395,-0.028442737,-0.20388886,-0.11402205,0.1444712,0.027076365,-0.0050938996,0.072325855,0.01904969,0.013118207,-0.1656215,-0.1684558,0.05322331,0.04077355,0.03442157,-0.22892104,-0.16649248,-0.072137736,-0.16103868,-0.14966872,0.14621155,-0.19866039,-0.1809476,-0.027546175,-0.08715532,-0.072746,0.14611039,0.018554505,0.110617585,-0.20428838,0.07603624,-0.088488795,0.104477964,-0.013971839,-0.003082985,-0.23574148,0.080073535,0.083574645,0.109089695,0.09646001,0.1636147,0.019291379,0.0040994496,0.06170837,-0.044657767,-0.08639029,-0.14806893,-0.13711515,-0.12521449,-0.14712709,-0.13613404,-0.2601208,0.08790692,0.07128078,-0.012345633,0.009189635
2022-12-03,-0.07290299,-0.022313302,-0.055497035,0.1837748,-0.017270828,-0.0403345,0.051513553,0.07264735,-0.102994524,-0.046663947,-0.20841552,-0.11302253,0.15125531,0.038745724,-0.0055217496,0.040785354,-0.00019615144,0.03720548,-0.13748968,-0.15563364,0.05550337,0.04316869,0.056406595,-0.22416858,-0.16290322,-0.0758461,-0.15411814,-0.1624032,0.1434049,-0.18651107,-0.18575875,-0.03900235,-0.095964216,-0.069049045,0.13227531,0.007105861,0.09926972,-0.18877959,0.080384046,-0.07368871,0.08875543,-0.031122996,-0.025615968,-0.2265806,0.08293552,0.062244173,0.10953264,0.098666474,0.15519364,0.013827294,0.019962922,0.06707382,-0.06878463,-0.0748152,-0.16357377,-0.12735458,-0.11988178,-0.1455302,-0.14447095,-0.27519426,0.09483599,0.08977493,0.008644103,0.00060222857
2022-12-04,-0.088349104,-0.041030437,-0.057911757,0.18542917,-0.00012502633,-0.034377083,0.073488824,0.059689112,-0.1500021,-0.0417104,-0.19941913,-0.1334356,0.15842055,0.02101317,0.03742669,0.036981873,0.007060627,0.018998796,-0.14668527,-0.1585441,0.05220908,0.052651558,0.06008125,-0.21976188,-0.18875997,-0.03582483,-0.14812659,-0.16321859,0.1318019,-0.198997,-0.18480937,-0.06050842,-0.07748873,-0.08721198,0.16564257,0.008468987,0.10462327,-0.17566562,0.053917374,-0.07183628,0.08678777,-0.0122501375,-0.011566357,-0.22532731,0.10257628,0.06512794,0.11708941,0.09602245,0.13731474,0.034666944,0.0059945104,0.028890196,-0.07759299,-0.061926823,-0.14457142,-0.124662906,-0.12733018,-0.13620801,-0.116034,-0.26983082,0.082961336,0.10048945,0.000121653546,0.034303397
2022-12-05,-0.03260438,0.012498431,-0.111158974,0.21590139,-0.022344824,0.00094372407,0.08439845,0.0877366,-0.050737232,-0.07338664,-0.21697381,-0.09576024,0.15136138,0.060843624,-0.029818486,-0.009995285,-0.035878815,0.07642029,-0.087150484,-0.14298466,0.05686827,0.03743501,0.08138778,-0.20631081,-0.124153614,-0.111103565,-0.15382224,-0.18568137,0.15668795,-0.1696067,-0.18883859,-0.045084506,-0.1306259,-0.058606677,0.09234197,-0.008590978,0.0821389,-0.16205859,0.11167598,-0.044485882,0.06701705,-0.06561184,-0.06915581,-0.20284243,0.06463568,0.020166783,0.10129948,0.100360334,0.15053941,-0.01426208,0.06457414,0.10950455,-0.09673509,-0.06434929,-0.20499709,-0.10897694,-0.10527536,-0.1581842,-0.17473313,-0.2989417,0.09768027,0.11157972,0.06109057,-0.05077402
2022-12-06,0.057777315,0.058012865,-0.18461567,0.24491312,-0.08130998,0.066820346,0.09347194,0.12232934,0.08159156,-0.10990086,-0.21013457,-0.059252538,0.1161024,0.09476163,-0.10627382,-0.070611775,-0.10686413,0.15219079,-0.015673012,-0.14208949,0.048023053,-0.04972274,0.111181736,-0.20586745,-0.03299837,-0.21128291,-0.17970724,-0.21231177,0.22815675,-0.14396447,-0.19484752,-0.015427676,-0.20268725,-0.018916106,-0.0010797456,-0.03905966,0.107479125,-0.14326689,0.20415395,0.0069123767,0.0332615,-0.15262488,-0.12708324,-0.1659426,0.0002358146,-0.07373028,0.06159362,0.10706634,0.16664779,-0.0955956,0.14441986,0.21086212,-0.105701685,-0.06059369,-0.28745595,-0.063002735,-0.061010875,-0.18406929,-0.23468667,-0.34579277,0.08811052,0.11912929,0.16967493,-0.15872034
