date,open,high,low,close,tradecount,date_ordinal,processed_log_return,outliers_processed_log_return,normalized_outliers_processed_log_return,srl_input
2022-01-01 06:00:00,47192.56,47324.42,46940.0,46979.62,25196.0,1641016800.0,-0.004522150500839829,-0.004522150500839829,-0.34153793064017485,-0.34153793064017485
2022-01-01 07:00:00,46979.61,47255.85,46864.84,47194.73,25166.0,1641020400.0,0.004568343165791847,0.004568343165791847,0.36933905735344225,0.36933905735344225
2022-01-01 08:00:00,47194.73,47344.69,47075.11,47124.82,24412.0,1641024000.0,-0.0014824076832949272,-0.0014824076832949272,-0.1038299141499958,-0.1038299141499958
2022-01-01 09:00:00,47124.82,47215.56,46933.58,47143.98,25365.0,1641027600.0,0.0004064971711495851,0.0004064971711495851,0.04388252510541594,0.04388252510541594
2022-01-01 10:00:00,47143.98,47298.75,46715.39,46871.08,32540.0,1641031200.0,-0.005805469176378907,-0.005805469176378907,-0.4418935051731483,-0.4418935051731483
2022-01-01 11:00:00,46871.09,47007.73,46756.77,46758.87,27081.0,1641034800.0,-0.0023968837689439053,-0.0023968837689439053,-0.17534198260284303,-0.17534198260284303
2022-01-01 12:00:00,46758.87,47150.48,46756.3,47074.05,25608.0,1641038400.0,0.006717923418594771,0.006717923418594771,0.5374363237507804,0.5374363237507804
2022-01-01 13:00:00,47074.05,47199.67,46935.09,47023.24,23077.0,1641042000.0,-0.0010799461905490406,-0.0010799461905490406,-0.07235740844914529,-0.07235740844914529
2022-01-01 14:00:00,47023.24,47100.0,46850.18,46926.22,23020.0,1641045600.0,-0.0020653665170293303,-0.0020653665170293303,-0.1494173195260712,-0.1494173195260712
2022-01-01 15:00:00,46920.01,47491.14,46871.69,47219.04,37411.0,1641049200.0,0.006220620013138228,0.006220620013138228,0.4985471764773401,0.4985471764773401
2022-01-01 16:00:00,47219.04,47527.24,47186.07,47268.62,36116.0,1641052800.0,0.0010494493048168083,0.0010494493048168083,0.09416140906560692,0.09416140906560692
2022-01-01 17:00:00,47268.61,47954.63,47238.81,47754.48,50007.0,1641056400.0,0.010226234128229327,0.010226234128229327,0.8117863691575952,0.8117863691575952
2022-01-01 18:00:00,47754.47,47844.97,47420.0,47560.55,33471.0,1641060000.0,-0.004069248419764534,-0.004069248419764534,-0.3061209688053461,-0.3061209688053461
2022-01-01 19:00:00,47560.54,47611.84,47292.72,47329.78,34902.0,1641063600.0,-0.004863940402805422,-0.004863940402805422,-0.36826591538404,-0.36826591538404
2022-01-01 20:00:00,47329.79,47559.03,47250.18,47391.82,26745.0,1641067200.0,0.0013099442760992252,0.0013099442760992252,0.11453212680258364,0.11453212680258364
2022-01-01 21:00:00,47391.82,47573.05,47268.79,47319.67,26162.0,1641070800.0,-0.0015235746783562975,-0.0015235746783562975,-0.10704917489943083,-0.10704917489943083
2022-01-01 22:00:00,47319.66,47490.98,47222.22,47440.74,26369.0,1641074400.0,0.0025552879283061883,0.0025552879283061883,0.21191805290992605,0.21191805290992605
2022-01-01 23:00:00,47440.74,47814.0,47277.77,47722.65,32737.0,1641078000.0,0.005924774740700417,0.005924774740700417,0.4754120636996125,0.4754120636996125
2022-01-02 00:00:00,47722.66,47750.0,47381.12,47625.3,32921.0,1641081600.0,-0.0020419953198165613,-0.0020419953198165613,-0.14758969091868293,-0.14758969091868293
2022-01-02 01:00:00,47625.29,47641.83,47315.38,47377.97,24393.0,1641085200.0,-0.005206779909174083,-0.005206779909174083,-0.39507597923647736,-0.39507597923647736
2022-01-02 02:00:00,47377.97,47449.56,47275.5,47370.5,25513.0,1641088800.0,-0.0001576806467794266,-0.0001576806467794266,-0.00023620404285410075,-0.00023620404285410075
2022-01-02 03:00:00,47370.49,47467.11,47269.47,47329.47,18986.0,1641092400.0,-0.0008665261998993408,-0.0008665261998993408,-0.05566795618236868,-0.05566795618236868
2022-01-02 04:00:00,47329.47,47415.73,46770.23,46910.3,36223.0,1641096000.0,-0.008895878338954603,-0.008895878338954603,-0.6835636319808721,-0.6835636319808721
2022-01-02 05:00:00,46910.3,47089.63,46832.08,47081.28,24054.0,1641099600.0,0.00363820224318467,0.00363820224318467,0.29660199799002085,0.29660199799002085
2022-01-02 06:00:00,47081.28,47244.0,47011.24,47122.61,19779.0,1641103200.0,0.0008774585136936683,0.0008774585136936683,0.08071172194849792,0.08071172194849792
2022-01-02 07:00:00,47122.6,47300.0,47087.62,47173.45,20702.0,1641106800.0,0.0010783060273389464,0.0010783060273389464,0.09641800598346234,0.09641800598346234
2022-01-02 08:00:00,47173.44,47247.12,46970.05,47222.4,28390.0,1641110400.0,0.0010371219579598692,0.0010371219579598692,0.09319741002166276,0.09319741002166276
2022-01-02 09:00:00,47222.4,47499.45,47144.12,47273.24,30399.0,1641114000.0,0.0010760285851361948,0.0010760285851361948,0.09623990990718824,0.09623990990718824
2022-01-02 10:00:00,47273.23,47348.34,47140.3,47188.89,21618.0,1641117600.0,-0.0017859013430911546,-0.0017859013430911546,-0.12756313114161413,-0.12756313114161413
2022-01-02 11:00:00,47188.88,47400.0,47159.57,47235.5,21474.0,1641121200.0,0.0009872450070519429,0.0009872450070519429,0.08929703035780784,0.08929703035780784
2022-01-02 12:00:00,47238.89,47447.0,47013.5,47292.95,32247.0,1641124800.0,0.0012155072271538537,0.0012155072271538537,0.10714714559350849,0.10714714559350849
2022-01-02 13:00:00,47289.67,47300.86,47090.0,47137.35,25806.0,1641128400.0,-0.0032955553636249313,-0.0032955553636249313,-0.2456181391956655,-0.2456181391956655
2022-01-02 14:00:00,47137.35,47202.39,47020.0,47112.55,31910.0,1641132000.0,-0.0005262605174617825,-0.0005262605174617825,-0.02905916546985822,-0.02905916546985822
2022-01-02 15:00:00,47112.54,47390.0,47071.27,47340.47,35285.0,1641135600.0,0.004826112333526164,0.004826112333526164,0.38949661713803524,0.38949661713803524
2022-01-02 16:00:00,47340.47,47886.0,47273.64,47792.3,46452.0,1641139200.0,0.00949900643957418,0.00949900643957418,0.7549171332442188,0.7549171332442188
2022-01-02 17:00:00,47792.29,47990.0,47317.46,47401.14,49654.0,1641142800.0,-0.008218259610527358,-0.008218259610527358,-0.630573818848874,-0.630573818848874
2022-01-02 18:00:00,47401.14,47401.14,46654.0,47058.12,54581.0,1641146400.0,-0.007262845544771429,-0.007262845544771429,-0.5558603986256828,-0.5558603986256828
2022-01-02 19:00:00,47056.43,47217.1,46851.51,46907.68,31283.0,1641150000.0,-0.003202018788484238,-0.003202018788484238,-0.2383035750760809,-0.2383035750760809
2022-01-02 20:00:00,46907.67,47050.0,46815.17,47007.14,25337.0,1641153600.0,0.002118090354301868,0.002118090354301868,0.17772918419016304,0.17772918419016304
2022-01-02 21:00:00,47007.14,47187.98,46913.27,47018.03,21711.0,1641157200.0,0.00023164010336150832,0.00023164010336150832,0.03020869503226419,0.03020869503226419
2022-01-02 22:00:00,47017.98,47398.99,47014.84,47255.38,26913.0,1641160800.0,0.0050353647226409675,0.0050353647226409675,0.40586016278907333,0.40586016278907333
2022-01-02 23:00:00,47255.39,47469.34,47255.38,47286.18,23993.0,1641164400.0,0.0006515653240681245,0.0006515653240681245,0.06304686499592951,0.06304686499592951
2022-01-03 00:00:00,47286.18,47289.11,47050.0,47050.08,29032.0,1641168000.0,-0.005005508867094343,-0.005005508867094343,-0.37933657526008174,-0.37933657526008174
2022-01-03 01:00:00,47050.09,47138.78,46950.0,47116.71,24231.0,1641171600.0,0.001415148825179001,0.001415148825179001,0.12275912697613625,0.12275912697613625
2022-01-03 02:00:00,47116.22,47116.71,46858.44,46999.98,28474.0,1641175200.0,-0.002480538995878773,-0.002480538995878773,-0.1818838248761259,-0.1818838248761259
2022-01-03 03:00:00,46999.98,47084.8,46722.39,46793.26,28247.0,1641178800.0,-0.0044080007199266665,-0.0044080007199266665,-0.33261141296011276,-0.33261141296011276
2022-01-03 04:00:00,46793.27,46944.77,46750.0,46822.26,23199.0,1641182400.0,0.0006195554097788472,0.0006195554097788472,0.060543688348942554,0.060543688348942554
2022-01-03 05:00:00,46822.26,47211.09,46750.13,47078.64,26773.0,1641186000.0,0.005460664106083487,0.005460664106083487,0.43911859250526564,0.43911859250526564
2022-01-03 06:00:00,47078.64,47100.0,46877.84,46923.75,23073.0,1641189600.0,-0.0032954511087516037,-0.0032954511087516037,-0.2456099864601758,-0.2456099864601758
2022-01-03 07:00:00,46923.75,47080.0,46852.38,47051.37,24942.0,1641193200.0,0.002716039701849135,0.002716039701849135,0.22448884837841732,0.22448884837841732
2022-01-03 08:00:00,47051.36,47135.97,46922.27,46978.82,28436.0,1641196800.0,-0.0015431217228528188,-0.0015431217228528188,-0.10857775460317898,-0.10857775460317898
2022-01-03 09:00:00,46978.81,47109.25,46778.0,46984.55,33833.0,1641200400.0,0.00012196242018790558,0.00012196242018790558,0.021631895583983138,0.021631895583983138
2022-01-03 10:00:00,46984.56,47251.19,46981.84,47126.02,36191.0,1641204000.0,0.003006465831847177,0.003006465831847177,0.24720018398887925,0.24720018398887925
2022-01-03 11:00:00,47126.02,47431.67,47125.48,47378.0,38954.0,1641207600.0,0.005332695839666316,0.005332695839666316,0.4291114686761908,0.4291114686761908
2022-01-03 12:00:00,47378.0,47570.0,47175.01,47194.39,44228.0,1641211200.0,-0.0038829563405548204,-0.0038829563405548204,-0.29155292035691244,-0.29155292035691244
2022-01-03 13:00:00,47194.39,47495.96,47127.51,47153.5,32898.0,1641214800.0,-0.0008667920938168233,-0.0008667920938168233,-0.05568874909792612,-0.05568874909792612
2022-01-03 14:00:00,47153.5,47285.39,46765.0,46874.53,50675.0,1641218400.0,-0.005933779927922597,-0.005933779927922597,-0.45192741135355635,-0.45192741135355635
2022-01-03 15:00:00,46874.53,47018.0,46575.25,46693.45,52298.0,1641222000.0,-0.0038705596950311264,-0.0038705596950311264,-0.2905835021543064,-0.2905835021543064
2022-01-03 16:00:00,46693.44,46780.0,46263.29,46482.34,80077.0,1641225600.0,-0.004531442368103174,-0.004531442368103174,-0.34226455505192155,-0.34226455505192155
2022-01-03 17:00:00,46482.34,46790.0,46411.78,46577.15,39281.0,1641229200.0,0.0020376220158416854,0.0020376220158416854,0.17143655672996247,0.17143655672996247
2022-01-03 18:00:00,46577.16,46740.96,46412.99,46472.73,32003.0,1641232800.0,-0.0022443885759493424,-0.0022443885759493424,-0.1634168520813399,-0.1634168520813399
2022-01-03 19:00:00,46475.6,46645.34,46360.0,46360.01,27929.0,1641236400.0,-0.0024284547756786607,-0.0024284547756786607,-0.17781083666056166,-0.17781083666056166
2022-01-03 20:00:00,46360.01,46413.47,45696.0,45922.0,75059.0,1641240000.0,-0.009492929104888746,-0.009492929104888746,-0.7302530270490951,-0.7302530270490951
2022-01-03 21:00:00,45922.01,46260.44,45811.87,45979.01,36692.0,1641243600.0,0.0012406829329282833,0.0012406829329282833,0.10911588684649827,0.10911588684649827
2022-01-03 22:00:00,45979.01,46439.97,45961.59,46217.9,39674.0,1641247200.0,0.005182180934603031,0.005182180934603031,0.4173411967544043,0.4173411967544043
2022-01-03 23:00:00,46217.91,46576.94,46170.64,46446.1,29425.0,1641250800.0,0.004925331548887333,0.004925331548887333,0.39725556396244605,0.39725556396244605
2022-01-04 00:00:00,46446.1,46549.19,46150.0,46244.37,39084.0,1641254400.0,-0.004352773667210454,-0.004352773667210454,-0.328292655109285,-0.328292655109285
2022-01-04 01:00:00,46244.37,46404.94,46040.79,46054.99,30598.0,1641258000.0,-0.004103609510554783,-0.004103609510554783,-0.3088080075538367,-0.3088080075538367
2022-01-04 02:00:00,46054.99,46268.72,45934.5,46103.36,34666.0,1641261600.0,0.0010497150706708946,0.0010497150706708946,0.0941821919666014,0.0941821919666014
2022-01-04 03:00:00,46103.36,46383.77,46001.23,46313.97,26480.0,1641265200.0,0.0045578110641066975,0.0045578110641066975,0.3685154465576211,0.3685154465576211
2022-01-04 04:00:00,46313.96,46411.12,45996.26,46100.14,42738.0,1641268800.0,-0.004627656568915199,-0.004627656568915199,-0.3497885096118952,-0.3497885096118952
2022-01-04 05:00:00,46100.14,46292.15,46016.24,46151.66,26977.0,1641272400.0,0.0011169430917597441,0.0011169430917597441,0.09943942605014053,0.09943942605014053
2022-01-04 06:00:00,46148.23,46390.04,46058.51,46367.53,29503.0,1641276000.0,0.00466649981989495,0.00466649981989495,0.37701491184267366,0.37701491184267366
2022-01-04 07:00:00,46367.53,46600.21,46322.09,46550.0,37679.0,1641279600.0,0.003927573937074125,0.003927573937074125,0.31923087665233535,0.31923087665233535
2022-01-04 08:00:00,46549.99,46682.06,46385.61,46489.73,37675.0,1641283200.0,-0.001295575738028209,-0.001295575738028209,-0.08921964815314318,-0.08921964815314318
2022-01-04 09:00:00,46489.72,46599.53,46300.0,46356.21,29481.0,1641286800.0,-0.002876164365256139,-0.002876164365256139,-0.21282174544134128,-0.21282174544134128
2022-01-04 10:00:00,46356.21,46772.41,46300.0,46625.37,34161.0,1641290400.0,0.00578954996953731,0.00578954996953731,0.4648374808934651,0.4648374808934651
2022-01-04 11:00:00,46625.37,46765.05,46616.46,46733.77,40742.0,1641294000.0,0.002322216093977093,0.002322216093977093,0.19369182563888207,0.19369182563888207
2022-01-04 12:00:00,46733.78,46763.0,46479.25,46641.53,35094.0,1641297600.0,-0.00197568371943246,-0.00197568371943246,-0.14240412097289218,-0.14240412097289218
2022-01-04 13:00:00,46641.52,47069.01,46410.0,46955.22,52269.0,1641301200.0,0.006703035618751854,0.006703035618751854,0.5362720971753818,0.5362720971753818
2022-01-04 14:00:00,46955.22,47500.1,46805.54,47333.38,72031.0,1641304800.0,0.008021373265532365,0.008021373265532365,0.6393661567358653,0.6393661567358653
2022-01-04 15:00:00,47336.98,47557.54,46850.05,46925.35,67538.0,1641308400.0,-0.008657713692692953,-0.008657713692692953,-0.6649391466019849,-0.6649391466019849
2022-01-04 16:00:00,46925.34,46925.35,46650.0,46767.27,53988.0,1641312000.0,-0.0033744418717899195,-0.0033744418717899195,-0.2517870674600905,-0.2517870674600905
2022-01-04 17:00:00,46767.28,46984.99,46522.91,46555.01,36764.0,1641315600.0,-0.004548975143505731,-0.004548975143505731,-0.3436356188275984,-0.3436356188275984
2022-01-04 18:00:00,46555.0,46719.78,45500.0,45750.0,91427.0,1641319200.0,-0.017442832418639,-0.012942377027129387,-1.0,-1.0
2022-01-04 19:00:00,45750.01,46454.86,45580.99,46052.36,69526.0,1641322800.0,0.0065872183093982,0.0065872183093982,0.5272151787009689,0.5272151787009689
2022-01-04 20:00:00,46052.35,46428.27,45957.52,46264.92,36535.0,1641326400.0,0.004604996499651782,0.004604996499651782,0.37220534960662516,0.37220534960662516
2022-01-04 21:00:00,46264.92,46322.89,46026.75,46221.89,30041.0,1641330000.0,-0.0009305111313666257,-0.0009305111313666257,-0.06067158052077001,-0.06067158052077001
2022-01-04 22:00:00,46221.89,46262.39,45977.78,46159.91,31149.0,1641333600.0,-0.001341822941304876,-0.001341822941304876,-0.09283618139920034,-0.09283618139920034
2022-01-04 23:00:00,46159.91,46159.91,45760.05,45832.01,35669.0,1641337200.0,-0.007128917163490358,-0.007128917163490358,-0.5453871935629675,-0.5453871935629675
2022-01-05 00:00:00,45832.01,46298.56,45722.21,46271.57,36432.0,1641340800.0,0.009544978321800159,0.009544978321800159,0.7585121363725044,0.7585121363725044
2022-01-05 01:00:00,46271.56,46333.22,46111.5,46111.5,26849.0,1641344400.0,-0.003465357022363721,-0.003465357022363721,-0.2588966360680226,-0.2588966360680226
2022-01-05 02:00:00,46111.5,46390.15,46111.5,46296.95,24714.0,1641348000.0,0.004013707598476554,0.004013707598476554,0.3259665326054744,0.3259665326054744
2022-01-05 03:00:00,46296.96,46549.0,46296.95,46422.55,27152.0,1641351600.0,0.002709248363625915,0.002709248363625915,0.22395776544303286,0.22395776544303286
2022-01-05 04:00:00,46422.56,46527.39,46350.65,46414.47,20554.0,1641355200.0,-0.00017406849165133725,-0.00017406849165133725,-0.001517734202763129,-0.001517734202763129
2022-01-05 05:00:00,46419.0,46419.0,46246.01,46302.8,21691.0,1641358800.0,-0.0024088296386793983,-0.0024088296386793983,-0.1762761501198067,-0.1762761501198067
2022-01-05 06:00:00,46302.79,46466.65,46251.1,46450.0,26149.0,1641362400.0,0.0031740308342209597,0.0031740308342209597,0.2603037742391935,0.2603037742391935
2022-01-05 07:00:00,46450.0,46490.2,46333.78,46407.51,25106.0,1641366000.0,-0.0009151656762182524,-0.0009151656762182524,-0.05947156528118966,-0.05947156528118966
2022-01-05 08:00:00,46407.5,46681.61,46250.49,46642.07,29485.0,1641369600.0,0.005041623978021597,0.005041623978021597,0.40634963682373415,0.40634963682373415
2022-01-05 09:00:00,46636.78,46949.0,46575.01,46858.94,41848.0,1641373200.0,0.004638888690233455,0.004638888690233455,0.37485572033903586,0.37485572033903586
2022-01-05 10:00:00,46858.93,47070.0,46697.79,46818.5,42818.0,1641376800.0,-0.0008633882931073662,-0.0008633882931073662,-0.05542257173893941,-0.05542257173893941
2022-01-05 11:00:00,46818.5,46869.25,46110.0,46270.99,47453.0,1641380400.0,-0.01176322511574833,-0.01176322511574833,-0.9077902708159441,-0.9077902708159441
2022-01-05 12:00:00,46271.0,46348.2,45803.67,46229.99,53856.0,1641384000.0,-0.0008864771526736624,-0.0008864771526736624,-0.05722812153046994,-0.05722812153046994
2022-01-05 13:00:00,46229.99,46466.66,46112.59,46440.01,38631.0,1641387600.0,0.004532650470923235,0.004532650470923235,0.3665478871098821,0.3665478871098821
2022-01-05 14:00:00,46440.0,46822.17,46150.35,46689.52,54689.0,1641391200.0,0.0053583561947231064,0.0053583561947231064,0.4311181095234945,0.4311181095234945
2022-01-05 15:00:00,46689.52,46822.16,46368.63,46622.53,45288.0,1641394800.0,-0.001435827666606508,-0.001435827666606508,-0.10018735488110792,-0.10018735488110792
2022-01-05 16:00:00,46622.53,46674.37,46282.05,46301.62,35192.0,1641398400.0,-0.006906951008450299,-0.006906951008450299,-0.5280294308805512,-0.5280294308805512
2022-01-05 17:00:00,46301.62,46469.66,46001.0,46010.72,45304.0,1641402000.0,-0.006302536864001949,-0.006302536864001949,-0.48076421930207075,-0.48076421930207075
2022-01-05 18:00:00,46010.72,46365.68,45550.0,45919.92,82676.0,1641405600.0,-0.0019754029674279973,-0.0019754029674279973,-0.14238216615430646,-0.14238216615430646
2022-01-05 19:00:00,45919.93,46118.85,44500.0,44685.93,176642.0,1641409200.0,-0.027240322879594676,-0.012942377027129387,-1.0,-1.0
2022-01-05 20:00:00,44685.93,44847.99,43722.54,43967.01,173154.0,1641412800.0,-0.016219106999078945,-0.012942377027129387,-1.0,-1.0
2022-01-05 21:00:00,43967.01,44331.42,43422.54,43606.37,105598.0,1641416400.0,-0.00823633937012065,-0.00823633937012065,-0.6319876568113276,-0.6319876568113276
2022-01-05 22:00:00,43602.49,43815.2,42500.0,43437.05,219246.0,1641420000.0,-0.0038904770416017544,-0.0038904770416017544,-0.2921410394958619,-0.2921410394958619
2022-01-05 23:00:00,43437.04,43709.12,43212.0,43451.13,78005.0,1641423600.0,0.0003240947185965868,0.0003240947185965868,0.037438649841613304,0.037438649841613304
2022-01-06 00:00:00,43451.14,43772.41,43261.62,43680.94,57150.0,1641427200.0,0.005274993073899465,0.005274993073899465,0.42459910996042494,0.42459910996042494
2022-01-06 01:00:00,43680.94,43816.0,43306.48,43542.69,52209.0,1641430800.0,-0.0031700151844813677,-0.0031700151844813677,-0.23580089189375703,-0.23580089189375703
2022-01-06 02:00:00,43542.69,43618.34,43150.05,43259.54,44494.0,1641434400.0,-0.0065240490783209275,-0.0065240490783209275,-0.4980864838009601,-0.4980864838009601
2022-01-06 03:00:00,43259.55,43310.69,42803.37,42835.0,60432.0,1641438000.0,-0.009862261672805217,-0.009862261672805217,-0.7591348494315414,-0.7591348494315414
2022-01-06 04:00:00,42835.0,43159.17,42600.05,43029.73,66722.0,1641441600.0,0.0045357467227397415,0.0045357467227397415,0.36679001413247353,0.36679001413247353
2022-01-06 05:00:00,43029.73,43246.37,42800.0,43050.01,48730.0,1641445200.0,0.00047119102300297304,0.00047119102300297304,0.048941587047899235,0.048941587047899235
2022-01-06 06:00:00,43050.0,43231.85,42902.65,43102.28,40989.0,1641448800.0,0.0012134327808027599,0.0012134327808027599,0.10698492380139252,0.10698492380139252
2022-01-06 07:00:00,43102.28,43275.8,42987.73,43245.25,38723.0,1641452400.0,0.003311504814358639,0.003311504814358639,0.2710542452819811,0.2710542452819811
2022-01-06 08:00:00,43245.26,43273.87,42900.0,43055.41,49588.0,1641456000.0,-0.0043995099506047,-0.0043995099506047,-0.3319474344411569,-0.3319474344411569
2022-01-06 09:00:00,43055.42,43089.86,42430.58,42597.87,78514.0,1641459600.0,-0.010683638781023545,-0.010683638781023545,-0.8233665739241789,-0.8233665739241789
2022-01-06 10:00:00,42597.87,42960.0,42568.22,42878.88,57213.0,1641463200.0,0.0065751449931607,0.0065751449931607,0.526271044862175,0.526271044862175
2022-01-06 11:00:00,42878.87,42974.21,42677.28,42878.34,45196.0,1641466800.0,-1.2593691819910742e-05,-1.2593691819910742e-05,0.011109601951970662,0.011109601951970662
2022-01-06 12:00:00,42878.33,43077.0,42632.44,43062.76,51512.0,1641470400.0,0.00429178316487542,0.00429178316487542,0.3477120536217705,0.3477120536217705
2022-01-06 13:00:00,43062.77,43200.0,42900.0,43150.01,57192.0,1641474000.0,0.0020240627876210683,0.0020240627876210683,0.1703762245114415,0.1703762245114415
2022-01-06 14:00:00,43150.0,43267.09,42761.9,42805.5,61542.0,1641477600.0,-0.008016050274490366,-0.008016050274490366,-0.614761040245462,-0.614761040245462
2022-01-06 15:00:00,42805.5,43019.71,42666.0,42950.01,50377.0,1641481200.0,0.003370282254477933,0.003370282254477933,0.2756506435774172,0.2756506435774172
2022-01-06 16:00:00,42950.02,43131.76,42725.09,42882.22,45557.0,1641484800.0,-0.0015795934486456744,-0.0015795934486456744,-0.11142984509785957,-0.11142984509785957
2022-01-06 17:00:00,42882.23,43175.66,42790.89,43005.29,38940.0,1641488400.0,0.002865843572173868,0.002865843572173868,0.23620351735367126,0.23620351735367126
2022-01-06 18:00:00,43005.3,43400.0,42982.05,43369.04,42931.0,1641492000.0,0.008422691103213299,0.008422691103213299,0.6707492285624189,0.6707492285624189
2022-01-06 19:00:00,43369.04,43508.78,43224.73,43438.1,44890.0,1641495600.0,0.001591113693403553,0.001591113693403553,0.13651958709012618,0.13651958709012618
2022-01-06 20:00:00,43438.11,43581.3,43111.57,43221.5,40661.0,1641499200.0,-0.004998879548199903,-0.004998879548199903,-0.37881816224303877,-0.37881816224303877
2022-01-06 21:00:00,43221.5,43253.29,43066.04,43120.64,28718.0,1641502800.0,-0.0023362878399008635,-0.0023362878399008635,-0.17060337839690076,-0.17060337839690076
2022-01-06 22:00:00,43120.63,43236.73,43007.81,43180.97,26107.0,1641506400.0,0.0013981201469465312,0.0013981201469465312,0.1214274836204134,0.1214274836204134
