date,open,high,low,close,tradecount,date_ordinal,processed_log_return,normalized_outliers_processed_log_return,processed_log_return_wtmra_0,processed_log_return_wtmra_1,processed_log_return_wtmra_2,processed_log_return_wtmra_3,processed_log_return_wtmra_4,processed_log_return_wtmra_5,processed_log_return_wtmra_5_4,processed_log_return_wtmra_5_4_3,processed_log_return_wtmra_5_4_3_2,processed_log_return_wtmra_5_4_3_2_1,processed_log_return_wtmra_5_4_3_2_1_0,processed_log_return_wtmra_0_1,processed_log_return_wtmra_0_1_2,processed_log_return_wtmra_0_1_2_3,processed_log_return_wtmra_0_1_2_3_4,processed_log_return_wtmra_0_1_2_3_4_5
2022-12-27,16919.39,16972.83,16592.37,16706.36,5047628,1672099200.0,-0.01267081627317635,-0.2212155401464895,-0.07915991678869738,-0.0635018140617113,-0.03824147826875818,-0.001914362262419499,-0.08645068133134304,0.048052712566439976,-0.03839796876490306,-0.04031233102732256,-0.07855380929608075,-0.14205562335779204,-0.22121554014648942,-0.14266173085040867,-0.18090320911916685,-0.18281757138158636,-0.2692682527129294,-0.22121554014648945
2022-12-28,16706.06,16785.19,16465.33,16547.31,5465468,1672185600.0,-0.00956593439752758,-0.17246207366949476,-0.04412446955468254,-0.046273150637586774,-0.038418121685597495,-0.01706383994060672,-0.08019904159031095,0.05361654973928973,-0.02658249185102122,-0.04364633179162794,-0.08206445347722544,-0.1283376041148122,-0.17246207366949476,-0.09039762019226932,-0.12881574187786682,-0.14587958181847355,-0.22607862340878448,-0.17246207366949476
2022-12-29,16547.32,16664.41,16488.91,16633.47,4553877,1672272000.0,0.005193379640446887,0.05929158105641055,0.09466337422238352,0.03256617019024736,-0.02447423090761108,-0.03205713916097255,-0.07061841806310692,0.059211824775470226,-0.011406593287636699,-0.04346373244860925,-0.06793796335622033,-0.03537179316597298,0.059291581056410546,0.12722954441263087,0.10275531350501979,0.07069817434404724,7.975628094031295e-05,0.05929158105641054
2022-12-30,16633.47,16677.35,16333.0,16607.48,4310415,1672358400.0,-0.0015637342071172207,-0.04680995086728568,-0.022435311518301908,0.024362040209217777,-0.005822183255080008,-0.04955527524738666,-0.058112411719817784,0.0647531906640829,0.0066407789442651174,-0.042914496303121545,-0.04873667955820155,-0.024374639348983776,-0.046809950867285684,0.0019267286909158687,-0.0038954545641641395,-0.0534507298115508,-0.11156314153136859,-0.04680995086728569
2022-12-31,16607.48,16644.09,16470.0,16542.4,3344374,1672444800.0,-0.003926414431065476,-0.08390922089025582,-0.04835117956541041,-0.013769602536230559,0.018063671720536377,-0.06594198004071246,-0.0441969547604842,0.07028682429204541,0.026089869531561213,-0.039852110509151245,-0.021788438788614868,-0.03555804132484543,-0.08390922089025583,-0.062120782101640966,-0.04405711038110459,-0.10999909042181705,-0.15419604518230123,-0.08390922089025582
2023-01-01,16541.77,16628.0,16499.01,16616.75,3218355,1672531200.0,0.004484440922006132,0.04815968572898431,0.04533429191695478,-0.0024937208444090254,0.036921511732205724,-0.07738259299596154,-0.030057802323450733,0.0758379982436451,0.04578019592019436,-0.031602397075767175,0.005319114656438549,0.0028253938120295237,0.048159685728984304,0.042840571072545755,0.07976208280475147,0.0023794898087899363,-0.027678312514660797,0.0481596857289843
2023-01-02,16617.17,16799.23,16548.7,16672.87,4036118,1672617600.0,0.00337162473850112,0.0306860269327918,0.0047481221266557,0.0053554404332430364,0.03921815701028706,-0.08359624775628023,-0.016317262248656584,0.08127781736754279,0.06496055511888621,-0.018635692637394022,0.020582464372893038,0.025937904806136072,0.030686026932791773,0.010103562559898737,0.049321719570185794,-0.03427452818609444,-0.050591790434751024,0.030686026932791766
2023-01-03,16672.78,16778.4,16605.28,16675.18,5097596,1672704000.0,0.00013853883532594145,-0.02008052442425768,-0.05843026735121862,0.006047568095486477,0.03144820923003326,-0.08312110054543025,-0.0025697616911014203,0.08654482783797286,0.08397506614687145,0.0008539656014412006,0.03230217483147446,0.03834974292696094,-0.02008052442425768,-0.05238269925573214,-0.02093449002569888,-0.10405559057112912,-0.10662535226223054,-0.020080524424257673
2023-01-04,16675.65,16991.87,16652.66,16850.36,6310703,1672790400.0,0.010450635209181243,0.1418420430052176,0.08828651172464197,0.01791524338416514,0.007045986683156459,-0.07483423425247294,0.011812248984044284,0.09161628648168263,0.10342853546572692,0.028594301213253973,0.03564028789641043,0.05355553128057557,0.14184204300521755,0.10620175510880711,0.11324774179196356,0.03841350753949062,0.050225756523534906,0.14184204300521752
2023-01-05,16850.36,16879.82,16753.0,16831.85,4842014,1672876800.0,-0.0010990966366733739,-0.03951412026186109,-0.07888034393969177,0.010892648137389216,-0.034921513750395525,-0.06013618275815165,0.027088966309432614,0.096442305739556,0.12353127204898862,0.06339508929083697,0.028473575540441443,0.03936622367783066,-0.039514120261861116,-0.06798769580230256,-0.10290920955269808,-0.16304539231084975,-0.13595642600141714,-0.03951412026186113
2023-01-06,16831.85,17041.0,16679.0,16950.65,5388661,1672963200.0,0.007033256255153627,0.08818168588146727,0.0634282620768295,0.0022216336418171396,-0.08448437183218407,-0.036866631524411365,0.04289544728825526,0.10098734623116078,0.14388279351941605,0.10701616199500469,0.022531790162820614,0.024753423804637752,0.08818168588146726,0.06564989571864664,-0.018834476113537432,-0.0557011076379488,-0.012805660349693535,0.08818168588146724
2023-01-07,16950.31,16981.91,16908.0,16943.57,3227161,1673049600.0,-0.0004177703515806188,-0.028815800798991265,-0.0695407619461654,0.010887853486332973,-0.12860012980236185,-0.005277318771258378,0.05853987140321285,0.10517468483124855,0.1637145562344614,0.15843723746320304,0.02983710766084119,0.040724961147174166,-0.028815800798991237,-0.058652908459832426,-0.18725303826219428,-0.19253035703345264,-0.1339904856302398,-0.02881580079899125
2023-01-08,16943.83,17176.99,16911.0,17127.83,4036092,1673136000.0,0.010816215147354305,0.14758245116701216,0.08718180124204856,-0.01607682544678457,-0.13404865994967247,0.0280194492207517,0.07363209116283356,0.10887459493783523,0.18250668610066878,0.21052613532142048,0.07647747537174801,0.06040064992496344,0.14758245116701202,0.071104975795264,-0.06294368415440847,-0.034924234933656775,0.03870785622917679,0.14758245116701202
2023-01-09,17127.83,17398.8,17104.66,17178.26,6327667,1673222400.0,0.0029400048985379155,0.02390864723165422,-0.06407980651609207,-0.08726976567224817,-0.08454173525662861,0.05991417667707965,0.08790610880879328,0.11197966919075011,0.19988577799954338,0.25979995467662303,0.17525821941999442,0.08798845374774625,0.023908647231654173,-0.15134957218834025,-0.23589130744496886,-0.1759771307678892,-0.08807102195909593,0.023908647231654187
2023-01-10,17179.04,17499.0,17146.34,17440.66,5448751,1673308800.0,0.015159630933365425,0.21578362093766443,0.007790582470651936,-0.11743294854607056,0.021703049388067937,0.08806772173588788,0.10110384157922284,0.11455137430990431,0.21565521588912714,0.303722937625015,0.32542598701308295,0.2079930384670124,0.21578362093766432,-0.10964236607541862,-0.08793931668735068,0.00012840504853720014,0.10123224662776004,0.21578362093766434
2023-01-11,17440.64,18000.0,17315.6,17943.26,5627464,1673395200.0,0.02841029515457346,0.4238481592291876,-0.030903978338175653,-0.03645035568353242,0.15440586315853727,0.10778329900824772,0.11245928081934245,0.116554050264768,0.22901333108411046,0.33679663009235816,0.49120249325089543,0.454752137567363,0.42384815922918734,-0.06735433402170807,0.0870515291368292,0.1948348281450769,0.30729410896441933,0.42384815922918734
2023-01-12,17943.26,19117.04,17892.05,18846.62,8911373,1673481600.0,0.04911903051513352,0.7490207988392077,0.012819631000565337,0.14121991097006,0.23650728183504222,0.11960188254558263,0.12093353178280276,0.11793856070515457,0.23887209248795732,0.35847397503353995,0.5949812568685822,0.7362011678386422,0.7490207988392076,0.15403954197062536,0.3905468238056676,0.5101487063512502,0.631082238134053,0.7490207988392075
2023-01-13,18846.62,20000.0,18714.12,19930.01,8021774,1673568000.0,0.055893048509553726,0.8553877630047985,0.015209126778766121,0.2411726632804812,0.2301670845414654,0.12437485328117846,0.12577829442074326,0.11868574070216385,0.2444640351229071,0.3688388884040856,0.599005972945551,0.8401786362260322,0.8553877630047982,0.2563817900592473,0.4865488746007127,0.6109237278818912,0.7367020223026345,0.8553877630047984
2023-01-14,19930.01,21258.0,19888.05,20954.92,8659545,1673654400.0,0.050146827684418194,0.7651594723362148,0.17724802979402243,0.09880214388461528,0.12870252372878388,0.11520674181979348,0.1264006285711066,0.11879940453789292,0.24520003310899952,0.36040677492879303,0.4891092986575769,0.5879114425421922,0.7651594723362146,0.2760501736786377,0.4047526974074216,0.5199594392272151,0.6463600677983217,0.7651594723362146
2023-01-15,20952.76,21050.74,20551.01,20871.5,5194354,1673740800.0,-0.003988871656173911,-0.08488993653501249,-0.305386320563005,-0.07760332004920964,-0.03757666424095475,0.094543412773887,0.12274847062757963,0.1183844849166903,0.24113295554426994,0.33567636831815695,0.2980997040772022,0.22049638402799257,-0.08488993653501245,-0.38298964061221463,-0.42056630485316937,-0.32602289207928237,-0.20327442145170274,-0.08488993653501244
2023-01-16,20872.99,21474.05,20611.48,21185.65,6856434,1673827200.0,0.014939473685250641,0.21232666848487947,0.18220880883945936,-0.1096568630669354,-0.1634066783430374,0.06896675504323303,0.11672015165787324,0.11749449435428656,0.2342146460121598,0.3031814010553928,0.13977472271235541,0.03011785964542002,0.21232666848487938,0.07255194577252397,-0.09085473257051344,-0.021887977527280403,0.09483217413059283,0.2123266684848794
2023-01-17,21185.65,21647.45,20841.31,21134.81,6440138,1673913600.0,-0.0024026215431750143,-0.05998232497183135,0.0683256718928401,-0.20107051100906395,-0.19221147324427626,0.03968405065163564,0.10912546969466994,0.11616446704236312,0.22528993673703307,0.26497398738866873,0.07276251414439247,-0.12830799686467148,-0.05998232497183138,-0.13274483911622387,-0.32495631236050015,-0.2852722617088645,-0.17614679201419456,-0.05998232497183144
2023-01-18,21132.29,21650.0,20407.15,20677.47,7617173,1674000000.0,-0.021876742420547574,-0.36576880490532054,-0.24397417580716907,-0.21276100813412027,-0.1359843187665577,0.012369901799915263,0.10025071751015252,0.11433007849245881,0.21458079600261132,0.22695069780252658,0.09096637903596888,-0.12179462909815139,-0.3657688049053205,-0.4567351839412893,-0.592719502707847,-0.5803496009079318,-0.48009888339777923,-0.36576880490532043
2023-01-19,20677.47,21192.0,20659.19,21071.59,5819932,1674086400.0,0.018880985981668756,0.27421707053823635,-0.03696170803167423,0.1333804732503905,-0.016254600686804465,-0.008254831154219919,0.09027574931446762,0.11203198784607676,0.2023077371605444,0.19405290600632447,0.17779830531952,0.3111787785699105,0.2742170705382363,0.09641876521871628,0.08016416453191182,0.0719093333776919,0.16218508269215953,0.2742170705382363
2023-01-20,21071.59,22755.93,20861.28,22667.21,7382435,1674172800.0,0.0729936990967774,0.9999999999999998,0.40844387893579004,0.35060513322068354,0.07946948216782616,-0.026052686860716587,0.07827897664740825,0.10925521588900826,0.1875341925364165,0.1614815056756999,0.2409509878435261,0.5915561210642096,0.9999999999999997,0.7590490121564736,0.8385184943242997,0.8124658074635831,0.8907447841109913,0.9999999999999996
2023-01-21,22666.0,23371.8,22422.0,22783.55,7796520,1674259200.0,0.0051193975233281225,0.05812989928837449,-0.24946901519353545,0.08768556356277947,0.09210544311765245,-0.04213852754924033,0.0640498041528859,0.10589663119783241,0.1699464353507183,0.12780790780147797,0.21991335091913042,0.3075989144819099,0.05812989928837445,-0.16178345163075597,-0.06967800851310352,-0.11181653606234385,-0.047766731909457946,0.05812989928837446
2023-01-22,22783.35,23078.71,22292.37,22707.88,6603827,1674345600.0,-0.0033267835189935463,-0.07449369825812344,-0.07064660831882418,-0.16423664088794418,0.057791558308284335,-0.0479926072729411,0.048500986494926776,0.10208961341837497,0.15059059991330176,0.10259799264036065,0.160389550948645,-0.003847089939299192,-0.07449369825812337,-0.23488324920676834,-0.177091690898484,-0.2250842981714251,-0.17658331167649832,-0.07449369825812335
2023-01-23,22706.02,23180.0,22500.0,22916.45,7258655,1674432000.0,0.009142992475145141,0.12130917935661462,0.17231325599815295,-0.13291979090099526,-0.000818420473768865,-0.0474069361533433,0.03230904180603049,0.09783202908053856,0.13014107088656907,0.08273413473322577,0.0819157142594569,-0.05100407664153836,0.12130917935661459,0.03939346509715769,0.03857504462338882,-0.008831891529954478,0.02347715027607601,0.12130917935661457
2023-01-24,22917.81,23162.2,22462.93,22632.89,7395584,1674518400.0,-0.012450835212587299,-0.2177613542249201,-0.21698781805151854,-0.017364666542984963,-0.050556881761649006,-0.041689296340499525,0.015730456052936978,0.09310685241879499,0.10883730847173197,0.06714801213123245,0.016591130369583443,-0.0007735361734015206,-0.21776135422492005,-0.2343524845945035,-0.2849093663561525,-0.326598662696652,-0.310868206643715,-0.21776135422492002
2023-01-25,22631.94,23816.73,22300.0,23060.94,8060446,1674604800.0,0.018736119160646474,0.27194234319426525,0.20918803397122307,0.0546356836019215,-0.05089453036640005,-0.027868021920600852,-0.0011242745907304038,0.08800545249885197,0.08688117790812157,0.059013155987520716,0.008118625621120666,0.06275430922304218,0.27194234319426525,0.2638237175731446,0.21292918720674456,0.1850611652861437,0.18393689069541327,0.27194234319426525
2023-01-26,23060.42,23282.47,22850.01,23009.65,7181086,1674691200.0,-0.0022265840828143047,-0.057218150112329544,-0.09299756226760066,0.016098601286844223,-0.030026229091783235,-0.014773871852988549,-0.018065081536276863,0.08254599334947554,0.06448091181319868,0.04970703996021013,0.019680810868426893,0.03577941215527111,-0.057218150112329544,-0.07689896098075644,-0.10692519007253967,-0.12169906192552822,-0.13976414346180507,-0.05721815011232953
2023-01-27,23009.65,23500.0,22534.88,23074.16,7079096,1674777600.0,0.0027996835390564157,0.02170529361967239,0.016273957993932053,-0.011225155730737072,-0.01963565430615189,-0.006246624451331338,-0.03421521242984542,0.07675398254380604,0.04253877011396062,0.03629214566262928,0.01665649135647739,0.00543133562574032,0.021705293619672373,0.005048802263194981,-0.01458685204295691,-0.020833476494288246,-0.055048688924133664,0.021705293619672376
2023-01-28,23074.16,23189.0,22878.46,23022.6,4181816,1674864000.0,-0.002237034511835935,-0.057382244806228264,-0.15028857979265464,0.07056569084874699,-0.0020914161186353,0.0020480878020489434,-0.048320296411975626,0.07070426886624137,0.022383972454265745,0.02443206025631469,0.02234064413767939,0.09290633498642638,-0.057382244806228264,-0.07972288894390765,-0.08181430506254295,-0.079766217260494,-0.12808651367246962,-0.05738224480622825
2023-01-29,23021.4,23960.54,22967.76,23742.3,7030837,1674950400.0,0.03078192520585222,0.4610879612028753,0.43696903356086936,-0.002714041472566505,0.011969407080167886,0.010127950705427505,-0.05973056882106254,0.06446618015003959,0.004735611328977048,0.014863562034404552,0.02683296911457244,0.024118927642005936,0.4610879612028753,0.43425499208830287,0.44622439916847073,0.4563523498738982,0.3966217810528357,0.46108796120287526
2023-01-30,23743.37,23800.51,22500.0,22826.15,7790224,1675036800.0,-0.0393514588233174,-0.6401602421510328,-0.5060530205918378,-0.1501048127470234,0.014607722162469295,0.01095111715661508,-0.06755031686457182,0.05798906873331591,-0.009561248131255903,0.0013898690253591767,0.015997591187828474,-0.1341072215591949,-0.6401602421510326,-0.6561578333388611,-0.6415501111763918,-0.6305989940197767,-0.6981493108843485,-0.6401602421510326
2023-01-31,22827.38,23320.0,22714.77,23125.13,6798411,1675123200.0,0.013013096440887308,0.18207831374336805,0.15913883376264704,-0.0024420702983067666,0.03624243669497021,0.008850072122666735,-0.07104001278898696,0.05132905425037771,-0.019710958538609248,-0.010860886415942513,0.025381550279027696,0.02293947998072093,0.18207831374336797,0.15669676346434028,0.1929392001593105,0.2017892722819772,0.13074925949299027,0.18207831374336797
2023-02-01,23125.13,23812.66,22760.23,23732.66,7863213,1675209600.0,0.025932253556535844,0.3849374621987953,0.20461374725110415,0.16170088870796925,0.04588220932525592,0.000524628165840117,-0.07227034790033063,0.044486336648956494,-0.027784011251374134,-0.027259383085534016,0.018622826239721904,0.18032371494769117,0.3849374621987953,0.36631463595907343,0.41219684528432937,0.41272147345016946,0.3404511255498388,0.3849374621987953
2023-02-02,23731.41,24255.0,23363.27,23488.94,9102300,1675296000.0,-0.010322486493569127,-0.18434160362576874,-0.21249546753385953,0.046721260379675666,0.03650387821085646,-0.020909183186582646,-0.07163050637372305,0.03746841487786445,-0.034162091495858596,-0.055071274682441246,-0.018567396471584785,0.02815386390809088,-0.18434160362576865,-0.16577420715418387,-0.1292703289433274,-0.15017951212991004,-0.22181001850363308,-0.18434160362576862
2023-02-03,23489.33,23715.7,23204.62,23431.9,8007846,1675382400.0,-0.002431330219096245,-0.06043311425309254,0.04906933306584124,-0.06299822013219189,0.036373622388725185,-0.0441081941156984,-0.0691935276662546,0.03042387220648595,-0.03876965545976865,-0.08287784957546704,-0.04650422718674185,-0.10950244731893374,-0.0604331142530925,-0.013928887066350648,0.022444735322374537,-0.02166345879332386,-0.09085698645957846,-0.06043311425309251
2023-02-04,23431.9,23587.78,23253.96,23326.84,4852404,1675468800.0,-0.004493712909870792,-0.09281705328987197,0.0735936990046607,-0.08846054581570004,0.028299867670829794,-0.06418756270287448,-0.06545672654095358,0.023394215094165623,-0.04206251144678796,-0.10625007414966245,-0.07795020647883266,-0.1664107522945327,-0.092817053289872,-0.014866846811039336,0.013433020859790458,-0.050754541843084026,-0.11621126838403761,-0.092817053289872
2023-02-05,23327.66,23433.33,22743.0,22932.91,5903916,1675555200.0,-0.017031632139821246,-0.289689929408849,-0.09189545203167751,-0.08915960605333514,0.017058941167734258,-0.08271948085177735,-0.05935489774753573,0.016380566107742574,-0.042974331639793154,-0.12569381249157052,-0.10863487132383626,-0.1977944773771714,-0.2896899294088489,-0.18105505808501265,-0.1639961169172784,-0.24671559776905574,-0.3060704955165915,-0.2896899294088489
2023-02-06,22932.91,23158.25,22628.13,22762.52,6956395,1675641600.0,-0.007457673107036351,-0.1393577398277338,-0.10188062531821072,0.09933495979543394,0.0007568487054170981,-0.09603502347087489,-0.0509519636236512,0.009418064084152074,-0.041533899539499125,-0.13756892301037402,-0.13681207430495693,-0.037477114509522985,-0.1393577398277337,-0.0025456655227767827,-0.0017888168173596846,-0.09782384028823457,-0.14877580391188577,-0.1393577398277337
2023-02-07,22762.52,23350.25,22745.78,23240.46,8293878,1675728000.0,0.020779401555923737,0.3040263656308252,0.24304379819729682,0.2383398916947385,-0.0402566859964241,-0.09820430672134464,-0.041558843006248423,0.002662511462807076,-0.03889633154344135,-0.137100638264786,-0.1773573242612101,0.060982567433528395,0.3040263656308252,0.4813836898920353,0.44112700389561116,0.3429226971742665,0.3013638541680181,0.30402636563082513
2023-02-08,23242.42,23452.0,22665.85,22963.0,7896433,1675814400.0,-0.01201050031064175,-0.21084712890478055,0.041207147925097755,-0.024785154098538268,-0.09933597843768005,-0.09213496232596598,-0.032085857065699816,-0.003712324901994065,-0.03579818196769388,-0.12793314429365987,-0.22726912273133992,-0.2520542768298782,-0.21084712890478044,0.016421993826559487,-0.08291398461112057,-0.17504894693708656,-0.2071348040027864,-0.21084712890478044
2023-02-09,22961.85,23011.39,21688.0,21796.35,9784291,1675900800.0,-0.052141700352517424,-0.8409951326881242,-0.32694804870917427,-0.2668223487511416,-0.13968232073019504,-0.07520264489100992,-0.0228276641683709,-0.009512105438232233,-0.03233976960660313,-0.10754241449761305,-0.24722473522780808,-0.5140470839789497,-0.840995132688124,-0.5937703974603159,-0.7334527181905109,-0.8086553630815209,-0.8314830272498918,-0.840995132688124
2023-02-10,21797.83,21938.16,21451.0,21625.19,6993675,1675987200.0,-0.007883685677702989,-0.1460470730824601,0.13014653936231446,-0.0630856813784182,-0.14531370204685698,-0.039689960020167905,-0.013540382400142294,-0.014563886599189092,-0.028104268999331387,-0.06779422901949929,-0.21310793106635628,-0.2761936124447745,-0.14604707308246,0.06706085798389626,-0.07825284406296072,-0.11794280408312863,-0.13148318648327093,-0.14604707308246
2023-02-11,21625.19,21906.32,21599.78,21862.55,4207940,1676073600.0,0.010916288456747329,0.14915382197277438,0.14012127505421007,0.12992402262560587,-0.09964482553371455,0.0018432359145894828,-0.004129194589120034,-0.018960691498796492,-0.023089886087916525,-0.021246650173327043,-0.12089147570704159,0.009032546918564283,0.14915382197277435,0.27004529767981594,0.17040047214610138,0.17224370806069086,0.16811451347157083,0.14915382197277433
2023-02-12,21862.02,22090.0,21630.0,21783.54,4561903,1676160000.0,-0.0036204886304742638,-0.07910551374102492,-0.06833331724686116,-0.034983624848050246,-0.0005239362461396163,0.04261251858910438,0.00489084748481702,-0.02276800147389531,-0.01787715398907829,0.024735364600026087,0.024211428353886472,-0.010772196494163774,-0.07910551374102494,-0.10331694209491141,-0.10384087834105102,-0.06122835975194664,-0.056337512267129616,-0.07910551374102492
2023-02-13,21782.37,21894.99,21351.07,21773.97,6503611,1676246400.0,-0.00043941906477148134,-0.029155733155548386,-0.09341342129794346,-0.08840875791130685,0.08358986777181678,0.08268466324818377,0.012274424659702677,-0.025882509626001426,-0.013608084966298749,0.06907657828188501,0.15266644605370178,0.06425768814239492,-0.029155733155548536,-0.1818221792092503,-0.09823231143743354,-0.015547648189249766,-0.003273223529547089,-0.029155733155548515
2023-02-14,21774.63,22319.08,21532.77,22199.84,7695927,1676332800.0,0.01936986197704005,0.2818934976637487,-0.10665959396430946,0.13307594296788594,0.15186816932147187,0.1142829027814501,0.01761677180217476,-0.028290695244924616,-0.010673923442749856,0.10360897933870025,0.2554771486601721,0.38855309162805807,0.2818934976637486,0.026416349003576478,0.17828451832504835,0.29256742110649847,0.3101841929086732,0.2818934976637486
2023-02-15,22199.84,24380.0,22047.28,24324.05,8335550,1676419200.0,0.09138049119365944,0.9999999999999998,0.5739233398855679,0.13068025729643526,0.1730941897619023,0.13244301675948772,0.019984799508831173,-0.030125603212224728,-0.010140803703393556,0.12230221305609416,0.29539640281799645,0.4260766601144317,0.9999999999999996,0.7046035971820032,0.8776977869439054,1.0101408037033932,1.0301256032122244,0.9999999999999997
2023-02-16,24322.87,25250.0,23505.25,23517.72,11006793,1676505600.0,-0.033711393282664585,-0.551598822658443,-0.7529273100436081,-0.0525667154124432,0.12840948201315494,0.1387215510701813,0.018264078609296255,-0.031499908895024055,-0.0132358302857278,0.1254857207844535,0.25389520279760847,0.20132848738516526,-0.5515988226584428,-0.8054940254560513,-0.6770845434428964,-0.5383629923727151,-0.5200989137634189,-0.551598822658443
2023-02-17,23517.72,25021.11,23339.37,24569.97,10895009,1676592000.0,0.043770785975072134,0.6650416101494062,0.5023037219788663,-0.0472978591159773,0.09531115204434076,0.13270298905121178,0.014499225072670959,-0.03247761888170655,-0.01797839380903559,0.11472459524217618,0.21003574728651694,0.16273788817053964,0.6650416101494059,0.455005862862889,0.5503170149072298,0.6830200039584416,0.6975192290311126,0.6650416101494061
2023-02-18,24568.24,24877.0,24430.0,24631.95,6296097,1676678400.0,0.002519415209186526,0.017304465126955625,-0.08428711080113227,-0.018424198061980247,0.03527615981781321,0.1090314739125427,0.008923807555904377,-0.0332156672961921,-0.024291859740287726,0.08473961417225498,0.12001577399006819,0.10159157592808794,0.017304465126955673,-0.10271130886311251,-0.0674351490452993,0.04159632486724339,0.05052013242314777,0.017304465126955666
2023-02-19,24632.05,25192.0,24192.57,24271.76,7660484,1676764800.0,-0.014730846119734737,-0.25356253436017673,-0.25135956678347326,-0.025464066958014918,-0.023953688640622375,0.07912615037970405,0.0017357429556712249,-0.033647105313441374,-0.031911362357770146,0.04721478802193391,0.02326109938131153,-0.0022029675767033866,-0.2535625343601767,-0.27682363374148816,-0.3007773223821105,-0.22165117200240647,-0.21991542904673525,-0.2535625343601766
2023-02-20,24272.51,25121.23,23840.83,24842.2,9808728,1676851200.0,0.023230285350592204,0.3425106254860931,0.33386902171378013,0.05139244455762893,-0.0515560488491615,0.04905603223584409,-0.00655255113788419,-0.033698273034114365,-0.04025082417199856,0.008805208063845528,-0.04275084078531597,0.008641603772312961,0.3425106254860931,0.38526146627140906,0.3337054174222476,0.38276144965809167,0.3762088985202075,0.3425106254860931
2023-02-21,24843.89,25250.0,24148.34,24452.16,10712371,1676937600.0,-0.015825264394064464,-0.27074730556445825,-0.19229624801483927,0.06184391374058225,-0.10841575429864286,0.018354141596733327,-0.01677256398297277,-0.033460794605318846,-0.050233358588291616,-0.03187921699155829,-0.14029497129020116,-0.07845105754961891,-0.2707473055644582,-0.130452334274257,-0.23886808857289987,-0.22051394697616655,-0.23728651095913933,-0.2707473055644582
2023-02-22,24450.67,24476.05,23574.69,24182.21,11395957,1677024000.0,-0.011101316717520895,-0.19657094913243758,0.019324121778301884,-0.0167362025553792,-0.13419207220766596,-0.003606949512483348,-0.028565685532903725,-0.03279416110230715,-0.06135984663521088,-0.06496679614769423,-0.19915886835536017,-0.21589507091073937,-0.19657094913243747,0.002587919222922685,-0.1316041529847433,-0.13521110249722665,-0.16377678803013038,-0.19657094913243753
2023-02-23,24182.21,24599.59,23608.0,23940.2,11396877,1677110400.0,-0.01005818454576867,-0.1801914824076462,0.1313155341112708,-0.10349032657596625,-0.11867456193405387,-0.01729566759253279,-0.04033929469997982,-0.03170716571638424,-0.07204646041636406,-0.08934212800889685,-0.20801668994295072,-0.311507016518917,-0.18019148240764618,0.027825207535304555,-0.09084935439874932,-0.1081450219912821,-0.14848431669126194,-0.18019148240764618
2023-02-24,23940.2,24132.35,22841.19,23185.29,11531424,1677196800.0,-0.032041028461487375,-0.525370425387581,-0.21083388946627563,-0.12464089270004357,-0.08164381029456695,-0.027465289037184086,-0.05054151449535555,-0.03024502939415512,-0.08078654388951068,-0.10825183292669477,-0.18989564322126173,-0.3145365359213053,-0.5253704253875809,-0.3354747821663192,-0.4171185924608862,-0.44458388149807027,-0.4951253959934258,-0.5253704253875809
2023-02-25,23184.04,23219.13,22722.0,23157.07,9124568,1677283200.0,-0.0012178923770018468,-0.04137947436410171,0.04389939961922987,0.03583221188910255,2.644007098286192e-05,-0.03423537139590781,-0.05858962876263579,-0.028312525784873355,-0.08690215454750914,-0.12113752594341695,-0.12111108587243409,-0.08527887398333153,-0.041379474364101665,0.07973161150833241,0.07975805157931527,0.045522680183407466,-0.013066948579228327,-0.04137947436410168
2023-02-26,23157.07,23689.99,23059.18,23554.85,9506015,1677369600.0,0.01703161058168721,0.24517781391674598,0.1561697949015499,0.1361229965058597,0.07966810152535105,-0.03597296186998666,-0.06487739862089574,-0.02593271852513232,-0.09081011714602806,-0.1267830790160147,-0.047114977490663665,0.08900801901519605,0.24517781391674592,0.2922927914074096,0.37196089293276063,0.33598793106277397,0.2711105324418782,0.2451778139167459
2023-02-27,23554.85,23897.99,23106.77,23492.09,11754195,1677456000.0,-0.0026679753126395687,-0.06414896210079818,-0.048904605618317734,0.004253175969417939,0.1134985155860446,-0.03997194970572503,-0.06982062860482408,-0.023203469727393913,-0.09302409833221799,-0.13299604803794302,-0.01949753245189842,-0.01524435648248048,-0.0641489621007982,-0.044651429648899794,0.06884708593714481,0.028875136231419782,-0.040945492373404294,-0.0641489621007982
2023-02-28,23492.09,23600.0,23020.97,23141.57,9568743,1677542400.0,-0.015033201397948169,-0.2583101764640944,-0.22268995253769464,0.006504101818410638,0.09942553208103459,-0.04783482228228957,-0.07354877130369818,-0.02016626423985719,-0.09371503554355537,-0.14154985782584495,-0.042124325744810356,-0.03562022392639972,-0.2583101764640944,-0.216185850719284,-0.11676031863824941,-0.16459514092053898,-0.23814391222423714,-0.2583101764640943
2023-03-01,23141.57,24000.0,23020.03,23628.97,9390487,1677628800.0,0.020842934243896633,0.3050239684052086,0.2689094265005506,0.12675148887468132,0.06218166861146555,-0.06111167631240079,-0.07484075109474647,-0.016866188174341563,-0.09170693926908803,-0.15281861558148882,-0.09063694697002328,0.03611454190465804,0.3050239684052086,0.39566091537523196,0.4578425839866975,0.39673090767429675,0.3218901565795503,0.30502396840520873
