date,open,high,low,close,tradecount,date_ordinal,processed_log_return,TI_SMA_5_Feature,TI_SMA_14_Feature,TI_SMA_21_Feature,TI_EMA_5_Feature,TI_EMA_14_Feature,TI_EMA_21_Feature,MI_RSI_5_Feature,MI_RSI_14_Feature,MI_RSI_21_Feature,MI_MACD_12_26_Feature,MI_Signal_Line_12_26_Feature,MI_MACD_8_17_Feature,MI_Signal_Line_8_17_Feature,MI_MACD_13_30_Feature,MI_Signal_Line_13_30_Feature,VolI_BB_Middle_Band_20_1_Feature,VolI_BB_Upper_Band_20_1_Feature,VolI_BB_Lower_Band_20_1_Feature,VolI_BB_Middle_Band_20_2_Feature,VolI_BB_Upper_Band_20_2_Feature,VolI_BB_Lower_Band_20_2_Feature,VolI_BB_Middle_Band_20_3_Feature,VolI_BB_Upper_Band_20_3_Feature,VolI_BB_Lower_Band_20_3_Feature,MI_Stochastic_Osclilator_percK_5_Feature,MI_Stochastic_Osclilator_percD_5_Feature,MI_Stochastic_Osclilator_percK_14_Feature,MI_Stochastic_Osclilator_percD_14_Feature,MI_Stochastic_Osclilator_percK_21_Feature,MI_Stochastic_Osclilator_percD_21_Feature,VolI_ATR_5_Feature,VolI_ATR_14_Feature,VolI_ATR_21_Feature,close_log_returns,open_log_returns,high_log_returns,low_log_returns,close_perc_change,high_low_range,close_open_range
2022-11-04,20207.12,21302.05,20180.96,21148.52,6948227.0,1667433600.0,0.0027740588448488,20392.3,20127.044285714284,19825.29095238095,20322.004666489825,20154.111722079277,20014.51840957729,7.842423053753777,64.88681982083213,57.99122077991872,249.848707851801,203.99545161353345,213.00652970534793,237.49215995541482,251.51048160122446,170.86500990771054,19857.709,20504.122491473896,19211.295508526102,19857.709,21150.535982947793,18564.882017052205,19857.709,21796.94947442169,17918.468525578308,19.620654021800572,24.733119079160428,63.97618069815194,66.98535249828883,63.97618069815194,70.32320588614276,553.632932357065,607.8379044439587,654.8454601482341,0.002774058844848819,-0.01629039843033813,-0.019745590461272475,-0.0008383384623644075,0.0027779101064715483,362.0799999999981,55.97999999999956
2022-11-05,21148.52,21480.65,21080.65,21299.37,9249613.0,1667520000.0,0.0455002684794452,20496.508,20268.769285714287,19919.17619047619,20597.509777659885,20286.699492468706,20117.60946325208,67.6945229297979,70.95580391750968,66.56094131402949,306.6790626553375,224.53217382189425,283.67759073438356,246.72924611120857,311.25443451154933,196.3903598356812,19961.6655,20640.974930747394,19282.356069252604,19961.6655,21320.28436149479,18603.04663850521,19961.6655,21999.59379224218,17923.73720775782,87.91872899961449,39.183137445959474,93.12123085746038,72.92487298260316,94.21089345977644,75.31785603767447,667.124345885652,644.4987684122474,677.0475810935562,0.04550026847944526,0.0027394181896818566,0.04359591596966566,0.007446530746428053,0.04655128559141963,1121.0900000000001,941.4000000000015
2022-11-06,21299.37,21365.27,20886.13,20905.58,5570832.0,1667606400.0,0.0071075681286795,20658.234,20418.413571428573,20025.365714285716,20831.463185106593,20421.722226806214,20225.04223932007,77.20040634271366,71.62043343653252,68.59605993488819,359.7429695509236,251.57433296770012,342.2933220449704,265.842061297961,368.1087614118878,227.61188739499147,20063.485,20783.92757016267,19343.042429837333,20063.485,21504.37014032534,18622.59985967466,20063.485,22224.812710488008,17902.157289511993,87.49284191498593,65.01074164546696,92.47969334671889,83.19236830077706,93.59581721512718,83.9276304576852,613.6994767085216,627.0345706685155,663.8548391367202,0.007107568128679593,0.045534909134612306,0.008349217674787628,0.04361597246510817,0.007132886840308439,400.0,150.84999999999854
2022-11-07,20905.58,21069.77,20384.89,20591.13,5268210.0,1667692800.0,-0.0186613858307954,20742.626,20513.78357142857,20103.584761904764,20856.168790071064,20486.236596565384,20286.909308472794,61.263680529603434,63.70050525987435,63.25524044389645,365.8041733061473,274.42030103538957,330.6116468511791,278.79597840860464,379.4544082221946,255.21961845448294,20131.271,20864.50920189439,19398.03279810561,20131.271,21597.747403788777,18664.794596211224,20131.271,22330.985605683167,17931.556394316834,60.32385591378563,78.57847560946199,75.251436317862,86.95078684068044,79.68417148004878,89.16362738498414,586.7875813668172,616.4706727636215,655.058894415924,-0.018661385830795497,0.007107568128679593,-0.005385823383093254,-0.009270255809342248,-0.018488340265463088,479.1399999999994,-393.78999999999724
2022-11-08,20590.67,20700.88,17166.83,18547.23,8344242.0,1667779200.0,-0.0151557084383836,20830.484000000004,20603.884285714284,20153.16904761905,20767.822526714044,20500.22238369,20314.565734975266,61.83578784008798,62.75050490143558,58.36548241294041,341.2999406550407,287.7962289593198,279.4332875356922,278.92344023402217,360.4202318560565,274.3470027093145,20194.4555,20908.989111457366,19479.921888542634,20194.4555,21623.522722914728,18765.388277085272,20194.4555,22338.056334372093,18050.854665627907,38.62882138249353,62.148506403755,60.35388763844629,76.02833910100907,68.57541554060022,80.61846807859206,606.406065093454,621.3570532805057,656.4789470627848,-0.015155708438383623,-0.018661385830795497,-0.01392739474514677,-0.024291362170988054,-0.015041438697228293,684.880000000001,-314.4500000000007
2022-11-09,18545.38,18587.76,15588.0,15922.81,14530601.0,1667865600.0,-0.104539948786357,20498.366,20494.395714285718,20116.01619047619,20027.625017809365,20239.823399198,20153.89884997751,28.3984920740226,37.71774630372143,45.15101757718062,155.1658559209245,261.27015435164077,10.051130785828718,225.14897834438347,181.71476111218362,257.5047769643816,20165.6185,20935.1497499008,19396.0872500992,20165.6185,21704.680999801603,18626.556000198398,20165.6185,22474.212249702403,17857.024750297598,31.999480738649222,43.650719344976096,31.999480738649222,55.868268231652515,31.999480738649222,60.08635591976608,1191.934852074763,829.4065494747554,793.5061400597949,-0.10453994878635704,-0.01517804840409761,-0.017663100317207733,-0.17181490661263168,-0.09926118673428808,3534.0499999999993,-2043.4399999999987
2022-11-10,15922.68,18199.0,15754.26,17601.15,13605474.0,1667952000.0,-0.1525677793793299,19453.224,20148.054285714286,19963.579999999998,18659.353345206244,19664.22161263827,19769.254409070465,2.729126299659299,20.336450930874463,34.70691875819317,-201.7894054054741,168.6582424002178,-468.0387832828601,86.51142601893476,-168.85354041619212,179.9850828951864,20009.663,21212.809572775986,18806.516427224014,20009.663,22415.956145551976,17603.369854448025,20009.663,23619.102718327962,16400.22328167204,5.681823967145502,25.43670869609606,5.681823967145502,32.67839744808034,5.681823967145502,35.418906748798314,1553.4998816598102,984.4317959408442,898.5658476759951,-0.15256777937932994,-0.10461735914835146,-0.1076729118614709,-0.09647764604296169,-0.14149929666047167,2999.7599999999984,-2622.5700000000015
2022-11-11,17602.45,17695.0,16361.6,17070.31,12719887.0,1668038400.0,0.1002115684402702,18713.579999999998,19955.62857142857,19894.971904761904,18306.618896804164,19389.145397619835,19572.154008245878,23.78970644516579,35.63193746653269,44.02781220543628,-345.2709417107071,65.87240557803281,-600.5313465085492,-50.89712848656204,-316.91527951805983,89.63956245641434,19931.502,21238.726935602732,18624.27706439727,19931.502,22545.951871205463,17317.052128794538,19931.502,23853.176806808195,16009.827193191804,34.84604320033513,24.17578263537659,34.16374636199335,23.948350355929364,34.16374636199335,23.948350355929353,1731.7479053278482,1088.7395248022124,972.1931882628526,0.10021156844027021,-0.15247619347301988,-0.02113665206526464,0.010609417413565027,0.10540476209915228,2444.74,1678.4700000000012
2022-11-12,17069.98,17119.1,16631.39,16812.08,9900073.0,1668124800.0,-0.0306235436615994,17946.526,19704.09071428571,19795.254761904762,17894.51593120278,19079.967344603858,19344.713643859886,23.336369134935595,31.67574329295769,41.6040934284468,-496.0967500215229,-46.52142554187834,-736.285431047083,-187.97478899866624,-474.30326129082096,-12.89549640671936,19824.8,21273.89893793659,18375.70106206341,19824.8,22722.99787587318,16926.602124126817,19824.8,24172.09681380977,15477.503186190228,27.04071860001425,22.522861922498265,25.15523575980248,21.66693536298045,25.15523575980248,21.66693536298044,1652.0783242622783,1106.2152730306257,989.393512631288,-0.030623543661599414,0.10029358894460279,-0.028084533720843095,0.03782632101351525,-0.03015939299420778,1333.3999999999996,-532.1399999999994
2022-11-13,16813.16,16954.28,16229.0,16329.85,5046837.0,1668211200.0,-0.0152430215195955,17190.716,19418.54857142857,19681.337142857144,17533.703954135188,18777.582365323346,19114.474221690805,23.52022848398134,29.285660247913597,40.57342715760224,-629.211138298986,-163.0593680932999,-840.6524418133049,-318.510319561594,-616.3623041750543,-122.61673418278026,19686.884,21285.06080472288,18088.707195277115,19686.884,22883.237609445765,16490.53039055423,19686.884,24481.41441416865,14892.353585831348,23.941105599974993,28.609289133441433,20.772996868980872,26.697326330258903,20.772996868980872,26.6973263302589,1419.2046594098224,1062.0363249570096,965.5038215536075,-0.015243021519595541,-0.030716731742007036,-0.033087314559144494,0.016354747692900958,-0.015127434709738652,487.7099999999991,-257.8999999999978
2022-11-14,16331.78,17190.0,15815.21,16619.46,5382834.0,1668297600.0,-0.0291029542452625,16747.239999999998,19111.575,19527.02523809524,17132.419302756793,18451.2180499469,18861.32656517346,30.109830177644326,28.40250186695239,37.34669254167268,-764.8010306725046,-283.4077006091408,-945.6316729155515,-443.9345902323855,-762.3690270022744,-238.93533287723375,19536.8905,21302.368861258175,17771.412138741827,19536.8905,23067.847222516353,16005.93377748365,19536.8905,24833.325583774527,14240.455416225475,24.73031175827402,25.23737865275439,12.58941223388459,19.50588162088932,12.58941223388459,19.505881620889316,1280.4197275278577,1037.9823017457945,954.0645919558166,-0.02910295424526251,-0.01515945206238237,-0.009674489911813222,-0.024492108262699114,-0.028683541834204962,725.2799999999988,-483.3099999999995
2022-11-15,16617.72,17134.69,16527.72,16900.57,9215128.0,1668384000.0,0.0175795765326142,16886.57,18835.055,19397.96523809524,16961.43286850453,18206.983643287313,18657.520513794054,60.753260785675685,30.83949698284735,39.457588563319966,-839.213954547231,-394.56895139675885,-962.682087679681,-547.6840897218447,-849.7287584213118,-349.988682976157,19363.86,21239.450134665716,17488.269865334285,19363.86,23115.04026933143,15612.679730668568,19363.86,24990.63040399715,13737.08959600285,35.39026644960196,28.020561269283633,17.504178934774657,16.955529345880045,17.504178934774657,16.95552934588004,1299.2937820222865,1062.0399944782378,974.0991351960159,0.017579576532614275,-0.029049010217902852,0.013807510068288988,-0.02582763013125349,0.017735006751439686,1374.7900000000009,287.6799999999985
2022-11-16,16900.57,17015.92,16378.61,16662.76,7200265.0,1668470400.0,0.0167730512461791,16746.454000000005,18579.12285714286,19246.560476190476,16941.145245669686,18032.79515751567,18497.797739812777,30.983376944875687,32.73433607389197,37.16374212343477,-865.5262572462598,-488.76041256665906,-919.4656562158743,-622.0404030206506,-889.9235314631114,-448.1586554283305,19170.309,21092.14724817793,17248.47075182207,19170.309,23013.985496355857,15326.632503644145,19170.309,24935.823744533787,13404.794255466215,57.73836439176717,39.286314199881026,22.274698140904338,17.4560964365212,22.274698140904338,17.456096436521197,1160.8290256178286,1029.5349948726491,956.616795424777,0.01677305124617919,0.01735669302196244,-0.0032227558571695618,0.044066836082598676,0.016914508654312543,606.9699999999975,282.84999999999854
2022-11-17,16661.61,16751.0,16410.74,16692.56,6297404.0,1668556800.0,-0.0141710598868462,16664.944,18329.902857142857,19050.901904761904,16848.35016377979,17850.123803180246,18330.976127102524,36.84465361299935,33.03349652702809,32.781052590995145,-895.248360417907,-570.0580021369087,-893.3081071491506,-676.2939438463507,-932.5816579439743,-536.2355649766293,18988.6915,20969.37066531982,17008.01233468018,18988.6915,22950.049830639637,15027.333169360365,18988.6915,24930.728995959456,13046.654004040545,61.64941554710165,51.592682129490235,18.238992643377735,19.33928990635225,18.238992643377735,19.339289906352246,1056.1252204942625,1001.5189238103169,941.411709928359,-0.014171059886846265,0.016877753269731614,-0.006955687108156141,-0.009062756045804662,-0.014071123044962497,637.3099999999977,-237.8100000000013
2022-11-18,16692.56,17011.0,16546.04,16700.45,5352083.0,1668643200.0,0.001786821888,16641.04,18078.812857142857,18879.351904761905,16796.420109186525,17695.781962756213,18182.02920645684,45.47464711940389,32.862555674292736,34.31553100061387,-905.9554399920708,-637.2374897079412,-849.8557742845223,-711.006309933985,-955.8570067540277,-612.5303725725199,18793.7275,20800.04154228368,16787.41345771632,18793.7275,22806.35558456736,14781.09941543264,18793.7275,24812.669626851042,12774.785373148961,63.817019326588174,61.068266421818976,18.744707389714325,19.752799391332136,18.744707389714325,19.752799391332132,912.9521763954097,954.2861435381512,912.7854380270086,0.0017868218880000477,-0.014240078445964045,-0.015691418447882712,0.001959783300590565,0.0017884192054620218,340.2599999999984,30.950000000000728
2022-11-19,16699.43,16822.41,16553.53,16700.68,5114799.0,1668729600.0,0.0004725539953914,16715.16,17761.093571428573,18694.04761904762,16764.43007279102,17563.07103438872,18047.340187688034,71.89737893219252,26.14533312882712,32.62091123217047,-903.3904973223471,-690.4680912308224,-797.9538954081218,-728.3958270288124,-965.0923370740347,-676.6325479364317,18588.2665,20587.662813723742,16588.87018627626,18588.2665,22587.059127447486,14589.473872552517,18588.2665,24586.455441171227,12590.077558828776,64.39092515947897,63.28578667772291,18.878603005438986,18.620767679510354,18.878603005438986,18.62076767951035,823.3537411163276,919.334276142569,891.4604171685796,0.00047255399539148176,0.0018558404471178194,0.015402235645896163,0.008210799727912598,0.00047266566662029774,464.9599999999991,7.889999999999418
2022-11-20,16700.68,16753.33,16180.0,16280.23,3142123.0,1668816000.0,1.377198915139681e-05,16731.404000000002,17432.615714285716,18498.38142857143,16743.18004852735,17448.08556313689,17924.91653426185,57.29293872566632,24.932598540225584,31.28536046150441,-891.0675308737336,-730.5879791594047,-742.3429940760907,-731.1852604382681,-963.584746297689,-728.8056749112058,18391.9265,20373.256860504895,16410.59613949511,18391.9265,22354.587221009784,14429.265778990219,18391.9265,24335.917581514674,12447.935418485327,42.59734419638141,56.93509622748282,19.259615700841405,18.960975365331578,18.88250617294426,18.835272189365856,712.4589928930623,872.8732564180999,861.8137306367425,1.377198915139681e-05,0.0004114759316188983,-0.01114826753912942,0.00045257386291370176,1.3772083985674755e-05,268.880000000001,1.25
2022-11-21,16279.5,16319.0,15476.0,15781.29,4557344.0,1668902400.0,-0.0254979489178795,16607.336000000003,17102.233571428573,18291.369523809524,16588.8633656849,17292.371488051973,17775.39957660168,5.446867189520205,24.86034278657857,30.62078569791919,-904.7983402843784,-765.4300513843995,-732.2831612026821,-731.4048405911509,-986.433408566445,-775.6470810303401,18181.401,20151.647501129348,16211.154498870656,18181.401,22121.894002258694,14240.90799774131,18181.401,24092.140503388044,12270.661496611961,11.990381854722914,39.65955040352774,12.627855601384216,16.92202476922154,11.747346270353736,16.50281848291233,684.6331943144502,851.4773095310929,848.0764101302311,-0.025497948917879515,7.485005292401774e-05,-0.004114881606379647,-0.022823460500356888,-0.025175621591456254,573.3300000000017,-420.4500000000007
2022-11-22,15781.29,16315.0,15616.63,16226.94,7440871.0,1668988800.0,-0.0311264271128395,16431.041999999998,16758.67357142857,18067.110000000004,16319.672243789935,17090.89395631171,17594.11688781971,3.961099330415621,24.371576546814737,29.662900193203427,-945.0464862296503,-801.3533383534497,-762.6849270876664,-737.660857890454,-1034.7503690163612,-822.7567697550712,17946.2845,19907.893390492864,15984.67560950714,17946.2845,21869.502280985726,14023.066719014278,17946.2845,23831.111171478587,12061.457828521416,19.888599348534257,24.825441799879503,5.843005006813569,12.576825436346402,5.084226391213489,11.904692944837164,716.3065554515601,850.8717874217291,847.8346763145058,-0.031126427112839597,-0.02554278958456319,-0.02626697133313918,-0.04448547479207906,-0.03064698717401404,843.0,-498.2099999999991
2022-11-23,16227.96,16706.0,16160.2,16603.11,6276097.0,1669075200.0,0.0278477628835421,16337.918,16592.93857142857,17864.410952380953,16288.761495859957,16975.700095470147,17469.8280798361,33.04567566780268,35.098740615627676,32.28892402429892,-930.2597460303077,-827.1346198888212,-715.3550386356146,-733.1996940394862,-1029.0434583262759,-860.2634404043811,17750.039500000003,19675.37894774139,15824.700052258619,17750.039500000003,21600.71839548277,13899.360604517235,17750.039500000003,23526.057843224156,11974.021156775849,48.921172638436516,26.93338461389787,24.132323829601283,14.201061479266363,12.50597453640096,9.77918239932273,712.7192443612482,839.9788026058914,840.71731077572,0.02784776288354211,-0.03108158644615582,-0.00024514310351357105,0.009045935256408448,0.028239136344367255,698.3700000000008,445.64999999999964
2022-11-24,16603.11,16812.63,16458.05,16598.95,6260616.0,1669161600.0,0.0229172032029526,16318.45,16641.53142857143,17695.42380952381,16393.544330573306,16926.021416074127,17391.035527123728,47.20518651231165,56.14288552182473,35.28888461445986,-878.0655792527032,-837.3208117615977,-623.1733864061571,-711.1944325128204,-985.513599447353,-883.0361965940124,17569.804,19420.220359607218,15719.387640392782,17569.804,21270.636719214435,13868.971280785563,17569.804,23121.053078821657,12018.554921178345,83.71224218477289,50.8406713905812,41.392214469335315,23.78918110191673,18.770619436603305,12.120273454739253,679.3353954889984,818.9660309911849,826.6736293102095,0.02291720320295262,0.027910619339752633,0.023683006288430647,0.034215057159313014,0.023181819862524877,545.7999999999993,375.15000000000146
2022-11-25,16599.55,16666.0,16342.81,16522.14,5031851.0,1669248000.0,-0.0002505868624879,16298.104000000001,16569.945714285714,17523.57285714286,16462.01288704887,16882.411893930912,17319.027751930662,47.08571821447602,37.0286193543043,34.97502408495892,-827.498120047996,-835.3562734188774,-544.5180864350223,-677.8591632972609,-941.8522969412334,-893.7300330207797,17342.3255,18999.1644893433,15685.486510656698,17342.3255,20656.0034786866,14028.647521313398,17342.3255,22312.8424680299,12371.808531970099,84.01352655559128,72.21564712626687,50.60612888688601,38.71022239527421,18.701339794992222,16.65931125599883,614.384316391199,785.7956002061003,804.1929802954378,-0.00025058686248794284,0.02285434674674206,0.00636245334045634,0.0182632899611316,-0.00025055546822250196,354.58000000000175,-4.1599999999998545
2022-11-26,16521.35,16701.99,16385.0,16458.57,4396465.0,1669334400.0,-0.0046381406950624,16346.486,16530.790714285715,17303.269047619047,16482.055258032582,16834.37564140679,17246.583410846055,58.628979903405074,41.96017118937896,29.24586027949843,-784.5768557702577,-825.2003898891535,-485.22866703682666,-639.3330640451741,-904.1794802133627,-895.6299325103403,17103.464,18480.543290064004,15726.384709935997,17103.464,19857.622580128005,14349.305419871993,17103.464,21234.70187019201,12972.22612980799,78.26698487988438,81.99758454008283,61.035005834305686,51.01111639684234,17.422164489187534,18.298041240261025,556.1454531129593,752.7523430485218,781.2880764718456,-0.004638140695062483,-0.00021444065105894323,-0.008759673714155957,-0.007026673944280617,-0.004627401130794517,323.1900000000005,-77.40999999999985
2022-11-27,16457.61,16600.0,16401.0,16428.78,3817130.0,1669420800.0,-0.0038549854582066,16481.942000000003,16505.54,17072.754761904762,16474.226838688388,16784.268222552553,17174.945828041866,85.04284117720096,44.501202390470446,28.11256601316647,-747.07914893419,-809.5761416981609,-439.3208297482779,-599.3306171857948,-870.6184706692366,-891.0823939937759,16881.1135,17932.468699332752,15829.758300667247,16881.1135,18983.823898665505,14778.403101334492,16881.1135,20035.17909799826,13727.04790200174,70.39632107023405,77.55894416856988,57.32613768961492,56.322424136935545,16.68407120067512,17.602525161618292,508.3143624903678,721.626461402199,759.1786442589006,-0.003854985458206651,-0.004722102678987221,0.0021571580401524675,0.002578236879938861,-0.0038475645406708114,316.9900000000016,-62.779999999998836
2022-11-28,16428.77,16487.04,15995.27,16212.91,3362221.0,1669507200.0,-0.0018116393171025,16522.31,16512.60642857143,16859.573809523812,16459.077892458925,16736.86979287888,17107.11257094715,68.33242506811968,51.79091886646944,29.069419509275875,-711.5632914536909,-789.973571649267,-400.04465014759626,-559.4734237781552,-838.0174448534926,-881.4342214228152,16672.996000000003,17261.29115671813,16084.700843281877,16672.996000000003,17849.58631343625,15496.405686563752,16672.996000000003,18437.881470154378,14908.110529845628,41.16610211057094,63.276469353563094,55.588098016335984,57.98308051341888,17.032877647811738,17.04637111255813,446.4514899922942,684.2959998734705,732.5034707227625,-0.0018116393171025897,-0.0038654996620492116,-0.006125178637670026,0.0009760264301939915,-0.0018099992891241756,199.0,-28.830000000001746
2022-11-29,16212.18,16548.71,16100.0,16442.53,5570407.0,1669593600.0,-0.0132268364279651,16444.27,16483.567142857144,16651.087142857144,16377.02192830595,16667.008487161696,17025.82142813377,0.0,42.43838928671071,29.33987176075094,-692.8488926703503,-770.5486358534838,-386.99865807434253,-524.9784706373927,-821.0643417122628,-870.4578796572602,16556.28,16953.785788402907,16158.77421159709,16556.28,17351.291576805816,15761.268423194184,16556.28,17748.79736520872,15363.762634791276,26.627189977488406,46.06320438609777,44.427228716637856,52.44715480752959,14.103864586363702,15.940271144950188,455.51519199383546,670.5441427396511,721.0399721169166,-0.013226836427965193,-0.0017539180288741213,-0.006828077632459651,-0.025049255046874858,-0.013139746225830473,491.77000000000044,-215.86000000000058
2022-11-30,16442.91,17249.0,16428.3,17163.64,5206638.0,1669680000.0,0.0140634322802119,16412.985999999997,16450.850000000002,16550.863333333335,16398.857952203965,16637.078022206806,16972.794934667065,37.29655978949405,41.31434032676465,38.01633881984253,-651.9736355874447,-746.833635800276,-342.9103510095192,-488.564846711818,-781.9145323574303,-854.3590892391092,16582.266,16952.213048995025,16212.318951004974,16582.266,17322.16009799005,15842.371902009949,16582.266,17692.107146985076,15472.424853014923,63.28673307674859,43.69334172160262,62.76494882851057,54.26009185382815,31.06055736946292,20.73243320121279,454.15415359506824,654.698846829676,708.0718782065871,0.014063432280211978,-0.013271254600235784,0.003733535435781009,0.006526218456320285,0.014162787556336154,448.7099999999991,230.34999999999854
2022-12-01,17165.53,17324.0,16855.01,16977.37,6519330.0,1669766400.0,0.0429219220456457,16541.286,16486.62714285714,16609.950476190475,16653.78530146931,16707.286285912567,16990.144486060966,75.45715737007527,58.02676871598624,59.01998043101204,-554.9945180941431,-708.4658122590495,-223.83929054471446,-435.61973547839733,-686.8234452954239,-823.89806306753,16560.3905,16875.839714743,16244.941285257004,16560.3905,17191.288929485996,15929.492070514005,16560.3905,17506.738144228995,15614.042855771007,93.19151651472004,61.035146522985656,95.18556119571345,67.45924624695397,61.97723099522583,35.71388431701749,527.4633228760547,666.5560720561277,713.4351221015115,0.04292192204564575,0.01413156967218412,0.041446017616673006,0.020186185441903592,0.0438563894972368,820.7000000000007,720.7299999999996
2022-12-02,16978.0,17105.73,16787.85,17092.74,5097720.0,1669852800.0,-0.0109119119942652,16645.046,16506.970714285715,16580.24666666667,16761.64686764621,16743.297447790894,16988.983169146333,68.76093905949399,54.34621382987486,44.20941821260414,-487.5481494815067,-664.282279703541,-156.6883279876929,-379.8334539802565,-618.8377031784657,-786.6143612695183,16555.743500000004,16863.88547422596,16247.60152577405,16555.743500000004,17172.027448451914,15939.459551548092,16555.743500000004,17480.16942267787,15631.317577322137,73.9126835399215,76.79697771046335,81.24296536796531,79.73115846406311,67.65975664713831,53.56584833727569,515.7686583008441,652.4442097664044,701.7948781919158,-0.010911911994265286,0.04300892195377072,0.004338652569888525,0.025642484549285093,-0.010852593039704872,468.9900000000016,-188.15999999999985
2022-12-03,17092.13,17188.98,16858.74,16885.2,4305515.0,1669939200.0,0.0067725311702464,16777.838,16534.99142857143,16581.314761904763,16872.011245097474,16789.889788085442,16998.41560831485,72.61074483735635,55.79622991657828,50.225622599679326,-419.94614387922775,-615.4150525386783,-93.5752346646259,-322.5818101171304,-549.5820140784308,-743.5175708711388,16569.7765,16896.06313434709,16243.489865652911,16569.7765,17222.349768694177,15917.203231305823,16569.7765,17548.636403041266,15590.916596958732,82.5954106552875,83.23320356997633,87.48593073593082,87.97148576653653,87.48593073593082,72.37430612609832,476.19092664067546,628.5467662116613,683.5132173256342,0.006772531170246441,-0.010984914901355017,-0.012679328253819205,-0.003992531503716683,0.0067955166200655,317.880000000001,114.7400000000016
2022-12-04,16885.2,17202.84,16878.25,17105.7,3308694.0,1670025600.0,-0.0122163133533219,16912.296,16548.17142857143,16584.79666666667,16876.40749673165,16802.597816340716,16988.123280286225,73.02504948935206,52.56897185435996,50.7430894308943,-378.7517959699835,-568.0824012249393,-70.69099151128103,-272.20364639596056,-505.24342453205827,-700.1949988094877,16597.544,16925.961494657284,16269.126505342718,16597.544,17254.37898931457,15940.709010685436,16597.544,17582.79648397185,15612.291516028152,64.15032679738569,73.55280699753153,76.2554112554113,81.66143578643582,76.2554112554113,77.13369954616014,447.00074131253996,607.2391400536853,666.6906831672705,-0.012216313353321956,0.006699735334573798,0.004854985711963058,0.004213806207077998,-0.01214199712860553,330.23999999999796,-206.9300000000003
2022-12-05,17106.65,17424.25,16867.0,16966.35,3948990.0,1670112000.0,0.0129742426986612,17044.93,16607.13357142857,16621.741904761904,16952.83833115443,16843.01144082862,16998.812072987475,72.85547873916968,62.17015542391423,58.32766241544607,-324.57101859413524,-519.3801246987786,-28.624329787700844,-223.48778307430862,-447.7600078033356,-654.29772771746,16621.856,16969.420738955756,16274.291261044244,16621.856,17316.985477911512,15926.726522088487,16621.856,17664.55021686727,15579.161783132733,75.6280004465782,74.12457929975044,88.18722943722948,83.97619047619054,88.18722943722948,83.97619047619054,422.518593050032,587.0499157641364,650.4001744450195,0.012974242698661298,-0.012180625050276415,0.0008060056577604501,0.0011565941226464335,0.013058773363655796,324.59000000000015,220.5
2022-12-06,16966.35,17107.01,16906.37,17088.96,5138207.0,1670198400.0,-0.008179770631694,17005.472,16691.780714285713,16638.260476190477,16957.34222076962,16859.456582051473,16995.86097544316,38.648838360010615,69.54396427181383,53.847484810370865,-289.5391158797938,-473.41192293498165,-14.317765391457215,-181.65377953773833,-408.4573141332694,-609.5994707021525,16625.145,16975.7836638664,16274.506336133602,16625.145,17326.4223277328,15923.867672267203,16625.145,17677.060991599195,15573.229008400804,28.048397234443684,55.94224149280251,74.66834843606503,79.70366304290195,76.4968561529577,80.3131656151995,449.4648744400256,584.9213503524123,645.9644518523995,-0.008179770631694087,0.013029778199744728,0.012788427645099621,-0.0006667605317361196,-0.00814640733790506,557.25,-140.3000000000029
2022-12-07,17088.96,17142.21,16678.83,16836.64,4416864.0,1670284800.0,0.0072006703080002,17027.79,16753.35357142857,16647.231428571427,17001.214813846414,16890.057037777944,17004.324523130144,56.927871661472324,65.91182616271766,52.16564624520922,-249.0120226890176,-428.53194288578885,9.55005111438004,-143.41301340731468,-363.5727365901439,-564.8673372272418,16646.454999999998,17012.128792173047,16280.781207826947,16646.454999999998,17377.8025843461,15915.107415653896,16646.454999999998,17743.47637651915,15549.433623480845,47.314582023884334,50.33032656830205,76.53641058657217,79.79732948662223,82.79019633003973,82.49142730674231,399.6998995520204,557.4726824700971,624.7585255737138,0.007200670308000258,-0.008235306132777414,-0.018374593087370772,0.002331423712415266,0.007226657471996134,200.63999999999942,122.61000000000058
2022-12-08,16836.64,17299.0,16733.49,17224.1,4284989.0,1670371200.0,-0.0148751770092267,16976.57,16770.034285714286,16655.51142857143,16946.356542564277,16882.934766074217,16989.080475572857,36.41119789455804,54.51721349844671,51.99219985242964,-234.55037391915903,-389.73562909246294,-2.220101699222141,-115.17443106569618,-343.9984418174063,-524.7093562436353,16653.659,17021.70046178344,16285.617538216558,16653.659,17389.741923566882,15917.576076433119,16653.659,17757.78338535032,15549.534614649678,21.17061522363205,32.17786482732,58.879060588671585,70.02793987043627,69.83908635955342,76.37537961418361,412.4359196416158,550.7517765793757,617.0738338797273,-0.014875177009226765,0.007200670308000258,0.00205552198816978,-0.013550223402781378,-0.014765088103664614,463.3799999999974,-252.3199999999997
