date,cpc_embedding_0,cpc_embedding_1,cpc_embedding_2,cpc_embedding_3,cpc_embedding_4,cpc_embedding_5,cpc_embedding_6,cpc_embedding_7,cpc_embedding_8,cpc_embedding_9,cpc_embedding_10,cpc_embedding_11,cpc_embedding_12,cpc_embedding_13,cpc_embedding_14,cpc_embedding_15
2022-10-27,-0.9919555,-0.9791521,0.7213844,-0.82395065,0.9830659,0.40905854,0.9997903,0.9924818,0.47659275,-0.5795233,-0.8419615,0.7554417,-0.9797046,0.6452737,0.5926336,0.39504424
2022-10-28,-0.99259466,-0.9292392,0.36206475,-0.7260617,0.9941742,0.7247265,0.9999505,0.94813573,0.16017194,-0.56155264,-0.9031716,0.86282706,-0.9847076,0.5696128,0.55012256,0.30547976
2022-10-29,-0.99019605,-0.8339837,0.06588677,-0.57434094,0.9979568,0.84590423,0.99996626,0.76474375,0.14558892,-0.438292,-0.8824259,0.9179822,-0.98913324,0.48130766,0.40935045,0.20670225
2022-10-30,-0.9769986,-0.65736735,-0.23040049,-0.4048961,0.99671096,0.7775046,0.99998695,0.6502913,-0.48070174,-0.20213774,-0.814294,0.9006349,-0.9917955,0.6345409,0.09893501,0.33163217
2022-10-31,-0.9195861,-0.5332399,0.043981582,-0.18737102,0.9943629,0.5774657,0.99998033,0.6862249,-0.69038135,0.15214002,-0.5911245,0.7917163,-0.99432546,0.77888376,-0.25598273,0.38040012
2022-11-01,-0.87997633,-0.6636339,0.5116287,-0.023270607,0.9922294,0.41487134,0.99986,0.78790003,-0.24829067,0.3282628,-0.48068416,0.7651554,-0.9964244,0.6425417,-0.41337287,-0.096612506
2022-11-02,-0.8497661,-0.7900268,0.69102806,-0.025560118,0.95614696,-0.276914,0.99981683,0.9131285,-0.17240989,0.29641268,-0.51416737,0.6728506,-0.99700576,0.47420081,-0.43836877,-0.3671713
2022-11-03,-0.79635036,-0.88801205,0.8511131,-0.18305549,0.78830594,-0.7591928,0.999546,0.96970356,0.079290494,0.264088,-0.4113483,0.44881734,-0.9963074,0.4354073,-0.3618881,-0.45060652
2022-11-04,-0.8295126,-0.94789886,0.90740246,-0.36485088,0.5287829,-0.9319606,0.9984524,0.9895538,0.53045624,0.18344598,-0.29362372,0.34034267,-0.98758334,0.17751366,-0.16028976,-0.6208356
2022-11-05,-0.87928814,-0.9760269,0.8124465,-0.50170785,0.3656974,-0.95189744,0.997333,0.9963308,0.70480144,0.074729554,-0.22371152,0.5561952,-0.95982397,-0.24089374,0.10182276,-0.7238111
2022-11-06,-0.89724666,-0.9886496,0.19167148,-0.59308505,0.43510914,-0.8977089,0.99660814,0.99853283,0.6721401,0.20205311,-0.14822485,0.880491,-0.9459272,-0.6616971,0.33551124,-0.7997882
2022-11-07,-0.8751806,-0.99352515,-0.8060014,-0.63243616,0.7145895,-0.5132132,0.9945553,0.9968004,0.53969455,0.5562655,0.08240803,0.9860514,-0.9527537,-0.8755965,0.40420794,-0.85570806
2022-11-08,-0.6435267,-0.9891744,-0.96864474,-0.6289927,0.7958532,-0.25996262,0.99549365,0.985886,-0.2630656,0.8455036,0.55013424,0.99356145,-0.9639596,-0.8459611,0.097825035,-0.756724
2022-11-09,0.32476935,-0.9866025,-0.97429687,-0.6107215,0.57050437,-0.7894447,0.9971465,0.99386984,-0.8398449,0.94980353,0.84446084,0.9858927,-0.9739436,-0.54809284,-0.39735454,-0.62634885
2022-11-10,0.7639518,-0.9961574,-0.87035996,-0.6734209,0.062675625,-0.9816164,0.9663262,0.9987225,-0.89822644,0.9869094,0.9361837,0.9676696,-0.9836178,-0.46756837,-0.5443606,-0.6900529
2022-11-11,0.8737362,-0.99958146,0.14054938,-0.7841812,-0.36253953,-0.9997437,0.9396037,0.99976224,-0.6681977,0.97898215,0.95891404,0.33426616,-0.9460362,-0.20071319,-0.42510802,-0.8434219
2022-11-12,0.76769525,-0.9999625,0.6963589,-0.8729337,-0.6582643,-0.9999937,0.9758461,0.9999605,-0.0691217,0.96730226,0.9668867,-0.3335237,-0.74984306,-0.24514252,-0.10963389,-0.9426898
2022-11-13,0.28201097,-0.9999969,0.7505271,-0.9255209,-0.8295312,-0.9999987,0.9678242,0.9999942,0.8158645,0.9075228,0.9710817,-0.4470788,-0.123524725,-0.5582145,0.21243143,-0.9806043
2022-11-14,-0.2884294,-0.9999992,0.1378716,-0.95008963,-0.88304126,-0.99999326,0.9432859,0.999999,0.90057904,0.70115924,0.97104925,0.10874577,0.2711283,-0.71091884,0.49637944,-0.9733386
2022-11-15,-0.20473143,-0.99999225,-0.64258665,-0.96454453,-0.9325886,-0.99993044,0.9920356,0.9999998,-0.313643,0.47432563,0.96962297,-0.0101451315,0.34262887,-0.109546185,0.7275355,-0.81226015
2022-11-16,-0.025826316,-0.9999784,-0.52541876,-0.97707534,-0.810701,-0.99976975,0.9177596,0.9999998,0.06505698,0.7383276,0.9762811,0.50416535,0.2850383,-0.21768208,0.7671831,-0.49819207
2022-11-17,-0.34969044,-0.9999631,-0.6686845,-0.9825034,-0.6350325,-0.99870265,0.9328052,0.99999934,0.20758791,0.66145843,0.9678951,0.8348738,0.121356115,-0.45287198,0.8115196,-0.7095567
2022-11-18,-0.47281158,-0.9998915,-0.86821324,-0.9841928,-0.23882562,-0.9889508,0.94608754,0.9999932,0.3176788,0.63122416,0.94732594,0.94955057,-0.10248366,-0.66993874,0.8139805,-0.74048704
2022-11-19,-0.31283686,-0.9995938,-0.92857957,-0.98313934,-0.15993556,-0.967818,0.9812077,0.99997765,-0.36287522,0.7116632,0.9386885,0.9535633,-0.3056618,-0.4856835,0.72453684,-0.5376211
2022-11-20,-0.038207993,-0.998672,-0.88910246,-0.97185445,-0.008966669,-0.9440038,0.9855479,0.9999117,-0.66304916,0.83120924,0.94766396,0.96042883,-0.5294317,-0.14082642,0.5413899,-0.23000063
2022-11-21,-0.028392598,-0.99854136,-0.64889914,-0.9559262,0.19505498,-0.9379522,0.9739486,0.9998421,-0.49110687,0.84873366,0.9464127,0.9487308,-0.72399664,-0.0023678096,0.40033042,-0.24422583
2022-11-22,0.009878172,-0.99913734,-0.18433738,-0.9550778,0.08349687,-0.9763254,0.98233485,0.9999271,-0.44315302,0.8169119,0.9365825,0.8451501,-0.82222015,0.16855663,0.32230574,-0.29454306
2022-11-23,0.06588087,-0.9995504,0.391899,-0.96262324,-0.19378291,-0.9931665,0.9829987,0.99997586,-0.39229184,0.77590895,0.93305725,0.5747189,-0.85649836,0.34479722,0.3406821,-0.26768366
2022-11-24,-0.16402219,-0.9997719,0.7854445,-0.97180086,-0.38397387,-0.99726146,0.9856108,0.99999225,-0.10161229,0.61878973,0.91376895,0.18207018,-0.8257805,0.4683358,0.46907157,-0.30301318
2022-11-25,-0.64750713,-0.9998407,0.8114406,-0.97811544,-0.07025923,-0.99489766,0.9841347,0.9999942,0.52897406,0.29039672,0.82752776,0.41202188,-0.7293833,0.21614525,0.60423154,-0.44742724
2022-11-26,-0.882545,-0.99970865,0.34135732,-0.97930634,0.5145879,-0.9396065,0.98900795,0.999964,0.731625,-0.013242843,0.5442814,0.85768396,-0.7186608,-0.25760934,0.7062523,-0.5428756
2022-11-27,-0.8764061,-0.9972734,-0.57439554,-0.96923286,0.6713224,-0.49815646,0.99775815,0.9995629,0.024401233,0.12850001,0.25494522,0.94265485,-0.76669145,-0.1073191,0.6813825,-0.18774033
2022-11-28,-0.7054986,-0.98328876,-0.51502216,-0.91807646,0.80997974,-0.27656195,0.99887806,0.9972021,-0.5163427,0.34351096,0.43003115,0.88780004,-0.8264148,0.47647437,0.38979328,0.36329016
2022-11-29,-0.68006647,-0.97956955,0.2622397,-0.8375379,0.8904495,-0.34545088,0.99847317,0.9965239,-0.48189202,0.39127132,0.47288287,0.7857509,-0.8952713,0.7539579,0.17208043,0.5004418
2022-11-30,-0.7752842,-0.985444,0.75582045,-0.8022616,0.885885,-0.63938755,0.99829924,0.9982081,-0.19979578,0.2461611,0.30492842,0.6130156,-0.9373062,0.78431016,0.14134294,0.31147704
2022-12-01,-0.8741404,-0.9904134,0.88740295,-0.8096765,0.8399947,-0.7944185,0.99853885,0.9991529,0.17027426,0.016481727,0.0615945,0.44625503,-0.95591515,0.75712365,0.23645297,0.16839968
2022-12-02,-0.9521075,-0.9924001,0.8697967,-0.8191986,0.8879982,-0.64619774,0.99899143,0.99927324,0.45596924,-0.22152822,-0.30209252,0.60340947,-0.96374804,0.6473177,0.36631328,0.09726567
2022-12-03,-0.98048735,-0.98890877,0.64688027,-0.8037909,0.95865244,0.05083311,0.99938846,0.99650663,0.581917,-0.30918908,-0.63723993,0.87078506,-0.970571,0.34267697,0.45929492,-0.030442527
2022-12-04,-0.9782393,-0.9578355,-0.035759017,-0.7467958,0.9774222,0.52659214,0.9998242,0.9688091,0.077433735,-0.20417729,-0.75243735,0.93102115,-0.9750729,0.19679444,0.42032498,0.048649512
2022-12-05,-0.91603035,-0.86604613,-0.25181517,-0.6231187,0.9728929,0.40375373,0.9999297,0.9315856,-0.5413713,-0.03688498,-0.5760839,0.8203657,-0.98054254,0.5392711,0.117124595,0.2715226
2022-12-06,-0.86224604,-0.85340893,0.23596749,-0.46069145,0.98109084,0.31474367,0.99976873,0.92071784,-0.36317188,0.23685072,-0.32481727,0.7879193,-0.9882673,0.6055645,-0.103277236,0.2524503
2022-12-07,-0.83710784,-0.8980983,0.6296954,-0.39860162,0.9537243,-0.25375223,0.9996533,0.9643294,-0.25980565,0.22024323,-0.32179886,0.63602525,-0.9929737,0.60712856,-0.18209657,-0.02308472
2022-12-08,-0.8539724,-0.9393986,0.7860315,-0.4347566,0.89808303,-0.5816447,0.9992305,0.98528296,0.124167435,0.22853751,-0.30930376,0.64205253,-0.9944457,0.47909936,-0.15085706,-0.23050745
2022-12-09,-0.8654922,-0.9638117,0.8369024,-0.51925653,0.7204495,-0.8056218,0.9993274,0.9941847,0.1552004,0.09219702,-0.30602494,0.50183356,-0.9928396,0.4952262,-0.03673684,-0.2695042
2022-12-10,-0.9121747,-0.9778004,0.7990843,-0.5900036,0.7764804,-0.7344412,0.9989515,0.9970685,0.38587022,0.08316042,-0.33232132,0.6957728,-0.99049664,0.3239345,0.11236867,-0.24639341
2022-12-11,-0.92600805,-0.98517525,0.76751363,-0.6461183,0.7632064,-0.7277578,0.99924046,0.9982965,0.38489264,-0.086643465,-0.38430792,0.6546259,-0.9879974,0.32520851,0.2511906,-0.29757726
2022-12-12,-0.9434207,-0.9882689,0.6075897,-0.68354756,0.8551958,-0.5519666,0.9989491,0.99798316,0.5126806,-0.05978583,-0.43113962,0.81394315,-0.9866068,0.06918988,0.34594297,-0.32545415
2022-12-13,-0.92130804,-0.98747164,0.38715935,-0.71070206,0.79685277,-0.54529905,0.99943817,0.997823,0.14836681,-0.08588985,-0.42393762,0.7645392,-0.98639125,0.17635246,0.3731004,-0.26481077
2022-12-14,-0.909715,-0.98657393,0.23048991,-0.71402097,0.8761636,-0.41631347,0.99898356,0.9961091,0.22039524,0.15172449,-0.31160766,0.8634188,-0.98753905,0.012585844,0.35289246,-0.24340753
2022-12-15,-0.9080825,-0.98448384,-0.12793632,-0.69856375,0.90809196,-0.19666354,0.9989569,0.99231404,0.17499302,0.2793742,-0.24943197,0.9294674,-0.98910433,-0.15802598,0.29247293,-0.39825255
2022-12-16,-0.86348224,-0.975995,-0.56437355,-0.6536838,0.931408,0.039280605,0.9989717,0.9769729,0.015473537,0.4817737,-0.09563269,0.9651032,-0.9908998,-0.35075125,0.13564567,-0.46706882
2022-12-17,-0.5850336,-0.96504736,-0.7395981,-0.606096,0.8909359,-0.21298192,0.9987771,0.9714984,-0.4592533,0.71005404,0.32806313,0.9556535,-0.9926698,-0.24769583,-0.14571318,-0.36722693
2022-12-18,0.23517129,-0.9725045,-0.46162945,-0.60497856,0.57025796,-0.80405027,0.99800724,0.99153715,-0.7968053,0.83219033,0.6861769,0.8201542,-0.99398035,0.358101,-0.43464,-0.119212694
2022-12-19,0.43831113,-0.99121463,0.6277409,-0.6822191,0.0866141,-0.9774758,0.987259,0.9978508,-0.6993152,0.89004433,0.8151566,0.5309634,-0.9895115,0.56289315,-0.42881644,-0.15933344
2022-12-20,0.16353878,-0.99785477,0.9326332,-0.77380836,-0.35575366,-0.9982876,0.98048455,0.9994882,0.00056806207,0.8075218,0.84460783,0.033175424,-0.9472091,0.4678396,-0.15507746,-0.6083128
2022-12-21,-0.33466336,-0.99946976,0.90740544,-0.8433378,-0.50926805,-0.99928814,0.9789529,0.9998917,0.6157838,0.5946258,0.8414234,0.099001676,-0.7312882,0.036521904,0.1545282,-0.761089
2022-12-22,-0.58322257,-0.99978286,0.67341036,-0.88664776,-0.5797924,-0.99826694,0.9892781,0.9999732,0.43981206,0.27309248,0.80838996,0.2661955,-0.54357994,-0.042508177,0.43662235,-0.6559085
2022-12-23,-0.7007891,-0.9997633,0.28061756,-0.915684,-0.26006514,-0.9893546,0.9874256,0.99998695,0.37170607,0.16215529,0.74633116,0.6342068,-0.5110581,-0.14112687,0.61749536,-0.42389005
2022-12-24,-0.7893746,-0.9992327,-0.37953928,-0.92677,0.3656192,-0.8813009,0.9880921,0.99991363,0.29035673,0.24899566,0.6411412,0.9130244,-0.6132079,-0.28209946,0.70545506,-0.33005476
2022-12-25,-0.6862301,-0.9966656,-0.6522622,-0.91947496,0.56159633,-0.6811586,0.9967196,0.99964017,-0.34312892,0.385767,0.6278894,0.92193556,-0.70667344,0.11423324,0.5833598,-0.045026645
2022-12-26,-0.50849915,-0.99461263,-0.46787435,-0.88384944,0.7271633,-0.6743555,0.9941015,0.99907035,-0.44489196,0.65073174,0.7344951,0.926965,-0.8166633,0.27571902,0.3473314,0.13508347
2022-12-27,-0.44496757,-0.9951064,-0.0824557,-0.857908,0.7273287,-0.7725375,0.9937143,0.9992266,-0.4492069,0.70439523,0.7632747,0.8926806,-0.89132315,0.42929462,0.15746917,0.038957983
2022-12-28,-0.47183114,-0.9959346,0.16481632,-0.8457306,0.6884236,-0.82074517,0.9938272,0.99939406,-0.37891296,0.7353021,0.738702,0.896052,-0.9322887,0.4005944,0.060154296,-0.06019792
2022-12-29,-0.42635852,-0.9970093,0.41240412,-0.8530278,0.54090863,-0.9007232,0.994928,0.9996694,-0.36843112,0.70700127,0.7231486,0.8218052,-0.95291245,0.47198093,0.039166853,-0.088636
2022-12-30,-0.45837772,-0.9976908,0.5509621,-0.8662616,0.4253575,-0.92722493,0.99452585,0.99980134,-0.3305244,0.69146013,0.70745707,0.7918822,-0.96442455,0.482019,0.086107135,-0.07359582
2022-12-31,-0.4928731,-0.9983147,0.7120662,-0.88350093,0.29811698,-0.9531644,0.9954295,0.99989545,-0.27061495,0.5873181,0.6858946,0.6531837,-0.96805036,0.56883806,0.17813104,-0.061097827
2023-01-01,-0.6293345,-0.99883205,0.8105452,-0.9013074,0.34138295,-0.96239877,0.99472034,0.9999374,0.023065738,0.44758537,0.63881016,0.57162404,-0.963206,0.5484701,0.30193472,-0.09411939
2023-01-02,-0.76376885,-0.9990158,0.80252904,-0.9157401,0.43334004,-0.95182854,0.9956715,0.99994737,0.15316258,0.2649856,0.53297234,0.5674905,-0.95355153,0.5251751,0.41911387,-0.055981725
2023-01-03,-0.82511306,-0.9986978,0.7620362,-0.92484754,0.5403152,-0.90793693,0.99735105,0.9999269,0.02983025,0.106268115,0.38253134,0.5620605,-0.9517256,0.6134276,0.4956192,0.14734691
2023-01-04,-0.86871946,-0.9978222,0.76940405,-0.9253565,0.7095853,-0.8162509,0.99795353,0.9998501,-0.040860042,0.04682206,0.2218464,0.5735791,-0.9587618,0.70828223,0.52461874,0.35187346
2023-01-05,-0.9119838,-0.9957356,0.7820659,-0.91349053,0.84336495,-0.6110799,0.9986882,0.9996119,-0.10492245,-0.021737438,0.008258149,0.6079081,-0.96871644,0.79388016,0.5089157,0.49295193
2023-01-06,-0.9334908,-0.9901479,0.7871604,-0.8835101,0.91172075,-0.32869837,0.99934167,0.99892503,-0.25164235,-0.10382951,-0.22451168,0.58340746,-0.9774521,0.85937434,0.45078617,0.6136695
2023-01-07,-0.94347507,-0.9796498,0.82967883,-0.8309551,0.94749916,-0.1537585,0.99965286,0.9975539,-0.33780178,-0.18501867,-0.40500426,0.43786287,-0.98432934,0.9043939,0.37511268,0.6882537
2023-01-08,-0.95926106,-0.9644021,0.87493455,-0.76236427,0.9692962,-0.01233838,0.99980813,0.9954165,-0.3292188,-0.2750368,-0.56249315,0.27699092,-0.9892332,0.93425393,0.31631476,0.7363183
2023-01-09,-0.9722504,-0.94440675,0.92883563,-0.6980364,0.9794881,0.030580228,0.9999148,0.9938041,-0.3001275,-0.44901606,-0.7012775,-0.0885854,-0.99229765,0.96436536,0.28666705,0.78390294
2023-01-10,-0.98591745,-0.9305582,0.9668799,-0.6518785,0.9891948,0.04705271,0.99994767,0.9929069,-0.012409724,-0.6048514,-0.81728595,-0.4229847,-0.9942225,0.9773302,0.3193436,0.8106674
2023-01-11,-0.9946406,-0.920139,0.9849513,-0.6477373,0.994385,0.0948937,0.9999763,0.99296707,0.28267437,-0.7550694,-0.9065515,-0.68053794,-0.9950723,0.9872907,0.40195125,0.83526176
2023-01-12,-0.9983109,-0.9097998,0.99139863,-0.66081274,0.99801445,0.3214699,0.9999904,0.99215305,0.5654954,-0.8470498,-0.9575768,-0.75420564,-0.9957092,0.9916378,0.5030366,0.85625494
2023-01-13,-0.9994311,-0.8824388,0.99217576,-0.6655701,0.99940926,0.6113336,0.9999977,0.9881667,0.6414043,-0.8970694,-0.9807277,-0.7392736,-0.9967778,0.9948411,0.586819,0.88160044
2023-01-14,-0.99982226,-0.8009973,0.98633385,-0.62410283,0.99990255,0.88384604,0.9999995,0.95794797,0.6841884,-0.91969067,-0.99117804,-0.42488006,-0.9977962,0.99524266,0.6439972,0.8908999
2023-01-15,-0.999945,-0.5811166,0.94440085,-0.5092188,0.99998796,0.97623205,0.99999994,0.75676847,0.54034746,-0.9269748,-0.9951435,0.48819047,-0.9983917,0.99476206,0.6598683,0.8877386
2023-01-16,-0.99996644,-0.24008648,0.734079,-0.34499866,0.99999785,0.99198985,1.0,0.33958703,0.0773405,-0.9076099,-0.9950928,0.9290578,-0.99872214,0.9941533,0.5763613,0.8442282
2023-01-17,-0.9999344,0.19306642,0.33055303,-0.1311366,0.999999,0.9915111,1.0,-0.097704545,-0.5447153,-0.80634296,-0.98921275,0.97088563,-0.9989162,0.9960721,0.21056424,0.83641064
2023-01-18,-0.9996544,0.5425154,0.37806788,0.1464693,0.9999984,0.977177,1.0,-0.28181687,-0.82152003,-0.59804857,-0.9655322,0.92669284,-0.999076,0.9981989,-0.32973385,0.8469194
2023-01-19,-0.99833,0.6241573,0.8268218,0.41632432,0.9999921,0.9149244,1.0,-0.049077705,-0.8508441,-0.41452456,-0.94392973,0.5848161,-0.99923086,0.998703,-0.6084221,0.7701474
2023-01-20,-0.995613,0.34557247,0.9787105,0.59654343,0.9999531,0.767822,0.99999994,0.40153417,-0.49455273,-0.3617078,-0.94933707,-0.3202239,-0.9994139,0.9978543,-0.6664212,0.54335856
2023-01-21,-0.9937621,-0.097789496,0.99620426,0.5421965,0.999571,0.16931346,0.99999976,0.7445982,-0.071031034,-0.47284833,-0.9543982,-0.8772271,-0.9995175,0.9978119,-0.63909584,0.5479129
2023-01-22,-0.99701697,-0.49719194,0.99786943,0.28789097,0.99902755,-0.090703286,0.9999988,0.88466823,0.5114132,-0.63234866,-0.9637732,-0.8784624,-0.9995342,0.9956768,-0.49215105,0.49785978
