date,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
2023-01-04,0.1693378,-0.11386697,-0.81560487,-0.11152803,-0.12989219,0.052968867,0.3999049,0.47599918,-0.15780893,-1.0774068,-0.28825748,0.08620745,0.4378798,-0.28598085,0.85876584,-0.1653545,-0.64479625,0.1499269,-0.61582917,-0.27328274,0.9063367,-0.5342762,0.11765611,-0.023530582,-0.8176807,1.3274697,0.9504641,0.6162472,-0.5990361,0.14320894,-0.2828908,0.92776406,-0.77912474,0.22130007,-0.16842368,0.11138623,-0.7699716,0.37644368,0.4157083,0.32645956,0.10959963,0.16020638,-0.17585918,0.23289785,-1.6028115,0.33459038,0.17076331,0.15620506,-0.9248975,-1.1372595,-0.14697689,-0.6853641,0.11727596,0.10779373,1.3649842,-0.0060187634,-0.1258333,1.1009854,0.036944494,-0.519617,0.561179,-0.64515156,-0.87048936,0.7905141
2023-01-05,0.16922127,-0.113056764,-0.8161218,-0.11076445,-0.13005306,0.052704535,0.40029627,0.47654557,-0.15791129,-1.0764838,-0.28880018,0.08668609,0.4372225,-0.28676847,0.8587402,-0.16579765,-0.6449813,0.15002571,-0.61714464,-0.27266532,0.907793,-0.53478867,0.11633788,-0.024843285,-0.81818384,1.3292028,0.95163006,0.61671466,-0.59920967,0.14255288,-0.28283486,0.92769367,-0.78041327,0.2210289,-0.16813695,0.11022479,-0.7710807,0.37752506,0.41697043,0.32821694,0.11051919,0.15976085,-0.17639698,0.23335318,-1.6046956,0.3352993,0.17033288,0.15717834,-0.9240744,-1.1394324,-0.14865717,-0.6859423,0.118766375,0.106681556,1.365571,-0.0057838876,-0.12546521,1.1022393,0.03768085,-0.52014935,0.56139326,-0.64604104,-0.87158984,0.7917614
2023-01-06,0.16931221,-0.112790436,-0.81531876,-0.11016003,-0.1304696,0.052310593,0.40053684,0.47725987,-0.15803984,-1.0753506,-0.288423,0.087611884,0.43607286,-0.28684697,0.85759956,-0.16541836,-0.64465636,0.14936522,-0.61705345,-0.27255362,0.90717477,-0.5351027,0.11604543,-0.025398577,-0.8165049,1.3289474,0.9511349,0.6167987,-0.598494,0.1421782,-0.28347287,0.9274567,-0.77983373,0.22024319,-0.16801462,0.10903179,-0.7709586,0.37784058,0.41691938,0.3290434,0.111180864,0.15888636,-0.17653869,0.2337929,-1.6039075,0.33506954,0.16959953,0.15827233,-0.92317617,-1.1386638,-0.14945327,-0.6848576,0.11933748,0.10609171,1.3644252,-0.0042892676,-0.12573183,1.1025314,0.037932664,-0.51980937,0.5619779,-0.6454139,-0.87194544,0.79168856
2023-01-07,0.16997294,-0.111599505,-0.81536335,-0.10876686,-0.13104603,0.051993556,0.4010008,0.47876167,-0.15783456,-1.0735501,-0.28879023,0.08821395,0.43480134,-0.28749064,0.85714006,-0.16523789,-0.64474595,0.14902619,-0.61808866,-0.27228326,0.9079981,-0.53612506,0.11523092,-0.026821436,-0.8161247,1.3303695,0.951934,0.61713177,-0.5986199,0.14137442,-0.2834883,0.92690593,-0.78081626,0.21943352,-0.16773674,0.107869454,-0.77210724,0.3794781,0.4177323,0.33101785,0.11240519,0.15837109,-0.17680566,0.23440038,-1.605279,0.3354324,0.1687523,0.1599249,-0.9216071,-1.1396108,-0.15168023,-0.68507075,0.12112404,0.104882255,1.364632,-0.0030573253,-0.12559852,1.1037232,0.038389474,-0.5205197,0.5626017,-0.6468337,-0.8734827,0.7932837
2023-01-08,0.1704292,-0.1110068,-0.8138514,-0.10745481,-0.13124268,0.050887503,0.40090907,0.48037755,-0.15757395,-1.070822,-0.2875964,0.089793,0.4325892,-0.28761086,0.85410994,-0.16350952,-0.64365757,0.14733589,-0.6166665,-0.27234292,0.9053341,-0.53703463,0.114991695,-0.028034443,-0.8115331,1.3284492,0.95061517,0.616319,-0.59713393,0.14054996,-0.28490534,0.9254196,-0.7782675,0.21786696,-0.16774848,0.1061926,-0.77095854,0.38040325,0.41671884,0.33190146,0.11338771,0.15697218,-0.17597103,0.23536348,-1.6024839,0.3342505,0.16733935,0.16246136,-0.9187052,-1.1360635,-0.15356575,-0.682897,0.121667944,0.10402134,1.3615495,0.00053894706,-0.12645525,1.1037192,0.038654573,-0.5198048,0.563764,-0.64558023,-0.8735114,0.79260755
2023-01-09,0.1698587,-0.11092007,-0.814334,-0.10712359,-0.13002689,0.049718924,0.40028453,0.4803328,-0.15773542,-1.0692854,-0.28745332,0.09065066,0.43191084,-0.28749683,0.8521219,-0.1631179,-0.64290714,0.14634696,-0.6158274,-0.27179712,0.9036984,-0.53715664,0.11389458,-0.028968992,-0.8092017,1.3266544,0.95041996,0.6149217,-0.59583586,0.14031714,-0.2849466,0.9247347,-0.7768009,0.21770352,-0.1674813,0.10528073,-0.76965344,0.38086998,0.4167403,0.33173755,0.113288365,0.15660931,-0.17464375,0.23595805,-1.6010123,0.33315814,0.16704977,0.16330226,-0.9164875,-1.1346021,-0.15486501,-0.6824862,0.12180867,0.1036513,1.3598313,0.001914816,-0.1268862,1.1031355,0.03934542,-0.51881015,0.5634167,-0.6448695,-0.87300956,0.79155004
2023-01-10,0.17090954,-0.108654454,-0.8134445,-0.10584214,-0.1316139,0.0498633,0.40084863,0.48316908,-0.15782523,-1.0660108,-0.28822362,0.09194285,0.4302087,-0.288241,0.85117894,-0.16194212,-0.64359283,0.14718185,-0.61794025,-0.27082372,0.90576786,-0.53886414,0.11184113,-0.031661194,-0.80899864,1.3291755,0.9526041,0.61620027,-0.59610885,0.13829331,-0.2844179,0.92318565,-0.7776123,0.21565473,-0.16685274,0.103815064,-0.7724768,0.38362262,0.41705236,0.33572486,0.11528333,0.15497361,-0.17466858,0.23693238,-1.602283,0.3344798,0.16487552,0.1657565,-0.9149353,-1.1361433,-0.15888086,-0.6838558,0.12523842,0.10155226,1.3593111,0.0029735062,-0.12611291,1.1046243,0.039730042,-0.5191833,0.56322396,-0.64596707,-0.8749397,0.7946826
2023-01-11,0.17011513,-0.108695924,-0.81368816,-0.1057671,-0.13093308,0.0491833,0.4007945,0.48253143,-0.15774772,-1.0660113,-0.28798935,0.091996595,0.43005362,-0.2882929,0.8509658,-0.16215153,-0.6430248,0.14687712,-0.6176048,-0.27051514,0.90544885,-0.5391289,0.1110587,-0.032079753,-0.80850327,1.3287312,0.95269173,0.615776,-0.5956504,0.13777353,-0.28450298,0.9233086,-0.77729446,0.21637931,-0.16713762,0.10322544,-0.7719768,0.3839492,0.41766736,0.33574402,0.11526392,0.15491539,-0.17468049,0.2370231,-1.6021296,0.33437514,0.16513565,0.16563062,-0.914217,-1.1362728,-0.15907978,-0.6833719,0.12527615,0.101536125,1.3593501,0.003216209,-0.12609842,1.1049411,0.040387534,-0.51870495,0.5633324,-0.6456914,-0.8747157,0.79431903
2023-01-12,0.17172745,-0.09935032,-0.8094136,-0.10623686,-0.13802584,0.048976652,0.4029134,0.49161452,-0.15767469,-1.0551915,-0.29077542,0.09111518,0.42931762,-0.28555617,0.8523436,-0.1546306,-0.64673704,0.15264231,-0.62281233,-0.26614666,0.9102407,-0.5481038,0.1056319,-0.043270443,-0.8068003,1.330275,0.9606236,0.6171372,-0.5989993,0.13102402,-0.2823107,0.91832054,-0.77657497,0.20941341,-0.1655845,0.10710643,-0.77879286,0.3932197,0.4125351,0.34483543,0.11979697,0.1509116,-0.17060278,0.240373,-1.5981001,0.3398822,0.15703785,0.17264193,-0.9110811,-1.1369171,-0.16837342,-0.6934196,0.13297856,0.09579611,1.355546,0.0053254757,-0.12073258,1.1103082,0.040552184,-0.5174991,0.55822074,-0.643503,-0.8766636,0.80455256
2023-01-13,0.1733198,-0.08588414,-0.8036122,-0.10853447,-0.14873396,0.049918048,0.40602714,0.5041926,-0.15796623,-1.0412687,-0.29557317,0.088482544,0.42991272,-0.28113487,0.85698503,-0.14406726,-0.65367246,0.16215372,-0.6312798,-0.25952426,0.9189522,-0.56088614,0.0978442,-0.05885875,-0.8072663,1.3335671,0.97309905,0.619815,-0.6047465,0.1216073,-0.27815303,0.91171134,-0.77684766,0.19976541,-0.1631006,0.11428894,-0.78953695,0.40603992,0.4052079,0.3575197,0.12554875,0.14593576,-0.16487858,0.24437447,-1.5932407,0.3487913,0.1459229,0.18102136,-0.90887535,-1.1400462,-0.18044938,-0.7098963,0.14405292,0.088324994,1.3513886,0.005679691,-0.11199106,1.1182038,0.040312506,-0.5159501,0.5494089,-0.640372,-0.879223,0.82017016
2023-01-14,0.17375715,-0.08036007,-0.8006331,-0.10989306,-0.15356354,0.05079352,0.40796602,0.50925905,-0.15764612,-1.0368255,-0.29724723,0.08664289,0.43034956,-0.27965787,0.8605073,-0.13942455,-0.65698177,0.16635345,-0.634523,-0.2568007,0.92322904,-0.5665527,0.09521237,-0.064764954,-0.8085923,1.335638,0.9780457,0.621479,-0.6076079,0.11728704,-0.27666667,0.90957457,-0.77753323,0.1964828,-0.1628657,0.11789306,-0.79445994,0.41144475,0.40248302,0.3625807,0.12803328,0.14417256,-0.1635272,0.24551594,-1.5917513,0.353229,0.14155684,0.18352424,-0.90896684,-1.1422657,-0.18450892,-0.7166246,0.14852697,0.0856813,1.3509105,0.005068535,-0.108276665,1.1221967,0.039970107,-0.51557344,0.54618585,-0.6395934,-0.8807019,0.8271508
2023-01-15,0.17724785,-0.058989216,-0.7888714,-0.11379736,-0.17262396,0.052505948,0.41231436,0.53050625,-0.15831926,-1.0121822,-0.30381396,0.0835617,0.4303079,-0.27144834,0.8650626,-0.1205056,-0.6679855,0.18094403,-0.64696467,-0.2469344,0.93461996,-0.5869919,0.08362748,-0.090670526,-0.80519646,1.338488,0.9962728,0.6258014,-0.6160775,0.10279094,-0.270805,0.89757323,-0.77485454,0.17808527,-0.15808776,0.12907389,-0.81027794,0.4309813,0.38806537,0.38288462,0.13720277,0.13455108,-0.15313812,0.2527967,-1.5796391,0.3666135,0.12187348,0.19941165,-0.90495896,-1.1427277,-0.20354877,-0.74139965,0.16549015,0.07266477,1.3396741,0.008028494,-0.09427266,1.1336229,0.03900387,-0.5117378,0.53181493,-0.63053185,-0.88331074,0.85053
2023-01-16,0.18091564,-0.041702602,-0.77645487,-0.11746014,-0.18971455,0.05396176,0.41568422,0.5493921,-0.15939198,-0.98984027,-0.30817446,0.08258559,0.42865476,-0.26301065,0.8659072,-0.102950886,-0.67702454,0.19220561,-0.6560912,-0.23938502,0.9414415,-0.6042491,0.074743465,-0.11258023,-0.7985384,1.3381941,1.009928,0.62949175,-0.6215603,0.09069595,-0.26665238,0.8865524,-0.76960033,0.16037464,-0.1538217,0.13765192,-0.82250786,0.44638905,0.37349996,0.39978883,0.14486933,0.12497322,-0.14313266,0.25938272,-1.5650251,0.37694818,0.10378018,0.214151,-0.9007642,-1.1381029,-0.21948634,-0.759961,0.17956671,0.061782047,1.3261513,0.013075726,-0.08305623,1.1418076,0.037401848,-0.50679755,0.5194883,-0.6197195,-0.8846144,0.8689153
2023-01-17,0.17961715,-0.052230414,-0.78303564,-0.11575631,-0.18083498,0.054119,0.4139042,0.5382223,-0.15854415,-1.0034708,-0.3055621,0.08287695,0.4293324,-0.2673305,0.8659306,-0.11271176,-0.67296314,0.1858842,-0.65105075,-0.24456555,0.9377648,-0.59415114,0.08097093,-0.09985065,-0.8031154,1.3389518,1.0019976,0.62842125,-0.61885744,0.098119766,-0.26842883,0.8931727,-0.77320313,0.17011592,-0.15620741,0.13310324,-0.8158806,0.43697336,0.38177177,0.38998538,0.14008889,0.13060261,-0.14909495,0.2553879,-1.5738773,0.37159145,0.11398968,0.20532005,-0.9041175,-1.1405296,-0.20954798,-0.7491766,0.17128137,0.06797777,1.3339733,0.009942094,-0.08945021,1.1368682,0.03760165,-0.5095679,0.52636135,-0.625778,-0.8842425,0.8585874
2023-01-18,0.18089145,-0.046450917,-0.77937347,-0.11716349,-0.18628894,0.054903336,0.41513073,0.5444547,-0.15890399,-0.99677837,-0.3072989,0.08238119,0.42900023,-0.26417175,0.8669035,-0.10723005,-0.6762311,0.18956846,-0.6544696,-0.2422134,0.9404272,-0.5998597,0.078402266,-0.10676486,-0.8018263,1.339151,1.0068054,0.62979513,-0.6209379,0.09401137,-0.26660565,0.8899273,-0.7723174,0.16468492,-0.1547929,0.13617674,-0.82023716,0.44215423,0.37714645,0.39569503,0.14257413,0.12784934,-0.1458138,0.25732952,-1.5697405,0.37500554,0.10845636,0.20957145,-0.9030074,-1.1393976,-0.21489029,-0.75560296,0.17613584,0.06493563,1.3303117,0.011251042,-0.085686654,1.1395347,0.03677299,-0.5080325,0.5220991,-0.6230512,-0.8850173,0.8652556
2023-01-19,0.18397723,-0.028381813,-0.76967156,-0.12061878,-0.2019732,0.05644075,0.41840744,0.5632247,-0.16022035,-0.97551876,-0.31281826,0.08063796,0.4284446,-0.2547287,0.87007374,-0.09116548,-0.6852556,0.20019391,-0.66467905,-0.23450321,0.94848526,-0.61747307,0.06943123,-0.12794653,-0.79768664,1.3395977,1.0217911,0.63249785,-0.62695074,0.08141492,-0.26058453,0.87970144,-0.76983845,0.14899698,-0.15007955,0.14476657,-0.83311546,0.45861843,0.36424586,0.4127693,0.14983171,0.12023246,-0.13566056,0.26351818,-1.5578068,0.3844658,0.09220432,0.22262101,-0.89824736,-1.1366005,-0.23165567,-0.77554834,0.19111043,0.05553986,1.3200336,0.015123317,-0.07441687,1.1479073,0.035441644,-0.50372654,0.5091764,-0.6158543,-0.8871664,0.88489294
2023-01-20,0.18466176,-0.021797124,-0.76588374,-0.121149935,-0.20716307,0.05605588,0.41913694,0.56850266,-0.15967423,-0.96762764,-0.31378895,0.07969968,0.42833677,-0.2540489,0.86982226,-0.08428322,-0.68799907,0.20516485,-0.6677117,-0.2313847,0.9514156,-0.62349707,0.06455742,-0.137974,-0.7946113,1.3407118,1.0276315,0.6340426,-0.63013566,0.07736321,-0.2609635,0.8748024,-0.7670302,0.1432086,-0.14918372,0.14802045,-0.83679783,0.46444672,0.3597504,0.4191067,0.15284184,0.116351426,-0.13254927,0.26674435,-1.5545061,0.38961184,0.08570087,0.22942963,-0.8963102,-1.1371177,-0.23735282,-0.782452,0.19511217,0.049693335,1.3151381,0.016973587,-0.07016826,1.1524577,0.036420345,-0.5032046,0.50625956,-0.6103964,-0.88646716,0.890674
2023-01-21,0.18302122,-0.031067695,-0.7738096,-0.11882237,-0.19729622,0.055645637,0.41769826,0.55753386,-0.1580993,-0.98138726,-0.31183106,0.078884155,0.42994055,-0.2590298,0.871579,-0.094845764,-0.6832643,0.1988007,-0.66268367,-0.23546983,0.9483853,-0.61409914,0.07064633,-0.12516011,-0.800209,1.3412883,1.0198749,0.63185394,-0.6283005,0.083904795,-0.26260915,0.8816991,-0.77187407,0.1546472,-0.15241489,0.14455536,-0.8302718,0.45656818,0.3687297,0.4090265,0.14857465,0.12305708,-0.13902532,0.26236504,-1.5640546,0.38391006,0.09703615,0.21959104,-0.8990292,-1.1409924,-0.22795825,-0.77304626,0.18702629,0.056472868,1.3251466,0.012936683,-0.07604435,1.1482313,0.03697321,-0.5068818,0.51336116,-0.6186911,-0.8863977,0.8810209
2023-01-22,0.18156175,-0.045389954,-0.77941644,-0.11803413,-0.18734689,0.05714325,0.416422,0.54497635,-0.15819003,-0.99952936,-0.3082903,0.08040421,0.43042383,-0.2643298,0.8714945,-0.10675144,-0.6784329,0.19093278,-0.6560883,-0.24192496,0.94396275,-0.60077626,0.0798413,-0.10644785,-0.8062253,1.3421731,1.0081956,0.631667,-0.6236934,0.093099356,-0.26580745,0.8908295,-0.7757575,0.1660549,-0.1560727,0.1388172,-0.8230633,0.44310227,0.37762383,0.39644358,0.14306235,0.12928712,-0.14738962,0.25651106,-1.5729516,0.37717468,0.1092415,0.20714964,-0.90564495,-1.1428136,-0.21388419,-0.7579081,0.17685598,0.06575798,1.3343065,0.008505465,-0.08450887,1.1411219,0.035881028,-0.50949866,0.5221561,-0.6256314,-0.8863096,0.86816823
2023-01-23,0.17934678,-0.06415656,-0.78908867,-0.11528175,-0.17258446,0.057359137,0.4137177,0.5262914,-0.15722363,-1.0229146,-0.30300105,0.08177085,0.43102214,-0.27139834,0.8705198,-0.12342802,-0.6705579,0.17940608,-0.6464533,-0.25108486,0.9365259,-0.58317333,0.09137078,-0.08313884,-0.8125654,1.3421965,0.9928671,0.6297815,-0.6179258,0.10586473,-0.2700278,0.90234286,-0.78051734,0.1823388,-0.16060033,0.13032892,-0.81124455,0.4257992,0.39074817,0.3791006,0.13506177,0.13840546,-0.15807767,0.24945563,-1.585688,0.36730933,0.12653553,0.19183914,-0.9117829,-1.1446935,-0.19571175,-0.737311,0.16222963,0.077190414,1.3465319,0.003986882,-0.0961328,1.1320388,0.03584826,-0.513706,0.53464854,-0.63483816,-0.8851868,0.84947515
2023-01-24,0.17921448,-0.06710027,-0.7910328,-0.114734955,-0.17048813,0.057580628,0.4131369,0.52265745,-0.15676531,-1.0269088,-0.302415,0.0815234,0.4316918,-0.2733684,0.8706146,-0.12651154,-0.6696847,0.17857972,-0.64586574,-0.25256166,0.9365862,-0.57994175,0.09280051,-0.08016931,-0.8147169,1.343549,0.9911859,0.630306,-0.6180714,0.10847805,-0.27082923,0.9042218,-0.78190196,0.18486267,-0.16117102,0.12947373,-0.80974483,0.422843,0.3931945,0.37663057,0.13385555,0.13976665,-0.16027683,0.24845591,-1.5892831,0.36677045,0.12932801,0.18978086,-0.91364133,-1.1468915,-0.19247703,-0.7348428,0.15955189,0.07806738,1.3489814,0.0024840701,-0.097400784,1.131046,0.03607238,-0.51514524,0.5367916,-0.635944,-0.88481426,0.8467405
2023-01-25,0.1831796,-0.04499105,-0.7786427,-0.118494056,-0.19028555,0.058862574,0.41668773,0.5451238,-0.15803345,-0.9996245,-0.30923203,0.0794583,0.4313922,-0.26370665,0.8728697,-0.10720985,-0.6802182,0.19317721,-0.65910786,-0.24263796,0.94718176,-0.6008224,0.0804787,-0.107628115,-0.8092367,1.3448954,1.0097988,0.6344419,-0.62617606,0.0938597,-0.26471227,0.89115095,-0.777854,0.16460943,-0.15533239,0.14019397,-0.82544297,0.44265774,0.37711722,0.3978534,0.1433244,0.12903564,-0.14829609,0.256427,-1.5747548,0.3795542,0.10850486,0.2074724,-0.90856105,-1.1449931,-0.21280217,-0.7597437,0.1770759,0.064391136,1.3351449,0.0068928543,-0.082624,1.141608,0.03511388,-0.5105064,0.5212308,-0.62471765,-0.88646644,0.8701569
2023-01-26,0.18635687,-0.022242848,-0.76795065,-0.121524654,-0.20901196,0.059507973,0.42018086,0.5671147,-0.15864535,-0.9728712,-0.31603923,0.07631236,0.43183208,-0.25449792,0.8766304,-0.08814348,-0.69010025,0.20724678,-0.67197454,-0.23246641,0.9579224,-0.6223263,0.06775516,-0.13540696,-0.8042957,1.3464965,1.0289356,0.637372,-0.63490295,0.078820966,-0.25844154,0.8780729,-0.7746693,0.14614311,-0.14975703,0.15107372,-0.8407807,0.46366912,0.36239558,0.4188042,0.15259102,0.11960475,-0.13650574,0.2645849,-1.5619987,0.3919468,0.088782966,0.22492479,-0.9023708,-1.1443254,-0.23349926,-0.7852001,0.19430304,0.05091283,1.3234004,0.011059353,-0.06799642,1.153193,0.035052225,-0.5066446,0.50622535,-0.61532515,-0.8881661,0.8937278
2023-01-27,0.18451272,-0.038982335,-0.7754643,-0.11950063,-0.19641717,0.060172886,0.41800404,0.55090433,-0.15800112,-0.9941653,-0.31127417,0.07756397,0.43262544,-0.26197612,0.87576514,-0.10250573,-0.683707,0.1981548,-0.6638749,-0.24036509,0.95223546,-0.6060671,0.07773006,-0.11452187,-0.81038284,1.3478445,1.0153176,0.636977,-0.63007164,0.09061548,-0.2633785,0.88844633,-0.7785759,0.1599406,-0.15413648,0.14407751,-0.830977,0.4477067,0.37346777,0.40363488,0.14592326,0.12683667,-0.14661822,0.2582721,-1.5738097,0.38436115,0.103437394,0.21161747,-0.90958655,-1.147363,-0.21677372,-0.76707876,0.18111709,0.06058279,1.3339964,0.00643556,-0.07805627,1.1454977,0.034771815,-0.5108288,0.517959,-0.62256736,-0.8872994,0.87732565
2023-01-28,0.18156458,-0.06364344,-0.78981763,-0.115327455,-0.17594244,0.060176738,0.41435188,0.5258868,-0.15650374,-1.0258237,-0.30485952,0.07871126,0.4341385,-0.27172545,0.875378,-0.12596466,-0.67284626,0.18268374,-0.6513276,-0.25250536,0.9426565,-0.582324,0.093127936,-0.082795426,-0.81999654,1.3481927,0.99491024,0.6338859,-0.62263465,0.10795696,-0.26858875,0.9043511,-0.7860914,0.18266824,-0.16019678,0.13321391,-0.8150737,0.4249928,0.3917497,0.3800814,0.13515839,0.13985607,-0.16106534,0.24858223,-1.5920839,0.37066525,0.12750538,0.19060707,-0.9177957,-1.1511372,-0.19272344,-0.740335,0.1614767,0.07633969,1.3518959,-0.00027869456,-0.0935146,1.1334128,0.034717992,-0.5171009,0.5348581,-0.63684446,-0.88630795,0.85263824
2023-01-29,0.17843507,-0.08849305,-0.8021066,-0.11123375,-0.1554614,0.059379302,0.41048694,0.50147223,-0.15492079,-1.0561342,-0.2968889,0.08081156,0.43442097,-0.28197673,0.8723838,-0.14729202,-0.66147757,0.16680874,-0.6369763,-0.26456347,0.93063325,-0.55879986,0.10818018,-0.05192418,-0.8257786,1.3464022,0.9733138,0.6304144,-0.61396664,0.12518558,-0.27605528,0.9189008,-0.7899442,0.20390707,-0.1667096,0.12213946,-0.79781556,0.40186667,0.40807605,0.3561776,0.12471678,0.15131305,-0.17456146,0.23952216,-1.6068369,0.35691428,0.15011555,0.1713569,-0.9248593,-1.1517047,-0.168849,-0.7120459,0.14128923,0.09158903,1.3662788,-0.004702693,-0.10969457,1.1211839,0.03466796,-0.5225522,0.552526,-0.6480095,-0.8841889,0.82673657
2023-01-30,0.1778535,-0.09269151,-0.80652934,-0.110037945,-0.15115345,0.059323363,0.40937275,0.4961195,-0.15423071,-1.0621761,-0.29653215,0.08015582,0.43578103,-0.2850064,0.8729574,-0.1527184,-0.65959793,0.16487244,-0.6357926,-0.2665085,0.93042076,-0.5538629,0.110135436,-0.04672047,-0.8295018,1.3479427,0.9706763,0.6298805,-0.6136827,0.12907553,-0.27655727,0.92186546,-0.7925726,0.2087458,-0.16755399,0.12074074,-0.7952454,0.39796892,0.41263977,0.35184446,0.122585185,0.15428755,-0.17749289,0.23776142,-1.6127237,0.35499728,0.15517226,0.16758192,-0.9267162,-1.1552348,-0.16458037,-0.7088232,0.13742033,0.09367977,1.3710352,-0.007389711,-0.11195272,1.1193321,0.03515225,-0.524828,0.5554867,-0.6517276,-0.88400126,0.82255137
2023-01-31,0.18014659,-0.08391754,-0.8006351,-0.11266132,-0.16038619,0.061590396,0.41170877,0.507372,-0.1559318,-1.0523566,-0.29983824,0.07963623,0.43557557,-0.27816144,0.8759624,-0.14512289,-0.66467375,0.16967012,-0.6415332,-0.26323938,0.93485004,-0.56279063,0.10766254,-0.054631393,-0.8288844,1.3482058,0.9774469,0.63177496,-0.61606926,0.12242104,-0.2720126,0.91793627,-0.79284143,0.20051858,-0.16485307,0.124910384,-0.8032643,0.4057781,0.40540174,0.3605112,0.12617365,0.15099853,-0.17261155,0.23988843,-1.6059877,0.3587656,0.14708261,0.1723451,-0.92597973,-1.1525196,-0.17260894,-0.7184192,0.14577785,0.0910936,1.3669423,-0.0059861,-0.106424436,1.1223768,0.032800607,-0.52205795,0.5480405,-0.64992,-0.8864075,0.8336444
2023-02-01,0.17755629,-0.097938776,-0.8085957,-0.11005301,-0.14836712,0.061067395,0.40925246,0.4918623,-0.15451394,-1.0706912,-0.2950461,0.07984246,0.4366828,-0.28586194,0.8752888,-0.1571969,-0.6584018,0.16182406,-0.6338158,-0.27004316,0.92967886,-0.5490084,0.114802346,-0.038401622,-0.83341515,1.3497217,0.9665848,0.63055897,-0.6125558,0.13272168,-0.27709338,0.9259154,-0.7955089,0.21338865,-0.16864967,0.11862675,-0.79362047,0.39261398,0.41608605,0.3474054,0.12000283,0.15763113,-0.18132247,0.2352843,-1.6178275,0.3525728,0.16020113,0.16214232,-0.9307811,-1.1563486,-0.1585003,-0.7030481,0.133571,0.09827109,1.3763248,-0.009683469,-0.11528743,1.1171465,0.03402199,-0.52655363,0.55906737,-0.65572304,-0.8846138,0.81872976
2023-02-02,0.17936061,-0.08884111,-0.8047775,-0.1110442,-0.15602481,0.061671995,0.4105975,0.50009435,-0.15442897,-1.0604588,-0.29842693,0.07808314,0.43757328,-0.2832431,0.87730366,-0.15061103,-0.66253394,0.16855246,-0.63997704,-0.26578474,0.9355826,-0.5569473,0.10960324,-0.049598496,-0.83322287,1.3519049,0.9746306,0.6326414,-0.6171785,0.12715085,-0.2744063,0.921238,-0.7954894,0.20625848,-0.16671133,0.123601206,-0.8004495,0.40086126,0.41081843,0.35592535,0.12398582,0.15382676,-0.17763805,0.23826265,-1.6144451,0.35833603,0.15264446,0.16888575,-0.92958295,-1.1583904,-0.16626857,-0.7140398,0.14017609,0.092200264,1.372708,-0.009431271,-0.10858886,1.1219738,0.03404633,-0.5259018,0.5532507,-0.65238476,-0.88545525,0.82826257
2023-02-03,0.17824621,-0.1012775,-0.8110268,-0.10998074,-0.14734127,0.06317485,0.4092446,0.48840582,-0.15442996,-1.077005,-0.2958048,0.07840304,0.4388875,-0.28733632,0.8786109,-0.16254385,-0.6582815,0.16158326,-0.6348269,-0.27197748,0.9322267,-0.5447918,0.11794832,-0.032636207,-0.83998966,1.3531802,0.96449775,0.63235575,-0.6136296,0.13613492,-0.27624482,0.9298772,-0.8003447,0.21690178,-0.16934934,0.11873676,-0.7941008,0.3887474,0.41949943,0.34442714,0.11844788,0.16026251,-0.18543786,0.23287436,-1.6236551,0.35204357,0.16435158,0.15746583,-0.93600416,-1.1610576,-0.1532966,-0.7012836,0.13086051,0.10073581,1.3821608,-0.014282117,-0.11579164,1.1156628,0.033066757,-0.5288493,0.56080765,-0.6596479,-0.8854645,0.8170476
2023-02-04,0.19542404,0.018482845,-0.7447773,-0.12827033,-0.25019637,0.0656615,0.4266203,0.6084064,-0.16008462,-0.92648435,-0.32979915,0.06884584,0.4359202,-0.23852256,0.88678926,-0.05471939,-0.7113095,0.23799032,-0.7014416,-0.21544896,0.98528045,-0.6595282,0.04672448,-0.18559758,-0.8027251,1.3571069,1.06487,0.6502455,-0.65575,0.054665834,-0.2468757,0.85643816,-0.773081,0.10962602,-0.13947588,0.17358138,-0.87519467,0.4988651,0.33471704,0.4582432,0.16981372,0.10110177,-0.11953747,0.2782997,-1.543579,0.419679,0.050971277,0.25665933,-0.9013768,-1.1493797,-0.2655725,-0.83325005,0.2243647,0.024236958,1.3048753,0.013243372,-0.03726799,1.1748264,0.03318333,-0.50296444,0.4784772,-0.5949989,-0.8912013,0.93895996
