date,trans_embedding_0,trans_embedding_1,trans_embedding_2,trans_embedding_3,trans_embedding_4,trans_embedding_5,trans_embedding_6,trans_embedding_7,trans_embedding_8,trans_embedding_9,trans_embedding_10,trans_embedding_11,trans_embedding_12,trans_embedding_13,trans_embedding_14,trans_embedding_15,trans_embedding_16,trans_embedding_17,trans_embedding_18,trans_embedding_19,trans_embedding_20,trans_embedding_21,trans_embedding_22,trans_embedding_23,trans_embedding_24,trans_embedding_25,trans_embedding_26,trans_embedding_27,trans_embedding_28,trans_embedding_29,trans_embedding_30,trans_embedding_31,trans_embedding_32,trans_embedding_33,trans_embedding_34,trans_embedding_35,trans_embedding_36,trans_embedding_37,trans_embedding_38,trans_embedding_39,trans_embedding_40,trans_embedding_41,trans_embedding_42,trans_embedding_43,trans_embedding_44,trans_embedding_45,trans_embedding_46,trans_embedding_47,trans_embedding_48,trans_embedding_49,trans_embedding_50,trans_embedding_51,trans_embedding_52,trans_embedding_53,trans_embedding_54,trans_embedding_55,trans_embedding_56,trans_embedding_57,trans_embedding_58,trans_embedding_59,trans_embedding_60,trans_embedding_61,trans_embedding_62,trans_embedding_63,trans_embedding_64,trans_embedding_65,trans_embedding_66,trans_embedding_67,trans_embedding_68,trans_embedding_69,trans_embedding_70,trans_embedding_71,trans_embedding_72,trans_embedding_73,trans_embedding_74,trans_embedding_75,trans_embedding_76,trans_embedding_77,trans_embedding_78,trans_embedding_79,trans_embedding_80,trans_embedding_81,trans_embedding_82,trans_embedding_83,trans_embedding_84,trans_embedding_85,trans_embedding_86,trans_embedding_87,trans_embedding_88,trans_embedding_89,trans_embedding_90,trans_embedding_91,trans_embedding_92,trans_embedding_93,trans_embedding_94,trans_embedding_95,trans_embedding_96,trans_embedding_97,trans_embedding_98,trans_embedding_99,trans_embedding_100,trans_embedding_101,trans_embedding_102,trans_embedding_103,trans_embedding_104,trans_embedding_105,trans_embedding_106,trans_embedding_107,trans_embedding_108,trans_embedding_109,trans_embedding_110,trans_embedding_111,trans_embedding_112,trans_embedding_113,trans_embedding_114,trans_embedding_115,trans_embedding_116,trans_embedding_117,trans_embedding_118,trans_embedding_119,trans_embedding_120,trans_embedding_121,trans_embedding_122,trans_embedding_123,trans_embedding_124,trans_embedding_125,trans_embedding_126,trans_embedding_127
2024-06-12 14:00:00,0.046810962,-0.28825697,0.12884039,1.5433537,-0.3823026,1.0704892,-0.44386846,4.939857,-0.7925325,0.94688,0.34165195,-0.74010134,-0.3354612,-1.3441029,0.65660393,-0.9126334,0.34436658,0.42951518,2.6724424,-0.54148984,-0.70246625,-0.1747977,0.33740982,-0.9255843,0.29015845,0.34276876,0.50064355,-1.185208,0.43787417,0.17505705,1.5885721,0.5774326,-0.27831292,-0.10059379,0.1202059,0.90129894,-3.3050845,-0.49861825,0.4693975,0.30638728,0.7191701,-0.2560822,-0.9081822,-0.83585864,0.27488884,-0.09689881,0.2010495,-0.13687208,0.21956766,-0.50699836,0.18410824,0.39007637,-0.62889874,0.6513535,-0.95719296,-0.34166428,-0.77211624,-0.7657538,-0.7601989,0.3654397,-0.08175643,-0.5686365,0.012255059,0.9368502,-0.25419113,-1.0667517,0.64238125,-2.291054,-0.3905352,0.68198735,-0.54003215,0.26500487,0.44128057,0.5535636,-0.25164315,-0.22679742,-0.8904929,0.36989406,-0.020307386,0.30754226,-0.54033715,-1.2683911,1.2041818,-0.65533763,-0.862913,0.3046798,-2.5446482,0.1538476,-1.0414014,0.23592666,-0.2663786,0.036389295,2.1453083,0.009775255,0.21239328,-0.048738215,-0.674864,0.8363795,4.441684,0.73650885,-0.28395945,0.097356215,0.050487075,-0.10053777,0.46475044,-0.5299494,-0.5938531,0.2691282,-0.17316358,0.29697612,0.05936802,0.4696923,-0.7718175,-0.18120934,0.2830214,-0.46622744,-1.916728,-1.0828947,-0.055399127,0.10065073,0.28941435,0.33088568,-0.1973578,0.59018433,-0.08889157,0.24644978,-0.09020244,0.53763336
2024-06-12 15:00:00,0.059018448,-0.28441042,0.13286492,1.5457238,-0.3878068,1.0733186,-0.44802663,4.937423,-0.79262656,0.9592837,0.34452978,-0.74058336,-0.3292742,-1.33797,0.646926,-0.91398805,0.33938175,0.4269342,2.6645124,-0.5464914,-0.7121106,-0.16310878,0.33742893,-0.9275768,0.28807455,0.3490879,0.49123168,-1.173889,0.44147825,0.16968061,1.5901072,0.57384396,-0.28113177,-0.09919314,0.11926774,0.90636194,-3.3071194,-0.4987942,0.45928815,0.30928382,0.722378,-0.25542524,-0.89586145,-0.8372168,0.27594414,-0.0872888,0.19894217,-0.13554037,0.22154042,-0.5001483,0.18391742,0.3864295,-0.63057846,0.6395659,-0.9666865,-0.3406776,-0.7721958,-0.77144915,-0.7655969,0.3690049,-0.082986355,-0.5778137,0.016275706,0.932037,-0.256592,-1.0681574,0.6469165,-2.2894824,-0.39519265,0.68840355,-0.54198664,0.26403943,0.4474836,0.55715275,-0.25330546,-0.23099276,-0.8983051,0.3696165,-0.016963258,0.30535546,-0.53639543,-1.2613584,1.2036146,-0.639671,-0.8683472,0.29613575,-2.5531464,0.16669367,-1.0425063,0.23823737,-0.26693425,0.033091977,2.14139,0.002669147,0.21197647,-0.04758069,-0.67052615,0.83948106,4.4428673,0.73791206,-0.28027695,0.08268926,0.04844448,-0.096625805,0.46860155,-0.53712076,-0.5943206,0.26851517,-0.1732669,0.29254353,0.054879196,0.4683606,-0.7728876,-0.18034342,0.29277647,-0.46568593,-1.9143454,-1.0827149,-0.048728473,0.096530445,0.28193355,0.33313715,-0.19826712,0.59603775,-0.08177757,0.2296779,-0.08615935,0.5476161
2024-06-12 16:00:00,0.06765732,-0.2852262,0.13870217,1.546857,-0.39575565,1.0699477,-0.44209847,4.938149,-0.79296416,0.97551125,0.3443276,-0.73991823,-0.32089007,-1.3386168,0.6381607,-0.91465366,0.3301146,0.42851096,2.6473427,-0.55700916,-0.7210697,-0.15944357,0.33330098,-0.92786604,0.29234987,0.35219476,0.48742083,-1.1710662,0.44209102,0.16747355,1.5922298,0.5627626,-0.28002864,-0.09586442,0.11340937,0.9108471,-3.3120594,-0.49519092,0.4459513,0.31108546,0.728565,-0.2626616,-0.8824832,-0.83407605,0.27727523,-0.07729701,0.19846968,-0.13184208,0.22585195,-0.49210542,0.1834405,0.38878354,-0.6324483,0.62845063,-0.9670248,-0.3315372,-0.7721649,-0.7733572,-0.7715845,0.3755242,-0.07287291,-0.58274174,0.020505002,0.9317996,-0.26742685,-1.0623797,0.6462558,-2.2852175,-0.40077913,0.6970441,-0.5511669,0.26092738,0.44880566,0.55652946,-0.2584285,-0.23264125,-0.9066396,0.3676416,-0.019403644,0.296602,-0.5299693,-1.2558532,1.1986616,-0.61971587,-0.8724787,0.29075605,-2.5593076,0.17869475,-1.0389292,0.23721206,-0.26883635,0.03320705,2.1390803,-0.009316355,0.21407351,-0.04182943,-0.6658953,0.84216505,4.4513025,0.74155366,-0.271789,0.06395229,0.046972673,-0.09289938,0.47313145,-0.54701364,-0.5966129,0.2731913,-0.17551136,0.28072807,0.05282258,0.46867606,-0.773439,-0.17745729,0.3042334,-0.46235085,-1.9168302,-1.0775003,-0.042428687,0.09198324,0.2778145,0.33606547,-0.20259884,0.5980919,-0.07712777,0.21100555,-0.07832738,0.5515855
2024-06-12 17:00:00,0.067858756,-0.28624475,0.14231983,1.5478876,-0.39862153,1.0745125,-0.43962893,4.9395547,-0.801128,0.9710282,0.34614548,-0.73886853,-0.31644833,-1.3487664,0.64671665,-0.9123273,0.33225036,0.43124652,2.634595,-0.5635916,-0.7181323,-0.15670732,0.33182716,-0.9264518,0.2912962,0.3422187,0.49713096,-1.1689608,0.44259313,0.16210954,1.5902426,0.5617935,-0.27439317,-0.09448203,0.10645884,0.90951353,-3.3092644,-0.4954299,0.45299542,0.31396267,0.7263074,-0.26780716,-0.8787648,-0.8322469,0.27539784,-0.08582714,0.19765961,-0.13579871,0.22626378,-0.48336303,0.18844445,0.39610815,-0.6363936,0.62278545,-0.9708464,-0.32666314,-0.7754235,-0.7741436,-0.77846193,0.37737468,-0.061873715,-0.58779705,0.01972399,0.93345815,-0.26718166,-1.0671637,0.64649767,-2.2957656,-0.39808765,0.69231653,-0.5498857,0.26428723,0.446147,0.5571363,-0.25828838,-0.2261071,-0.91272014,0.3718672,-0.0148830805,0.29494208,-0.5306864,-1.2504563,1.2003918,-0.6104763,-0.87011373,0.2925148,-2.5475302,0.17648092,-1.0391225,0.24366416,-0.27192828,0.034650136,2.146082,-0.020305185,0.20756443,-0.044112504,-0.66491884,0.8428848,4.4494796,0.74141246,-0.27533653,0.06495311,0.051703405,-0.09135016,0.48039585,-0.5554377,-0.59821254,0.27656218,-0.17612335,0.28082052,0.050922066,0.4679083,-0.768325,-0.17552555,0.3101958,-0.46037075,-1.9188988,-1.0838654,-0.04160892,0.0863332,0.2807472,0.33399564,-0.2053201,0.5963487,-0.07950254,0.20548071,-0.074017845,0.5484587
2024-06-12 18:00:00,0.07600495,-0.28033832,0.13869797,1.5449817,-0.40155602,1.0641465,-0.43792668,4.9408407,-0.80316865,0.9774882,0.35851333,-0.7464599,-0.31152722,-1.3361981,0.6539876,-0.9165885,0.33280626,0.4258633,2.628346,-0.5758789,-0.7250989,-0.15207663,0.34171575,-0.9269329,0.29589808,0.34500676,0.5004848,-1.1781583,0.45137852,0.16954145,1.5975201,0.560379,-0.28224528,-0.09284261,0.11294852,0.91011995,-3.3114388,-0.49031094,0.44611832,0.32116944,0.7257652,-0.2760334,-0.8697246,-0.82622975,0.2772785,-0.078206845,0.19276783,-0.1297323,0.22414431,-0.47875038,0.17963718,0.40564,-0.6406366,0.61263376,-0.97111684,-0.32808468,-0.7764849,-0.7763073,-0.78341347,0.37727648,-0.066018336,-0.58450663,0.02207166,0.93130946,-0.27808943,-1.0500944,0.6360241,-2.3016818,-0.39712477,0.704677,-0.5660336,0.26144105,0.4489422,0.55873233,-0.2656867,-0.23717853,-0.91812986,0.36615846,-0.014385128,0.29299304,-0.524011,-1.2627094,1.1913631,-0.5959018,-0.8662905,0.29309916,-2.5508454,0.17673026,-1.0391464,0.24053948,-0.2736333,0.0336608,2.1411254,-0.014664218,0.20892924,-0.047372006,-0.66184217,0.86643225,4.444275,0.74663264,-0.2710694,0.051021677,0.04694921,-0.079226546,0.4787474,-0.56266147,-0.5950399,0.2749642,-0.17369048,0.2730221,0.06426079,0.46745315,-0.76736903,-0.1718808,0.3111768,-0.46080983,-1.9189241,-1.0746181,-0.044553403,0.082736515,0.28203917,0.34633392,-0.21190722,0.5888947,-0.07600189,0.1879542,-0.07124905,0.54366523
2024-06-12 19:00:00,0.075895295,-0.2723269,0.13058586,1.5465758,-0.39612815,1.0768775,-0.44648024,4.9406643,-0.80997217,0.96594775,0.3650676,-0.75042003,-0.3173824,-1.3340341,0.6649501,-0.91610414,0.34136745,0.42269537,2.6326191,-0.57705945,-0.72684073,-0.15591411,0.34666213,-0.92559665,0.29417986,0.33851606,0.508792,-1.1807091,0.46149212,0.16793627,1.5967507,0.56927997,-0.2831712,-0.09521693,0.12019003,0.9098928,-3.3056564,-0.49029014,0.45952022,0.32279158,0.7136899,-0.27218485,-0.8748677,-0.8259783,0.27603012,-0.08487901,0.19058229,-0.12958238,0.2210453,-0.4750748,0.17951983,0.41277543,-0.64141744,0.60931075,-0.96891373,-0.33094457,-0.7778154,-0.7819461,-0.7895433,0.36903006,-0.07011397,-0.5868039,0.022818534,0.92669946,-0.27047187,-1.0506948,0.63854414,-2.316261,-0.40255907,0.70907384,-0.56893325,0.26839674,0.44328666,0.5597229,-0.26873782,-0.23545535,-0.9245197,0.37108332,-0.008983195,0.2939358,-0.5289688,-1.2627784,1.1879662,-0.5973285,-0.8613046,0.3027012,-2.5406759,0.1713327,-1.0468105,0.24418171,-0.27362162,0.030845111,2.1439245,-0.0037817587,0.20863175,-0.054449666,-0.6642872,0.8746652,4.426378,0.7459504,-0.27285272,0.047621444,0.05239576,-0.074402235,0.47597048,-0.5670999,-0.5896369,0.2731428,-0.16873892,0.27300572,0.06941471,0.46579716,-0.76907676,-0.16756666,0.30402815,-0.4608055,-1.9170663,-1.081759,-0.049789805,0.08039669,0.29362863,0.3540924,-0.21330535,0.5864995,-0.076716706,0.18637143,-0.07348198,0.54856
2024-06-13 13:00:00,0.075454496,-0.26762882,0.123948306,1.5474064,-0.39061493,1.0884366,-0.45492646,4.9419603,-0.81880003,0.95309037,0.365563,-0.75081784,-0.3251351,-1.3336427,0.6722185,-0.91621524,0.35072428,0.42209896,2.6380763,-0.572332,-0.7285268,-0.16157764,0.34954494,-0.9199342,0.29337314,0.33531952,0.51057583,-1.1828016,0.46678025,0.16526088,1.5905017,0.5738742,-0.28297856,-0.09811142,0.1255413,0.9129509,-3.2991,-0.49277008,0.4744832,0.3177372,0.6992417,-0.26350763,-0.880458,-0.83081836,0.27027526,-0.08996743,0.19090159,-0.13134229,0.21878894,-0.47740534,0.18204929,0.41299784,-0.6426975,0.6082171,-0.962243,-0.3328159,-0.7779177,-0.78591716,-0.7943145,0.3622592,-0.07252355,-0.58730626,0.020813623,0.9225631,-0.2584745,-1.0506946,0.64354134,-2.321731,-0.40852565,0.7110425,-0.57363117,0.27871218,0.44030258,0.56225854,-0.26866695,-0.23326877,-0.9310621,0.37705135,-0.0050532953,0.29260913,-0.53623307,-1.2618252,1.186272,-0.60338753,-0.8571553,0.30750698,-2.53219,0.1726107,-1.0562091,0.24416535,-0.2743746,0.02882446,2.148785,0.008323135,0.21184918,-0.054932214,-0.67007196,0.8770603,4.4117975,0.746366,-0.27321202,0.047753114,0.058763724,-0.07256573,0.47388273,-0.570083,-0.58695614,0.27421197,-0.16782823,0.27430558,0.079192765,0.46338314,-0.77033573,-0.16682577,0.29435956,-0.46550164,-1.9189785,-1.0886161,-0.054683883,0.08263174,0.3056382,0.35830054,-0.20691065,0.583796,-0.07578498,0.18747853,-0.07316929,0.5538203
2024-06-13 14:00:00,0.07815939,-0.25976238,0.11933107,1.5503805,-0.38663834,1.0951447,-0.46477133,4.9424696,-0.82281935,0.9406393,0.3557211,-0.75915384,-0.33132643,-1.3340356,0.6741024,-0.91698873,0.35099214,0.42169794,2.6487794,-0.56433743,-0.7335599,-0.16872619,0.34469768,-0.91131276,0.29115987,0.33940718,0.50379205,-1.1731272,0.47617507,0.16144736,1.5894445,0.5852117,-0.2796246,-0.10270999,0.1327957,0.92200613,-3.296467,-0.4932314,0.4870628,0.31058592,0.6840017,-0.24871139,-0.8795143,-0.83442754,0.26457772,-0.09221328,0.19960928,-0.13071057,0.21970393,-0.48179218,0.18196663,0.41045803,-0.636025,0.60658014,-0.96794695,-0.33413625,-0.7827917,-0.78836185,-0.7999645,0.36093634,-0.07803627,-0.5868542,0.023031306,0.91483384,-0.25502545,-1.0524307,0.6588101,-2.3261013,-0.4138388,0.7068855,-0.5712536,0.2817126,0.43789753,0.5656227,-0.27171022,-0.23038357,-0.9356683,0.38310948,-0.0022581383,0.28949526,-0.5426718,-1.2494099,1.1868256,-0.6051929,-0.85890526,0.30596706,-2.5287466,0.17767283,-1.068619,0.24732737,-0.2710418,0.026121609,2.148477,0.019785611,0.22099073,-0.054741602,-0.67586136,0.8676803,4.397828,0.74221194,-0.27325615,0.045072075,0.06482804,-0.06982672,0.4745486,-0.56818753,-0.58413553,0.27067938,-0.16834177,0.27626994,0.078829095,0.4576826,-0.7709513,-0.1714494,0.29564196,-0.46930233,-1.9144771,-1.1095798,-0.05566195,0.08478433,0.30777434,0.36606768,-0.20378831,0.58300465,-0.07204532,0.19194086,-0.07190826,0.56287646
2024-06-13 15:00:00,0.07888186,-0.26055515,0.120162934,1.554119,-0.37948513,1.0946543,-0.46413043,4.9459243,-0.82442755,0.9319548,0.34331372,-0.7602075,-0.33299175,-1.3411767,0.67844665,-0.9136762,0.34858528,0.42084232,2.6583939,-0.55591065,-0.7333048,-0.17297596,0.3353083,-0.9010594,0.29016554,0.34356594,0.49624303,-1.1663352,0.47752014,0.16358119,1.5889223,0.5858678,-0.2749326,-0.10759426,0.13266607,0.92395866,-3.2949831,-0.49273652,0.49516064,0.3016756,0.6769064,-0.2394076,-0.8792913,-0.84056383,0.25825933,-0.10087069,0.20525894,-0.12889065,0.21929207,-0.48626333,0.180577,0.40229115,-0.63051593,0.6098457,-0.973433,-0.33286995,-0.78636813,-0.7879362,-0.8008487,0.36216363,-0.07850095,-0.58950686,0.024434524,0.9136877,-0.24819845,-1.0588671,0.66748166,-2.325557,-0.41195664,0.69792366,-0.56058234,0.28182092,0.43735585,0.56977737,-0.27441204,-0.22509488,-0.9349667,0.38662973,-0.0026911919,0.2926682,-0.5482862,-1.2440094,1.1879014,-0.6061998,-0.86333376,0.30411085,-2.5243387,0.18145679,-1.077101,0.2527357,-0.26874968,0.026368797,2.1481347,0.02080106,0.223452,-0.053717773,-0.6770241,0.85475445,4.3930874,0.7404674,-0.27305606,0.04889271,0.07149739,-0.07170326,0.47742814,-0.570878,-0.5847297,0.27098203,-0.1706574,0.28159034,0.06842378,0.4541665,-0.7690134,-0.17836343,0.29528764,-0.4703721,-1.9099758,-1.1251656,-0.055029318,0.08826868,0.3054202,0.36375704,-0.19703498,0.5835366,-0.069346294,0.19613975,-0.06712315,0.5685328
2024-06-13 16:00:00,0.08277222,-0.26074013,0.12354163,1.5610551,-0.3855434,1.0929047,-0.4590311,4.9436946,-0.8216853,0.9521474,0.33594722,-0.7575682,-0.33007526,-1.3465947,0.6633568,-0.90442395,0.33535054,0.41886288,2.6450222,-0.5537937,-0.74432224,-0.17287683,0.32044226,-0.89515716,0.2897415,0.35423568,0.48883268,-1.1601788,0.4773608,0.16432486,1.593025,0.57167524,-0.27933714,-0.101622894,0.12639053,0.9259679,-3.3086586,-0.48224378,0.4888724,0.29959145,0.6790241,-0.23898332,-0.87027204,-0.84038776,0.25758213,-0.09375635,0.20389548,-0.12050873,0.220904,-0.48482558,0.17808816,0.39567488,-0.6299717,0.60080177,-0.96980727,-0.3257999,-0.7887689,-0.78569996,-0.7965403,0.36806056,-0.07639671,-0.59638697,0.031021623,0.9165545,-0.2584883,-1.0605118,0.6750917,-2.3169224,-0.4211211,0.6963385,-0.56335753,0.2789524,0.4406689,0.57434,-0.28055054,-0.22438264,-0.93472785,0.39534026,-0.01192217,0.2915345,-0.5449235,-1.241945,1.1919008,-0.5925418,-0.8767699,0.30249396,-2.5278468,0.1865087,-1.0793109,0.24966328,-0.26739636,0.02298654,2.1406152,0.015030128,0.22774379,-0.04654882,-0.6736638,0.85208774,4.3960605,0.74201643,-0.26758766,0.043432355,0.07237148,-0.07808804,0.48083535,-0.5696333,-0.588226,0.27546147,-0.17622596,0.2810646,0.059373055,0.45136553,-0.77079505,-0.18064825,0.30615872,-0.47063774,-1.9167852,-1.1274248,-0.04248521,0.08773741,0.3003662,0.3667465,-0.19860819,0.58669543,-0.0631234,0.19605492,-0.055709742,0.57127607
2024-06-13 17:00:00,0.0910911,-0.26515856,0.11913279,1.5682684,-0.39383972,1.095177,-0.4597195,4.9329233,-0.821016,0.98476803,0.3392142,-0.75035256,-0.3230841,-1.3460748,0.64445883,-0.887087,0.3134579,0.41641697,2.6192768,-0.5619798,-0.76246595,-0.16519201,0.30072972,-0.8935616,0.2873484,0.37300402,0.48721546,-1.157568,0.47478315,0.1700046,1.5983081,0.5574249,-0.28881848,-0.095487826,0.12162446,0.92612064,-3.326021,-0.46706292,0.475456,0.30207673,0.6820577,-0.24475855,-0.8566498,-0.8430283,0.2596193,-0.084758006,0.19868909,-0.103668004,0.2188999,-0.47409838,0.17793187,0.39354098,-0.63158524,0.5871274,-0.9581345,-0.30963802,-0.7858387,-0.7807619,-0.78961134,0.38070586,-0.0699002,-0.60650504,0.04066828,0.9237065,-0.271442,-1.065332,0.6744427,-2.3186889,-0.43849152,0.70939124,-0.56861526,0.27676976,0.44015983,0.5822002,-0.291323,-0.22601332,-0.9422875,0.4006358,-0.021414189,0.28981066,-0.5371307,-1.240567,1.1912253,-0.5703835,-0.89414454,0.30480608,-2.5315585,0.19077197,-1.0792819,0.24305378,-0.26368174,0.022455858,2.129615,0.0041407743,0.22528301,-0.04191257,-0.66659194,0.8662936,4.404748,0.7460489,-0.26041862,0.030568348,0.075154684,-0.091918476,0.48117948,-0.5759441,-0.5902866,0.28022885,-0.18294488,0.27708563,0.047602013,0.45030865,-0.7766916,-0.18041414,0.32528836,-0.47272494,-1.9256537,-1.1135646,-0.027912006,0.08076231,0.29124513,0.37346923,-0.19901215,0.58993894,-0.058392376,0.19042313,-0.041718442,0.56925315
2024-06-13 18:00:00,0.0995757,-0.26369262,0.109659515,1.5681365,-0.40097722,1.0939012,-0.4592797,4.921589,-0.8201582,0.99245304,0.34715512,-0.7460579,-0.31830993,-1.3420355,0.6451934,-0.881988,0.31203946,0.41282237,2.615257,-0.5628259,-0.76411927,-0.14878029,0.29693577,-0.8957644,0.2820992,0.3853285,0.48518795,-1.1558882,0.4776885,0.1751289,1.5997808,0.54659057,-0.29762575,-0.08998644,0.11853735,0.91346294,-3.3288186,-0.4684104,0.4614796,0.30093214,0.6898544,-0.24730496,-0.8456254,-0.846623,0.26749316,-0.08383668,0.19379145,-0.09327682,0.216459,-0.4722963,0.17913786,0.38909173,-0.6328104,0.584768,-0.95986754,-0.30869296,-0.7843139,-0.7802946,-0.7838242,0.38123706,-0.08336587,-0.6089529,0.04730916,0.92728686,-0.27626303,-1.0682089,0.6680141,-2.3302524,-0.44328958,0.7191253,-0.56724185,0.27978936,0.44257906,0.5850936,-0.29144776,-0.22968093,-0.93769646,0.39729556,-0.020862367,0.30178186,-0.52811456,-1.2493733,1.1880974,-0.55879897,-0.898586,0.30178913,-2.537262,0.18365978,-1.0787865,0.23611276,-0.25786725,0.02456448,2.1201916,0.0077284095,0.2149687,-0.039922778,-0.6567662,0.8799265,4.414981,0.75564486,-0.26694104,0.035156198,0.07471656,-0.10054183,0.47793812,-0.5786615,-0.58429134,0.27561113,-0.18776996,0.2817535,0.050003618,0.44583508,-0.78293794,-0.18472631,0.3270151,-0.48290804,-1.932504,-1.0970308,-0.02336614,0.07726415,0.28991938,0.37922654,-0.19551338,0.5866067,-0.059724316,0.19268335,-0.03867326,0.5641415
2024-06-13 19:00:00,0.104531415,-0.25898817,0.09999135,1.5704589,-0.40271848,1.1081121,-0.46471694,4.9107437,-0.82464314,0.9882944,0.35585198,-0.73773724,-0.31700516,-1.3410428,0.6463894,-0.8782936,0.31799713,0.4098116,2.6150448,-0.5612279,-0.7640389,-0.1381442,0.29836646,-0.904622,0.27899462,0.3869319,0.48849532,-1.1555696,0.47718257,0.17507127,1.5965197,0.5384648,-0.3000985,-0.08978807,0.11612809,0.9001828,-3.3199005,-0.4750025,0.45037934,0.30120638,0.69512385,-0.24557152,-0.8438224,-0.8548413,0.27749103,-0.08747191,0.19002491,-0.0892406,0.21527393,-0.46712548,0.1892752,0.38449565,-0.63930935,0.58572745,-0.9566666,-0.31121856,-0.78074914,-0.78830534,-0.782956,0.3758652,-0.08989595,-0.61290103,0.05484599,0.9258689,-0.2683947,-1.0738457,0.6653392,-2.347024,-0.453565,0.7299801,-0.560829,0.290637,0.44032165,0.5897168,-0.2897091,-0.23044373,-0.93936974,0.39577883,-0.017486881,0.3143444,-0.52173,-1.2506957,1.182488,-0.55449504,-0.89997095,0.30054164,-2.5384939,0.18176238,-1.078367,0.23137116,-0.25418958,0.025184412,2.1193626,0.012906333,0.20311514,-0.047251124,-0.6497528,0.8864581,4.420701,0.76118463,-0.27645993,0.039443906,0.08097872,-0.11042613,0.47563267,-0.5843809,-0.5729592,0.2742832,-0.18536647,0.283419,0.047775205,0.44466153,-0.78726685,-0.18122143,0.32594422,-0.48980132,-1.9358,-1.0827554,-0.02148874,0.07406753,0.2936096,0.37921348,-0.19374526,0.58502334,-0.06300646,0.1915964,-0.04502465,0.56715715
2024-06-14 13:00:00,0.09490452,-0.22502783,0.10393452,1.5731834,-0.3897801,1.1490268,-0.48576322,4.8914795,-0.82850236,0.9651796,0.35557792,-0.7485717,-0.3309671,-1.3379384,0.64253086,-0.88029623,0.3276049,0.42342797,2.615369,-0.5470661,-0.76982814,-0.14849861,0.3093775,-0.92712903,0.2720942,0.3725407,0.501249,-1.1492673,0.4759031,0.1513259,1.5879792,0.546827,-0.29514575,-0.08486611,0.12395557,0.9040064,-3.3120537,-0.47900876,0.4676789,0.30601516,0.6813168,-0.22905229,-0.8464734,-0.8547235,0.29121768,-0.07633308,0.20620991,-0.09478101,0.22923815,-0.464614,0.19922617,0.38370475,-0.652086,0.5866532,-0.9568324,-0.32369548,-0.7876668,-0.8055485,-0.8028232,0.374331,-0.08579008,-0.6274238,0.07345317,0.91181153,-0.25974596,-1.0916073,0.6808974,-2.3687282,-0.48248103,0.7237296,-0.5625873,0.30749312,0.43282586,0.59082663,-0.28336486,-0.22442563,-0.9409302,0.4133262,-0.00021841418,0.31900465,-0.524896,-1.2388543,1.1920434,-0.54493135,-0.89952844,0.30565146,-2.531537,0.17599578,-1.0862472,0.24352865,-0.2413067,0.012589032,2.1316679,0.016906323,0.19557524,-0.08254066,-0.64180636,0.8602903,4.4023566,0.75357383,-0.28615066,0.038479224,0.08893109,-0.10982777,0.4929157,-0.5856626,-0.5514577,0.26894513,-0.1684908,0.29677522,0.034857973,0.44087452,-0.7798658,-0.15793568,0.32338136,-0.4876812,-1.9350404,-1.1038743,-0.01277814,0.06338481,0.311102,0.37298885,-0.2262084,0.58577234,-0.068330154,0.19792402,-0.07721413,0.5825661
2024-06-14 14:00:00,0.09617726,-0.23433146,0.10968717,1.5708789,-0.3921299,1.1420206,-0.47638857,4.8995705,-0.83254486,0.9737001,0.3540976,-0.73194456,-0.32915238,-1.3449185,0.63227993,-0.8777397,0.32955393,0.42501453,2.6148872,-0.54772294,-0.7740477,-0.14092425,0.30911633,-0.9313566,0.27370903,0.374955,0.4918163,-1.1572517,0.4639381,0.15481067,1.5860761,0.5308665,-0.29371548,-0.09308674,0.11937808,0.9017892,-3.3103595,-0.47813386,0.45799318,0.30520374,0.69110143,-0.23475836,-0.8405446,-0.85384,0.28673583,-0.07570992,0.20068991,-0.0974277,0.22458105,-0.4598355,0.2089059,0.37387213,-0.65860736,0.5815874,-0.9443977,-0.3178401,-0.77879184,-0.79863244,-0.7928894,0.37220353,-0.08410977,-0.631323,0.07143594,0.9133011,-0.25656667,-1.0914044,0.6754388,-2.3531747,-0.48600456,0.7394802,-0.561024,0.31438842,0.43682966,0.5944642,-0.2777565,-0.2199701,-0.9426766,0.4059443,-0.00437543,0.31714478,-0.52751184,-1.2461712,1.1847425,-0.5521978,-0.9036362,0.30151916,-2.5365322,0.18583618,-1.0849808,0.23631847,-0.25214642,0.011828114,2.1334589,0.014622823,0.19317186,-0.073843986,-0.6395883,0.8571745,4.4166865,0.7501747,-0.28322956,0.032664817,0.082890384,-0.11994183,0.49289444,-0.5856892,-0.54614264,0.27754012,-0.17154254,0.28731826,0.04048942,0.43719035,-0.78297496,-0.1525682,0.31121394,-0.4829521,-1.9391332,-1.0803071,-0.013069967,0.070748426,0.30937612,0.36579874,-0.2162077,0.59301865,-0.06743729,0.18611549,-0.065129176,0.5855351
