date,ae_embedding_0,ae_embedding_1,ae_embedding_2,ae_embedding_3,ae_embedding_4,ae_embedding_5,ae_embedding_6,ae_embedding_7,ae_embedding_8,ae_embedding_9,ae_embedding_10,ae_embedding_11,ae_embedding_12,ae_embedding_13,ae_embedding_14,ae_embedding_15,ae_embedding_16,ae_embedding_17,ae_embedding_18,ae_embedding_19,ae_embedding_20,ae_embedding_21,ae_embedding_22,ae_embedding_23,ae_embedding_24,ae_embedding_25,ae_embedding_26,ae_embedding_27,ae_embedding_28,ae_embedding_29,ae_embedding_30,ae_embedding_31
2024-06-13 18:00:00,0.14102745,0.22371057,-0.04252508,-0.12092685,-0.17308038,0.14665496,-0.12452151,-0.31516173,0.15014982,0.010836634,-0.20839763,0.20828548,0.3244204,-0.36501372,-0.3307477,-0.22068581,0.21136071,0.24905369,-0.31875888,-0.28749016,0.013297945,0.21546197,-0.23197466,0.13247888,0.11171368,0.13249166,-0.18270257,-0.13386446,0.15111338,0.03008816,-0.045020312,-0.15693432
2024-06-13 19:00:00,0.14091562,0.22074199,-0.044687107,-0.12030951,-0.17314795,0.14527154,-0.12304222,-0.3143074,0.1489572,0.010661601,-0.20743811,0.20795411,0.32050952,-0.362733,-0.3290279,-0.21690035,0.20971273,0.24854064,-0.3175641,-0.28619838,0.013182297,0.21266478,-0.22800437,0.13315675,0.11150341,0.13290337,-0.17868337,-0.1330252,0.14925048,0.030112457,-0.042185873,-0.1532962
2024-06-14 13:00:00,0.14208622,0.22080581,-0.044552695,-0.11953826,-0.17443047,0.14434728,-0.123093225,-0.31444624,0.14932573,0.010442124,-0.20868158,0.20732886,0.31975052,-0.36123872,-0.32908374,-0.214959,0.21000701,0.25009555,-0.31802696,-0.28571615,0.013809495,0.21072209,-0.22639236,0.13432626,0.110827014,0.13409156,-0.17635354,-0.13321078,0.14865492,0.030175176,-0.04015293,-0.15256745
2024-06-14 14:00:00,0.14570792,0.22510384,-0.042806774,-0.12082753,-0.17649502,0.1463331,-0.12548749,-0.31774345,0.15158759,0.011379543,-0.21283561,0.2075389,0.32473147,-0.3643369,-0.33362022,-0.21721748,0.2134438,0.25345203,-0.3220641,-0.28724656,0.016163692,0.21257696,-0.2295005,0.13609312,0.11183089,0.13623172,-0.1792714,-0.13566732,0.15106572,0.030628566,-0.039170213,-0.15739822
2024-06-14 15:00:00,0.14539169,0.22479565,-0.043309934,-0.12092983,-0.17564447,0.14639917,-0.12557769,-0.31643063,0.1508573,0.011750621,-0.2125381,0.20769751,0.32371306,-0.36440104,-0.33361033,-0.21743926,0.21299395,0.2532473,-0.32137808,-0.28717086,0.015477054,0.2123777,-0.2293658,0.13517326,0.11303124,0.13661003,-0.17988676,-0.1360037,0.15171257,0.030424956,-0.0394022,-0.15659797
2024-06-14 16:00:00,0.14342026,0.22298925,-0.043864846,-0.11993766,-0.1750398,0.14448091,-0.12480624,-0.31421682,0.14977172,0.011377509,-0.21067822,0.20753536,0.32086268,-0.36235994,-0.33112454,-0.21602106,0.21133143,0.2523008,-0.3191256,-0.28656408,0.0138420835,0.2107889,-0.22750846,0.1343022,0.11238378,0.1360061,-0.17818901,-0.13503641,0.15083244,0.029941712,-0.039908394,-0.1535548
2024-06-14 17:00:00,0.14066501,0.21815628,-0.04667685,-0.11919145,-0.172573,0.14237024,-0.12255481,-0.31089136,0.14675248,0.011473532,-0.20684582,0.20737737,0.31526354,-0.36003223,-0.3269711,-0.21296051,0.20810765,0.24876818,-0.3147882,-0.2842466,0.011894703,0.20799664,-0.2234438,0.13268694,0.11280033,0.13459747,-0.17499313,-0.13283685,0.14871448,0.029827524,-0.039267868,-0.1482485
2024-06-14 18:00:00,0.13940035,0.21569978,-0.048539028,-0.11850459,-0.1730614,0.14027095,-0.12127301,-0.30973616,0.14590572,0.011129866,-0.20563036,0.20797995,0.3116471,-0.35845652,-0.3250262,-0.21021885,0.20568559,0.24865085,-0.3131264,-0.28441817,0.010330498,0.20692214,-0.2208722,0.13263221,0.112385884,0.13501452,-0.17230591,-0.13224453,0.14763045,0.029139075,-0.03850644,-0.14363405
2024-06-14 19:00:00,0.13916653,0.21362053,-0.050373904,-0.11819309,-0.17343411,0.1388211,-0.12028314,-0.30929476,0.14506957,0.011269054,-0.20511585,0.20834997,0.30897,-0.35765362,-0.32383275,-0.20763943,0.2040758,0.24852085,-0.31196114,-0.28408247,0.009707905,0.20575434,-0.218487,0.1329527,0.11243613,0.13565727,-0.169822,-0.13178375,0.14676449,0.028937463,-0.03692268,-0.14022854
2024-06-17 13:00:00,0.13993964,0.21302345,-0.05025795,-0.11759444,-0.17361589,0.13799271,-0.120138645,-0.3090705,0.14460617,0.011400635,-0.20536104,0.2073639,0.30820283,-0.3562176,-0.32307822,-0.20574373,0.20430519,0.24856889,-0.31152388,-0.2825409,0.010591656,0.20348775,-0.2164928,0.1335916,0.11167182,0.13590531,-0.1674374,-0.13111404,0.14573531,0.02923553,-0.035074934,-0.13969794
