date,open,high,low,close,volume,date_ordinal,processed_log_return,outliers_processed_log_return,srl_input,TI_SMA_5_Feature,TI_SMA_14_Feature,TI_SMA_21_Feature,TI_EMA_5_Feature,TI_EMA_14_Feature,TI_EMA_21_Feature,MI_RSI_5_Feature,MI_RSI_14_Feature,MI_RSI_21_Feature,MI_MACD_12_26_Feature,MI_Signal_Line_12_26_Feature,MI_MACD_8_17_Feature,MI_Signal_Line_8_17_Feature,MI_MACD_13_30_Feature,MI_Signal_Line_13_30_Feature,VolI_BB_Middle_Band_20_1_Feature,VolI_BB_Upper_Band_20_1_Feature,VolI_BB_Lower_Band_20_1_Feature,VolI_BB_Middle_Band_20_2_Feature,VolI_BB_Upper_Band_20_2_Feature,VolI_BB_Lower_Band_20_2_Feature,VolI_BB_Middle_Band_20_3_Feature,VolI_BB_Upper_Band_20_3_Feature,VolI_BB_Lower_Band_20_3_Feature,MI_Stochastic_Osclilator_percK_5_Feature,MI_Stochastic_Osclilator_percD_5_Feature,MI_Stochastic_Osclilator_percK_14_Feature,MI_Stochastic_Osclilator_percD_14_Feature,MI_Stochastic_Osclilator_percK_21_Feature,MI_Stochastic_Osclilator_percD_21_Feature,VolI_ATR_5_Feature,VolI_ATR_14_Feature,VolI_ATR_21_Feature,close_log_returns,open_log_returns,high_log_returns,low_log_returns,close_perc_change,high_low_range,close_open_range
2024-05-15 14:00:00,526.4099731445312,528.1099853515625,526.3200073242188,528.0800170898438,6053988.0,1715778000.0,0.003687865470421,0.003687865470421,0.8548049071285001,523.295458984375,521.9545506068638,521.5492234002976,523.8441834705261,522.32261092553,521.6714119899478,97.2807808604318,74.4744820776393,72.89265255292652,1.2598803538596712,0.9450818659450728,1.1111612321643634,0.6907029320257653,1.4109190414033037,1.0783997781960986,521.5996856689453,523.0362855718143,520.1630857660763,521.5996856689453,524.4728854746833,518.7264858632074,521.5996856689453,525.9094853775523,517.2898859603383,93.4299072733675,88.74861874338372,94.19301294187827,90.82838835583995,94.31379520520113,91.13856492324305,1.5622214909621677,1.2409927147844353,1.1828578096295583,0.00591621329800275,0.004555583858011159,0.005653709870149404,0.003777223551819725,0.005933748651805182,1.6199951171875,0.55999755859375
2024-05-15 15:00:00,528.0750122070312,528.1699829101562,527.4149780273438,528.0499877929688,4050583.0,1715781600.0,0.0032054090444561,0.0032054090444561,0.7459156426058221,524.7032836914062,522.4502650669643,521.9082728794643,525.2561280102987,523.0902650807718,522.2540124535748,97.87223444439832,82.1213268321346,77.51285043606852,1.607703109164504,1.077606114588959,1.5373205989212693,0.8600264654048662,1.7622976387814333,1.2027448437570685,521.9881866455078,523.9950866648417,519.9812866261739,521.9881866455078,526.0019866841756,517.97438660684,521.9881866455078,528.0088867035095,515.9674865875061,99.57998289136015,92.1139930532667,99.64195604299444,93.50293288487615,99.64825812552385,93.70240456411011,1.6077727982384844,1.2802059513958148,1.211768296187377,0.003205409044456195,0.0011023266912425266,0.0024836209066603347,0.00216835966735641,0.003210551861503319,1.78997802734375,1.6700439453125
2024-05-15 16:00:00,528.0399780273438,528.844970703125,527.9450073242188,528.7899780273438,3993941.0,1715785200.0,-5.686666744485216e-05,-5.686666744485216e-05,0.0096277960324829,525.8492797851562,522.9334803989956,522.276843843006,526.187414604522,523.7515614423982,522.7809193026105,96.94469446944694,81.64810690423162,78.6606698910636,1.859496912468444,1.2339842741648561,1.7906541750776341,1.0461520073394197,2.025453319055032,1.3523282029021526,522.3851867675781,524.7537408143461,520.0166327208102,522.3851867675781,527.1222948611139,517.6480786740424,522.3851867675781,529.4908489078819,515.2795246272744,97.99506414570969,97.00165143681245,98.57656914065612,97.4705127085096,98.57656914065612,97.51287415712704,1.4372192151532874,1.2426915893541495,1.1900176574552401,-5.6866667444852155e-05,0.0031580164145063334,0.0001136016216552697,0.002078266570745657,-5.686505056656799e-05,0.7550048828125,-0.0250244140625
2024-05-15 17:00:00,528.79150390625,529.4299926757812,528.3400268554688,528.969970703125,5005183.0,1715788800.0,0.0014003829893618,0.0014003829893618,0.3385255675530522,526.918994140625,523.4994419642857,522.6901768275669,527.0549357454627,524.4233503203909,523.3271973684954,96.74102047129858,85.98498708268193,80.90552293362657,2.094610971788029,1.4061096136894906,2.003805829694784,1.2376827718104926,2.275766755524387,1.5202261215607407,522.7911865234375,525.518954339902,520.063418706973,522.7911865234375,528.2467221563666,517.3356508905085,522.7911865234375,530.9744899728311,514.607883074044,99.0258090326208,98.86695202323021,99.35530034703588,99.19127517689549,99.39601544484368,99.20694757034123,1.32976804790388,1.2182110028935853,1.176205548952907,0.001400382989361835,-6.634538856906176e-05,0.001277158629423306,0.0010044522225499614,0.0014013639834893343,0.89996337890625,0.75
2024-05-15 18:00:00,528.9899291992188,529.2999877929688,528.5999755859375,529.0599975585938,6367147.0,1715792400.0,0.0003403280257198,0.0003403280257198,0.0992736908395192,528.0559936523438,524.0833696637835,523.0854143415179,527.6932807313501,525.0295663714221,523.8401767625526,99.4773019431194,86.76511761960967,80.37444550169532,2.269305323205799,1.5787487555927524,2.1216924356355094,1.414484704575496,2.4696049118512065,1.692840447068098,523.18818359375,526.2082671899789,520.168099997521,523.18818359375,529.2283507862078,517.1480164012921,523.18818359375,532.2484343824366,514.1279328050633,89.17595358455883,95.39894225429644,94.8658387885641,97.59923609208538,95.2526124174073,97.74173233430237,1.281807602385604,1.2090506327092219,1.172098895208126,0.00034032802571989625,0.0014222248644764574,0.001105614424405807,0.0007479412031466502,0.0003403859438726453,1.0899658203125,0.178466796875
2024-05-15 19:00:00,529.0499877929688,530.0800170898438,528.9500122070312,529.77001953125,13619810.0,1715796000.0,0.0001701782716681,0.0001701782716681,0.0608712972132901,528.589990234375,524.6740853445871,523.4677937825521,528.1488530070981,525.5669571963783,524.314705925829,98.90004247803438,86.9102360145575,79.9787628687445,2.3874947172234897,1.7404979479189,2.160809803050597,1.5637497242705163,2.6093242018056344,1.8594738570203773,523.5991821289062,526.834539075684,520.3638251821285,523.5991821289062,530.0698960224618,517.1284682353507,523.5991821289062,533.3052529692395,513.893111288573,88.10299485810731,92.10158582509564,95.82868860355339,96.68327591305113,96.18168189920698,96.94343658715265,1.1654485233147331,1.1726907451607953,1.149618576723513,0.0001701782716681943,0.0003751725811892656,-0.0002455864778823597,0.0004918892938286192,0.0001701927528117153,0.70001220703125,0.070068359375
2024-05-16 13:00:00,529.8800048828125,530.77001953125,529.5499877929688,530.6300048828125,7319069.0,1715799600.0,0.0013411445985111,0.0013411445985111,0.3251556040411371,528.9279907226562,525.3069458007812,523.8930315290179,528.6892418484821,526.1273655076945,524.8106435263218,98.2841000244132,87.5651476334653,82.09276717833532,2.5095252577372094,1.894303409882562,2.2133919107426436,1.6936781615649419,2.7529319510389314,2.021920783205569,524.004183959961,527.4831436641616,520.5252242557603,524.004183959961,530.9621033683624,517.0462645515596,524.004183959961,534.441063072563,513.567304847359,88.36799193843899,88.54898012703505,96.74372980458531,95.81275239890094,97.00196563387266,96.14541998349564,1.1583597952142866,1.16964175499306,1.148684591299179,0.0013411445985111454,0.00011352803018091848,0.0014726149903597566,0.0006619765267206137,0.0013420443351088718,1.1300048828125,0.72003173828125
2024-05-16 14:00:00,530.6400146484375,531.469970703125,530.510009765625,531.1400146484375,5782385.0,1715864400.0,0.0011789555473523,0.0011789555473523,0.2885499220689393,529.443994140625,525.9069475446429,524.3196992420014,529.3361628599256,526.7277174243769,525.3396763769118,100.0,87.06039487715292,82.13133484212415,2.6451374727060966,2.044470222447269,2.2906472486849907,1.8130719789889518,2.9100823447765833,2.183404703491208,524.4786834716797,528.1861091153944,520.771257827965,524.4786834716797,531.893534759109,517.0638321842504,524.4786834716797,535.6009604028237,513.3564065405357,95.04375067516474,90.50491249057035,98.6286547784865,97.06702439554174,98.73060492706789,97.30475082004916,1.1706941838276792,1.173241039513645,1.1520820744888014,0.001622002112988829,0.0015676527543230239,0.0013008484043724017,0.001133633727333345,0.001623318269923013,1.22003173828125,0.75
2024-05-16 15:00:00,531.1400756835938,531.3499755859375,530.280029296875,530.510009765625,4631016.0,1715868000.0,0.000960678481154,0.000960678481154,0.2392853088907238,529.9140014648438,526.5655212402344,524.7958897181919,529.9374467894296,527.3160237209183,525.8669798561414,100.0,89.97274483342595,85.91218348881252,2.76192688200274,2.1879615543583633,2.344166906932287,1.9192909645776188,3.0492259845758554,2.3408267545975074,524.971435546875,528.881426450151,521.061444643599,524.971435546875,532.791417353427,517.151453740323,524.971435546875,536.701408256703,513.241462837047,89.45808389071976,90.9566088347745,96.97564741620933,97.44934399976039,97.1870707238896,97.63988042827673,1.1285475345621434,1.1580067465126704,1.142933448917906,0.0009606784811540604,0.0014332777915258986,0.0013178778423262912,0.0018112601877748396,0.0009611400805304982,0.9599609375,0.5
2024-05-16 16:00:00,530.510009765625,530.8499755859375,529.4199829101562,529.7899780273438,4154925.0,1715871600.0,-0.0011868411289527,-0.0011868411289527,-0.2454047445683574,530.2220092773438,527.2483782087054,525.2351771763393,530.1283011148281,527.7418885268793,526.2890734842762,77.50021797889964,92.70551026528886,82.0138185792535,2.7716968059623923,2.304708604679169,2.253286945236823,1.9860901607094599,3.0833386958573783,2.475828925735666,525.4536102294921,529.4248763721428,521.4823440868415,525.4536102294921,533.3961425147933,517.511077944191,525.4536102294921,537.3674086574439,513.5398118015404,66.5518268044745,83.68455379011966,91.20106965633374,95.60179061700985,91.81617616450902,95.91128393848885,1.1168272854622148,1.1517167138376583,1.1394578698771722,-0.0011868411289527783,0.0009419296456621445,-0.00022580516693595636,-0.0004336022471638321,-0.0011861371115665653,1.0699462890625,-0.63006591796875
2024-05-16 17:00:00,529.77001953125,530.1300048828125,529.0200805664062,529.4650268554688,4967076.0,1715875200.0,-0.0013581662873765,-0.0013581662873765,-0.2840724241576304,530.3680053710938,527.873312813895,525.6601039341518,530.0155267523334,528.0149671269412,526.6073375336459,60.640948076444,87.00314415079534,80.33236514522822,2.690326587139566,2.3818322011712487,2.054816113262177,1.9998353512200033,3.025865860928775,2.5758356412253223,525.9033599853516,529.8283401801348,521.9783797905684,525.9033599853516,533.753320374918,518.0533995957852,525.9033599853516,537.6783005697012,514.128419401002,33.33252597669969,63.11414555729798,83.99243966269265,90.72305224507858,84.93951182679209,91.31425290506358,1.179460363526022,1.1715935682622007,1.1532928606345092,-0.0013581662873765252,-0.0011869560424427326,-0.0009414424023990779,-0.0016231887621872868,-0.00135724439695184,1.42999267578125,-0.72003173828125
2024-05-16 18:00:00,529.4600219726562,530.2000122070312,529.4600219726562,529.8900146484375,4446229.0,1715878800.0,-0.0006135466541499,-0.0006135466541499,-0.1160135491016132,530.3070068359375,528.3836713518415,526.0729631696429,529.8320267867118,528.2083084240783,526.8671274719935,44.991881977991135,82.87206559586656,78.97182156376452,2.5699939679448107,2.419464554525961,1.8307598248179602,1.9660202459395948,2.9264364834111802,2.639581248895478,526.3371124267578,530.1448600224401,522.5293648310756,526.3371124267578,533.9526076181224,518.7216172353932,526.3371124267578,537.7603552138047,514.9138696397109,18.16188744114203,39.34874674077208,78.40657354149549,84.5333609535073,81.77323774857955,86.17630857996022,1.1655531541020676,1.1671886217010614,1.151227691861735,-0.0006135466541499054,-0.0013958394651901517,-0.0013571807704020528,-0.0007556447957291683,-0.0006133584728894581,1.10992431640625,-0.30499267578125
2024-05-16 19:00:00,529.8900146484375,529.97998046875,528.5399780273438,528.6599731445312,11281036.0,1715882400.0,0.0008023519955404,0.0008023519955404,0.2035513987485853,530.1590087890625,528.8442862374442,526.5062982468378,529.8513560739538,528.4325359206595,527.1419353971248,35.82386230765633,81.69936993699369,79.57846789904497,2.480330754420038,2.431637794504777,1.6778736314130356,1.908390923034283,2.8530319111789595,2.6783904602197475,526.7861145019531,530.4468385418809,523.1253904620253,526.7861145019531,534.1075625818087,519.4646664220975,526.7861145019531,537.7682866217365,515.8039423821697,35.509105857146416,29.001173091662718,80.89523598656777,81.09808306358529,85.51824066148622,84.07699674561928,1.0804405701566542,1.1366744511777713,1.131644955790938,0.0008023519955404732,-0.0005853262375455634,0.0001320481797028881,0.0008312701023444556,0.0008026739660083049,0.739990234375,0.42999267578125
2024-05-17 13:00:00,528.8099975585938,529.2000122070312,528.3419799804688,529.1699829101562,7792638.0,1715886000.0,-0.0023240131721993,-0.0023240131721993,-0.5020617621990091,529.6630004882812,529.2282148088727,526.8753458658854,529.4542284308129,528.4628608838424,527.2799388287071,12.762330687879185,73.89926183239254,73.4949300569906,2.2836929514389794,2.4020488258916175,1.3940742779728907,1.8055275940220048,2.671515021975324,2.677140380538943,527.1076141357422,530.6267562114172,523.5884720600673,527.1076141357422,534.1458982870921,520.0693299843923,527.1076141357422,537.6650403627671,516.5501879087174,4.270292578031669,19.313761958773377,55.32579690456553,71.54253547754293,74.24377199313004,80.5117501343986,1.1523529444065734,1.1583407361940914,1.1463286455821433,-0.0023240131721993652,0.0008118047567497836,-0.0004150837460818548,-0.0017392139456141606,-0.002321314744385794,1.44000244140625,-1.23004150390625
2024-05-17 14:00:00,529.1699829101562,529.2999877929688,528.3900146484375,528.760009765625,6990385.0,1715950800.0,-0.000399548046691,-0.000399548046691,-0.0677145738553591,529.3949951171875,529.4267839704241,527.205822172619,529.3594799239274,528.5571438206842,527.4517610179298,29.1274504211587,66.06902196538317,72.12598609062499,2.144291543495683,2.3504973694124307,1.2201134821954156,1.688444771656687,2.5412993411009666,2.652442009732038,527.4701141357422,530.7947952067619,524.1454330647224,527.4701141357422,534.1194762777816,520.8207519937027,527.4701141357422,537.4441573488014,517.496070922683,33.01452872891874,24.264642388032275,55.33972528058594,63.853586057239745,78.91848346004733,79.56016537155453,1.0934888008377588,1.1368901283632635,1.1326002446764458,0.0009642566883698811,-0.002040270996581387,-0.0014727778245365736,-0.0003746833744131374,0.0009647217333126346,0.8580322265625,0.3599853515625
2024-05-17 15:00:00,528.6950073242188,529.0294799804688,528.27001953125,528.5599975585938,3588171.0,1715954400.0,-0.0007750478158141,-0.0007750478158141,-0.1524639760557288,529.1890014648437,529.4753548758371,527.5315377371652,529.1596565378267,528.584192613343,527.5706927222657,32.24170227095742,54.613212312941506,71.66910942932167,1.977933134933778,2.2759845225167004,1.024165459618871,1.555588909249124,2.3813469419701505,2.603151997411695,527.8606140136719,530.8174871730993,524.9037408542446,527.8606140136719,533.7743603325266,521.9468676948172,527.8606140136719,536.7312334919538,518.98999453539,22.49852177912095,19.927781028690458,33.16976985715791,47.945097347436466,75.1607001997214,76.10765188429959,1.056785669576457,1.1206817723752625,1.1219989541933413,-0.0007750478158141163,0.0006805145127518861,0.0001889004935943712,9.091173210613944e-05,-0.0007747475438357743,0.90997314453125,-0.40997314453125
2024-05-17 16:00:00,528.5598754882812,528.9000244140625,528.0499877929688,528.6950073242188,4976687.0,1715958000.0,-0.0003783380774629,-0.0003783380774629,-0.0629275343933393,529.0079956054688,529.5117841448102,527.8939179920014,528.9597702114157,528.5809666060431,527.6606295255682,33.693309286059915,53.382010102318354,75.34475468752541,1.8090994121669155,2.1826075004467436,0.841183607189123,1.4127078488371239,2.215473122374533,2.53266492922312,528.2365692138671,530.7209687780003,525.752169649734,528.2365692138671,533.2053683421335,523.2677700856008,528.2365692138671,535.6897679062666,520.7833705214676,15.024825274343002,23.512625260794238,17.446712724880094,35.31873595420799,73.32740323022786,75.80219562999885,0.9973206255049156,1.0948802492926544,1.1047352158612178,-0.00037833807746294283,-0.0008979891049235007,-0.0005111977444225547,-0.00022712152219609105,-0.00037826651663752653,0.75946044921875,-0.135009765625
2024-05-17 17:00:00,528.7000122070312,528.8800048828125,527.3200073242188,527.9099731445312,7465677.0,1715961600.0,0.0002553967883535,0.0002553967883535,0.0801049131549321,528.768994140625,529.5050005231585,528.2583996000744,528.8715159156834,528.5961720351332,527.7546638709001,25.95603585902002,49.31528550306273,75.41701291067918,1.6669757712210185,2.0794811546015985,0.7089087545988377,1.2719480299894668,2.072626003302048,2.449021488146561,528.5553192138672,530.6129751662355,526.4976632614988,528.5553192138672,532.6706311186039,524.4400073091305,528.5553192138672,534.7282870709722,522.3823513567621,33.42082793080548,23.648058328089814,18.860314457551798,23.158932346529934,73.55917417854027,74.01575920282984,0.9678638246226825,1.0773914187070184,1.0926067113484812,0.000255396788353573,-0.00025562773720922896,-0.0002447338249186926,-0.00041660053759827594,0.0002554294048899841,0.85003662109375,0.1351318359375
2024-05-17 18:00:00,527.9000244140625,529.3099975585938,527.8800048828125,529.219970703125,8295790.0,1715965200.0,-0.00148595613053,-0.00148595613053,-0.3129142869364922,528.618994140625,529.4292864118304,528.5245884486607,528.5510016586327,528.5046788497197,527.7687828957756,31.61799904260411,42.97093178561888,69.19237217099749,1.4740046561888676,1.9583858549190525,0.512729533963693,1.120104330784312,1.8774820780489563,2.345105231765178,528.7787475585938,530.4600843323776,527.0974107848099,528.7787475585938,532.1414211061614,525.4160740110261,528.7787475585938,533.8227578799452,523.7347372372423,29.796547472256474,26.080733559134988,14.216169311546778,16.84106549799289,61.65850451930977,69.5150273093593,1.086290571416896,1.111863285841785,1.1148634183601607,-0.0014859561305300638,0.00026509417637349134,-3.785197431969706e-05,-0.0013833642960114731,-0.001484852644364154,1.55999755859375,-0.7900390625
2024-05-17 19:00:00,529.2100219726562,529.52001953125,528.760009765625,529.4299926757812,10133501.0,1715968800.0,0.0024784053025304,0.0024784053025304,0.5818326321967099,528.6289916992188,529.4407130650112,528.7997581845239,528.7739913401301,528.6000510968404,527.9007090600801,50.88005845565323,50.91308134471347,69.5862468451322,1.4105199165366002,1.848812667242562,0.509994751295153,0.9980824148864802,1.806329780104079,2.247146058735887,529.0754974365234,530.1506445339335,528.0003503391133,529.0754974365234,531.2257916313436,526.9252032417032,529.0754974365234,532.3009387287536,525.8500561442931,95.47601521285732,52.89779687197309,45.782654096745254,26.286379288614608,72.79309199601461,69.33692356462154,1.1550309922897668,1.134586813694604,1.1298695734754507,0.0024784053025304676,-0.0015142682530882943,0.0008126946927407619,0.0010614056191983402,0.0024814790877896176,1.42999267578125,1.3199462890625
